Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"May 4, 2012","Apr 25, 2012",The Avengers,Walt Disney,Action,Based on Comic/Graphic Novel,Animation/Live Action,Super Hero,"$225,000,000","4,349","4,349","$207,438,708","$623,357,910","$718,114,575","$891,742,301","$1,515,100,211"
2,"Jul 20, 2012","Jul 19, 2012",The Dark Knight Rises,Warner Bros.,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$230,000,000","4,404","4,404","$160,887,295","$448,139,099","$516,260,739","$634,089,008","$1,082,228,107"
3,"Mar 23, 2012","Mar 8, 2012",The Hunger Games,Lionsgate,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$80,000,000","4,137","4,137","$152,535,747","$408,010,692","$470,032,412","$269,912,687","$677,923,379"
4,"Nov 16, 2012","Nov 14, 2012","The Twilight Saga: Breaking Dawn, Part 2",Lionsgate,Drama,Based on Fiction Book/Short Story,Live Action,Fantasy,"$136,200,000","4,070","4,070","$141,067,634","$292,324,737","$336,684,143","$537,400,000","$829,724,737"
5,"Nov 8, 2012","Oct 26, 2012",Skyfall,Sony Pictures,Action,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$200,000,000","3,505","3,526","$88,364,714","$304,360,277","$350,444,076","$806,166,704","$1,110,526,981"
6,"Dec 14, 2012","Dec 11, 2012",The Hobbit: An Unexpected Journey,Warner Bros.,Adventure,Based on Fiction Book/Short Story,Animation/Live Action,Fantasy,"$200,000,000","4,045","4,100","$84,617,303","$303,003,568","$348,119,628","$711,934,977","$1,014,938,545"
7,"Mar 2, 2012","Mar 1, 2012",Dr. Seussâ€™ The Lorax,Universal,Adventure,Based on Fiction Book/Short Story,Digital Animation,Kids Fiction,"$67,500,000","3,729","3,769","$70,217,070","$214,030,500","$246,565,280","$136,946,253","$350,976,753"
8,"Jun 22, 2012","Jun 21, 2012",Brave,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$185,000,000","4,164","4,164","$66,323,594","$237,282,182","$273,351,327","$317,324,350","$554,606,532"
9,"Jul 3, 2012","Jun 27, 2012",The Amazing Spider-Man,Sony Pictures,Adventure,Based on Comic/Graphic Novel,Live Action,Super Hero,"$220,000,000","4,318","4,318","$62,004,688","$262,030,663","$301,861,957","$495,859,604","$757,890,267"
10,"Jun 8, 2012","Jun 8, 2012",Madagascar 3: Europe's Most Wanted,Paramount Pictures,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$145,000,000","4,258","4,263","$60,316,738","$216,391,482","$249,285,157","$530,529,789","$746,921,271"
11,"Jun 1, 2012","May 30, 2012",Snow White and the Huntsman,Universal,Adventure,Based on Folk Tale/Legend/Fairytale,Live Action,Fantasy,"$170,000,000","3,773","3,777","$56,217,700","$155,136,755","$178,719,100","$245,884,991","$401,021,746"
12,"May 25, 2012","May 23, 2012",Men in Black 3,Sony Pictures,Adventure,Based on Comic/Graphic Novel,Animation/Live Action,Science Fiction,"$215,000,000","4,248","4,248","$54,592,779","$179,020,854","$206,233,823","$475,192,631","$654,213,485"
13,"Jun 29, 2012","Jun 29, 2012",Ted,Universal,Comedy,Original Screenplay,Animation/Live Action,Contemporary Fiction,"$50,000,000","3,239","3,303","$54,415,205","$218,665,740","$251,905,127","$337,350,887","$556,016,627"
14,"Jun 8, 2012","May 30, 2012",Prometheus,20th Century Fox,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,"$125,000,000","3,396","3,442","$51,050,101","$126,477,084","$145,702,864","$275,971,181","$402,448,265"
15,"Oct 5, 2012","Sep 27, 2012",Taken 2,20th Century Fox,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$45,000,000","3,661","3,706","$49,514,769","$139,854,287","$161,099,816","$237,953,117","$377,807,404"
16,"Nov 2, 2012","Nov 1, 2012",Wreck-It Ralph,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$165,000,000","3,752","3,752","$49,038,712","$189,412,677","$217,942,464","$307,098,844","$496,511,521"
17,"Jul 13, 2012","Jun 27, 2012",Ice Age: Continental Drift,20th Century Fox,Adventure,Original Screenplay,Digital Animation,Fantasy,"$95,000,000","3,881","3,886","$46,629,259","$161,321,843","$185,841,540","$718,443,294","$879,765,137"
18,"Sep 28, 2012","Sep 27, 2012",Hotel Transylvania,Sony Pictures,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$85,000,000","3,349","3,384","$42,522,194","$148,313,048","$170,806,546","$229,806,421","$378,119,469"
19,"Feb 10, 2012","Feb 9, 2012",The Vow,Sony Pictures,Drama,Based on Real Life Events,Live Action,Historical Fiction,"$30,000,000","2,958","3,038","$41,202,458","$125,014,030","$144,017,418","$72,604,130","$197,618,160"
20,"Feb 10, 2012","Feb 8, 2012",Safe House,Universal,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$85,000,000","3,119","3,121","$40,172,720","$126,181,630","$145,362,501","$81,702,771","$207,884,401"
21,"Jun 29, 2012","Jun 28, 2012",Magic Mike,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$7,000,000","2,930","3,120","$39,127,170","$113,721,571","$131,008,388","$56,828,182","$170,549,753"
22,"Aug 10, 2012","Aug 10, 2012",The Bourne Legacy,Universal,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$125,000,000","3,745","3,753","$38,142,825","$113,203,870","$130,411,989","$167,152,050","$280,355,920"
23,"Mar 16, 2012","Mar 14, 2012",21 Jump Street,Sony Pictures,Comedy,Based on TV,Live Action,Contemporary Fiction,"$42,000,000","3,121","3,148","$36,302,612","$138,447,667","$159,493,095","$64,364,762","$202,812,429"
24,"Jan 6, 2012","Jan 6, 2012",The Devil Inside,Paramount Pictures,Horror,Original Screenplay,Live Action,Historical Fiction,"$1,000,000","2,285","2,551","$33,732,515","$53,262,945","$61,359,441","$48,496,545","$101,759,490"
25,"Apr 20, 2012","Apr 20, 2012",Think Like a Man,Sony Pictures,Romantic Comedy,Based on Factual Book/Article,Live Action,Contemporary Fiction,"$12,000,000","2,015","2,052","$33,636,303","$91,547,205","$105,463,299","$21,826,559","$113,373,764"
26,"Mar 30, 2012","Mar 28, 2012",Wrath of the Titans,Warner Bros.,Adventure,Based on Folk Tale/Legend/Fairytale,Animation/Live Action,Fantasy,"$150,000,000","3,545","3,545","$33,457,188","$83,670,083","$96,388,768","$221,600,000","$305,270,083"
27,"Mar 9, 2012","Mar 7, 2012",John Carter,Walt Disney,Adventure,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$263,700,000","3,749","3,749","$30,180,188","$73,058,679","$84,164,332","$209,719,421","$282,778,100"
28,"Dec 25, 2012","Dec 25, 2012",Django Unchained,Weinstein Co.,Western,Original Screenplay,Live Action,Historical Fiction,"$100,000,000","3,010","3,012","$30,122,888","$162,805,434","$186,191,862","$287,036,132","$449,841,566"
29,"May 11, 2012","May 9, 2012",Dark Shadows,Warner Bros.,Black Comedy,Based on TV,Live Action,Fantasy,"$150,000,000","3,755","3,755","$29,685,274","$79,727,149","$91,846,472","$158,475,519","$238,202,668"
30,"Oct 19, 2012","Oct 17, 2012",Paranormal Activity 4,Paramount Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000","3,412","3,412","$29,003,866","$53,900,335","$62,093,720","$88,917,657","$142,817,992"
31,"Aug 17, 2012","Aug 15, 2012",The Expendables 2,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,"$100,000,000","3,316","3,355","$28,591,370","$85,028,192","$97,953,326","$226,951,064","$311,979,256"
32,"Feb 10, 2012","Feb 2, 2012",Journey 2: The Mysterious Island,Warner Bros.,Adventure,Based on Fiction Book/Short Story,Live Action,Fantasy,"$79,000,000","3,470","3,500","$27,335,363","$103,860,290","$119,648,097","$214,285,872","$318,146,162"
33,"Dec 25, 2012","Dec 19, 2012",Les MisÃ©rables,Universal,Musical,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$65,000,000","2,814","2,927","$27,281,735","$148,809,770","$170,338,958","$289,610,672","$438,420,442"
34,"Aug 10, 2012","Aug 10, 2012",The Campaign,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$95,000,000","3,205","3,302","$26,588,460","$86,907,746","$100,118,592","$18,000,000","$104,907,746"
35,"Aug 3, 2012","Aug 3, 2012",Total Recall,Sony Pictures,Action,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$125,000,000","3,601","3,601","$25,577,758","$58,877,969","$67,828,005","$152,978,119","$211,856,088"
36,"May 18, 2012","Apr 11, 2012",Battleship,Universal,Action,Based on Game,Live Action,Contemporary Fiction,"$220,000,000","3,690","3,702","$25,534,825","$65,233,400","$75,149,526","$248,244,317","$313,477,717"
37,"Jun 29, 2012","Jun 29, 2012",Tyler Perry's Madea's Witness Protection,Lionsgate,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","2,161","2,161","$25,390,575","$65,653,242","$75,633,188","$1,297,645","$66,950,887"
38,"Jan 20, 2012","Jan 20, 2012",Underworld: Awakening,Sony Pictures,Action,Original Screenplay,Live Action,Fantasy,"$70,000,000","3,078","3,078","$25,306,725","$62,321,039","$71,794,461","$98,058,891","$160,379,930"
39,"Nov 2, 2012","Nov 2, 2012",Flight,Paramount Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$31,000,000","1,884","2,638","$24,900,566","$93,772,375","$107,995,778","$66,786,063","$160,558,438"
40,"Feb 24, 2012","Feb 24, 2012",Act of Valor,Relativity,Action,Original Screenplay,Live Action,Contemporary Fiction,"$12,000,000","3,039","3,053","$24,476,632","$70,012,847","$80,655,496","$12,484,188","$82,497,035"
41,"Jan 13, 2012","Jan 13, 2012",Contraband,Universal,Action,Remake,Live Action,Contemporary Fiction,"$25,000,000","2,863","2,870","$24,349,815","$66,528,000","$76,640,916","$31,878,855","$98,406,855"
42,"Nov 21, 2012","Nov 20, 2012",Rise of the Guardians,Paramount Pictures,Adventure,Based on Fiction Book/Short Story,Digital Animation,Kids Fiction,"$145,000,000","3,653","3,672","$23,773,465","$103,412,758","$118,983,538","$203,528,912","$306,941,670"
