Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jan 23, 2015","Jan 23, 2015",Strange Magic,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,$0,"3,020","3,020","$5,504,441","$12,429,583","$13,520,670","$1,311,760","$13,741,343"
2,"Aug 21, 2015","Aug 19, 2015",American Ultra,Lionsgate,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$28,000,000","2,778","2,778","$5,454,284","$14,439,985","$15,707,550","$15,855,043","$30,295,028"
3,"Jul 10, 2015","Jun 8, 2015",Self/Less,Focus Features,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,"$26,000,000","2,353","2,353","$5,403,460","$12,279,691","$13,357,618","$21,387,628","$33,667,319"
4,"Mar 20, 2015","Feb 19, 2015",The Gunman,Open Road,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$40,000,000","2,816","2,816","$5,028,702","$10,664,749","$11,600,912","$13,813,864","$24,478,613"
5,"Oct 30, 2015","Oct 22, 2015",Burnt,Weinstein Co.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","3,003","3,003","$5,002,341","$13,651,946","$14,848,807","$23,114,347","$36,766,293"
6,"Mar 6, 2015","Mar 5, 2015",Unfinished Business,20th Century Fox,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$35,000,000","2,777","2,777","$4,772,613","$10,219,501","$11,116,589","$2,994,550","$13,214,051"
7,"Dec 25, 2015","Dec 25, 2015",The Hateful Eight,Weinstein Co.,Western,Original Screenplay,Live Action,Historical Fiction,"$62,000,000",100,"2,938","$4,610,676","$54,117,416","$58,174,297","$97,695,942","$151,813,358"
8,"Apr 17, 2015","Apr 17, 2015",Monkey Kingdom,Walt Disney,Documentary,Based on Real Life Events,Live Action,Factual,$0,"2,012","2,012","$4,577,861","$16,432,322","$17,874,778","$727,208","$17,159,530"
9,"Jan 23, 2015","Jan 21, 2015",Mortdecai,Lionsgate,Action,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$60,000,000","2,648","2,648","$4,200,586","$7,696,134","$8,371,706","$22,700,000","$30,396,134"
10,"Aug 5, 2015","Feb 6, 2015",Shaun the Sheep,Lionsgate,Adventure,Spin-Off,Stop-Motion Animation,Kids Fiction,"$25,000,000","2,320","2,360","$4,038,962","$19,375,982","$21,076,832","$82,475,004","$101,850,986"
11,"Oct 16, 2015","Oct 16, 2015",Woodlawn,Pure Flix Entertainment,Drama,Based on Real Life Events,Live Action,Dramatization,"$13,000,000","1,553","1,553","$4,002,226","$14,394,097","$15,657,252","$9,794","$14,403,891"
12,"Jan 16, 2015","Jan 16, 2015",Blackhat,Universal,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$70,000,000","2,567","2,568","$3,901,815","$8,005,980","$8,708,758","$11,659,024","$19,665,004"
13,"Mar 20, 2015","Mar 20, 2015",Do You Believe?,Pure Flix Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$2,300,000","1,320","1,356","$3,591,282","$12,985,600","$14,125,496","$1,643,321","$14,628,921"
14,"Sep 25, 2015","Sep 24, 2015",The Green Inferno,High Top Releasing,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$1,000,000","1,540","1,543","$3,520,626","$7,192,291","$7,823,642","$5,739,129","$12,931,420"
15,"Sep 4, 2015","Aug 20, 2015",Un gallo con muchos huevos,Lionsgate,Adventure,Original Screenplay,Digital Animation,Kids Fiction,$0,395,616,"$3,424,702","$9,080,818","$9,877,942","$16,991,905","$26,072,723"
