Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Aug 21, 1992","Aug 21, 1992",The Gun in Betty Lou's Handbag,Walt Disney,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,693,693,"$1,206,799","$3,591,460","$7,935,828",$0,"$3,591,460"
2,"Oct 14, 1992","Oct 14, 1992",The Public Eye,Universal,Thriller/Suspense,Original Screenplay,Live Action,Historical Fiction,$0,635,635,"$1,139,825","$3,067,917","$6,778,987",$0,"$3,067,917"
3,"Nov 11, 1992","Nov 11, 1992",Traces of Red,Samuel Goldwyn Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,387,387,"$804,336","$3,206,713","$7,086,145",$0,"$3,206,713"
4,"Mar 26, 1992","Mar 26, 1992",The Opposite Sex and How to Live with…,Miramax,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,630,630,"$525,004","$690,966","$1,526,777",$0,"$690,966"
5,"Aug 28, 1992","Aug 28, 1992",Freddie as F.R.O.7,Miramax,Adventure,Original Screenplay,Hand Animation,Kids Fiction,$0,"1,257","1,257","$501,230","$1,119,368","$2,473,397",$0,"$1,119,368"
6,"Nov 13, 1992","Nov 13, 1992",Love Potion No. 9,20th Century Fox,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,278,278,"$416,641","$754,935","$1,668,133",$0,"$754,935"
7,"Nov 11, 1992","Nov 11, 1992",Aladdin,Walt Disney,Adventure,Based on Folk Tale/Legend/Fairytale,Hand Animation,Fantasy,"$28,000,000",2,"2,331","$196,664","$217,350,219","$480,765,998","$286,700,000","$504,050,219"
8,"Oct 30, 1992","Jun 20, 1992",The Lover,MGM,,,,,$0,8,103,"$181,147","$4,899,194","$10,827,157","$105,229","$5,004,423"
9,"Oct 23, 1992","Oct 23, 1992",Frozen Assets,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,103,103,"$123,979","$376,008","$830,839",$0,"$376,008"
10,"Dec 30, 1992","Dec 30, 1992",Lorenzoâ€™s Oil,Universal,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,456,"$79,353","$7,144,115","$15,808,677",$0,"$7,144,115"
11,"Mar 13, 1992","Mar 13, 1992",Howards End,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$8,000,000",1,547,"$52,568","$26,124,872","$57,595,505","$217,569","$26,342,441"
12,"Nov 29, 1992","Nov 29, 1992",Daddy and the Muscle Academy: The Lif…,Zeitgeist,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$27,148","$109,513","$242,005",$0,"$109,513"
13,"Jan 17, 1992","Aug 29, 1991",35 Up,Samuel Goldwyn Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,36,"$13,690","$923,372","$2,040,316",$0,"$923,372"
14,"Apr 24, 1992","Apr 24, 1992",The Money Tree,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$7,469","$22,070","$48,766",$0,"$22,070"
15,"Jan 3, 1992","Jan 3, 1992",Daughters of the Dust,Kino International,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,19,"$4,624","$1,701,575","$3,689,861","$6,299","$1,707,874"
16,"Oct 2, 1992","Oct 2, 1992",Mio caro dottor GrÃ¤sler,Greycat Films,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,1,2,"$3,891","$14,087","$31,123",$0,"$14,087"
17,"Oct 24, 1992","Oct 24, 1992",The Magical World of Chuck Jones,Warner Bros.,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,900","$6,682","$14,764",$0,"$6,682"
18,"Dec 4, 1992","Dec 4, 1992",High Strung,Greycat Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,$718,$718,"$1,586",$0,$718
19,"Jul 24, 1992","Jul 24, 1992",Mom and Dad Save the World,,,,,,$0,0,0,$0,"$2,034,470","$4,495,437",$0,"$2,034,470"
20,"Jul 31, 1992","Jul 31, 1992",Enchanted April,Miramax,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,0,274,$0,"$13,200,170","$29,170,412",$0,"$13,200,170"
21,"Mar 20, 1992","Mar 20, 1992",Edward II,Fine Line,Drama,Based on Real Life Events,Live Action,Dramatization,$0,0,1,$0,"$4,826","$4,851","$9,237","$14,063"
22,"Aug 26, 1992","Aug 26, 1992",Storyville,,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,0,0,$0,"$422,503","$933,570",$0,"$422,503"
23,"Dec 11, 1992","Dec 11, 1992",Forever Young,Warner Bros.,Drama,Original Screenplay,Live Action,Science Fiction,$0,0,"1,710",$0,"$55,942,530","$123,702,511","$72,000,000","$127,942,530"
24,"Sep 4, 1992","Sep 4, 1992",The Tune,October Films,Comedy,Original Screenplay,Hand Animation,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
25,"Mar 1, 1992","Mar 1, 1992",Night on Earth,Fine Line,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$2,000,000",0,0,$0,"$2,015,000","$4,452,420","$48,656","$2,063,656"
26,"Oct 2, 1992","Oct 2, 1992",Of Mice and Men,MGM,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,0,394,$0,"$5,101,632","$11,272,754",$0,"$5,101,632"
27,"Feb 28, 1992","Feb 28, 1992",Gate II,Triumph Releasing,Horror,Original Screenplay,Live Action,Fantasy,$0,0,0,$0,"$2,032,973","$4,492,135",$0,"$2,032,973"
28,"Dec 31, 1992","Oct 8, 1994",Qiu Ju da guan si,,Comedy,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,0,0,$0,$0,$0,"$1,825","$1,825"
29,"Dec 16, 1992","Dec 16, 1992",Used People,20th Century Fox,Comedy,Based on Play,Live Action,Contemporary Fiction,$0,0,915,$0,"$17,957,265","$39,749,722",$0,"$17,957,265"
30,"Jan 31, 1992","Jan 31, 1992",Hard Promises,Sony Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,"$306,319","$676,847",$0,"$306,319"
31,"Aug 28, 1992","Aug 28, 1992",Amityville Horror: The Evil Escapes,,Horror,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
32,"Oct 30, 1992","Oct 30, 1992",Waterland,,,,,,$0,0,13,$0,"$1,090,872","$2,410,655",$0,"$1,090,872"
33,"Sep 4, 1992","Sep 4, 1992",Out on a Limb,,,,,,$0,0,0,$0,"$1,659,542","$3,666,982",$0,"$1,659,542"
34,"Jan 1, 1992","Jan 1, 1992",Year of the Comet,,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,"$2,791,515","$6,168,237",$0,"$2,791,515"
35,"Dec 25, 1992","Dec 25, 1992",Peterâ€™s Friends,MGM,Comedy,Original Screenplay,Live Action,,$0,0,48,$0,"$4,058,564","$8,970,112",$0,"$4,058,564"
36,"Jan 1, 1992","Jan 1, 1992",In the Soup,,,,,,$0,0,2,$0,"$256,000","$565,798",$0,"$256,000"
37,"Dec 31, 1992","Oct 21, 1992",Zendegi va digar hich,,Adventure,,Live Action,,$0,0,0,$0,$0,$0,$925,$925
38,"Jun 12, 1992","Jun 12, 1992",Aces: Iron Eagle III,New Line,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,"$2,517,600","$5,562,981",$0,"$2,517,600"
39,"Sep 11, 1992","Sep 11, 1992",Cin cin,Castle Hill Productions,Romantic Comedy,Based on Play,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
40,"Dec 31, 1992","Dec 31, 1992",Godzilla and Mothra: The Battle for E…,,,,,,$0,0,0,$0,$0,$0,$0,$0
41,"May 8, 1992","May 8, 1992",Poison Ivy,New Line,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,"$1,829,804","$4,043,200",$0,"$1,829,804"
42,"Jul 1, 1992","Jul 1, 1992",The Adjuster,Orion Classics,Thriller/Suspense,Original Screenplay,Live Action,,$0,0,0,$0,"$396,573","$876,276",$0,"$396,573"
43,"Dec 31, 1992","Dec 31, 1992",Boris & Natasha: The Movie,,Comedy,Based on TV,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
44,"May 1, 1992","May 1, 1992",Leaving Normal,Universal,,,,,$0,0,0,$0,"$1,361,232","$3,007,824",$0,"$1,361,232"
45,"Dec 31, 1992","Nov 9, 2022",C'est arrivÃ© prÃ¨s de chez vous,,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
46,"Mar 6, 1992","Mar 6, 1992",Blame it on the Bellboy,Walt Disney,Comedy,Original Screenplay,Live Action,,$0,0,0,$0,"$2,891,055","$6,388,180",$0,"$2,891,055"
47,"Dec 31, 1992","Dec 31, 1992",Broadway Bound,,,,,,$0,0,0,$0,$0,$0,$0,$0
48,"Oct 23, 1992","Oct 9, 1992",Reservoir Dogs,Miramax,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$1,200,000",0,26,$0,"$2,832,029","$6,259,470","$158,651","$2,990,680"
49,"Jan 1, 1992","Jan 1, 1992",Brenda Starr,Triumph Releasing,,Based on Comic/Graphic Novel,Live Action,,$0,0,0,$0,"$67,878","$149,985",$0,"$67,878"
50,"Dec 31, 1992","Dec 31, 1992",Wuthering Heights,,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,0,0,$0,$0,$0,$0,$0
51,"Jan 1, 1992","Jan 1, 1992",Ruby,,,,,,$0,0,0,$0,"$919,286","$2,031,283",$0,"$919,286"
52,"May 28, 1992","May 28, 1992",The Bliss of Mrs. Blossom,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
53,"Mar 20, 1992","Mar 20, 1992",Shadows and Fog,Orion Pictures,Comedy,Original Screenplay,Live Action,,$0,0,0,$0,"$2,735,731","$6,044,974",$0,"$2,735,731"
54,"Jul 17, 1992","Jul 17, 1992",Man Trouble,20th Century Fox,,,,,$0,0,0,$0,"$3,882,058","$8,577,939",$0,"$3,882,058"
55,"Sep 11, 1992","Sep 11, 1992",Crossing the Bridge,,,,,,$0,0,0,$0,"$479,676","$1,059,905",$0,"$479,676"
56,"Dec 23, 1992","Dec 23, 1992",Damage,New Line,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,0,255,$0,"$7,532,911","$16,664,311",$0,"$7,532,911"
57,"Jan 17, 1992","Jan 17, 1992",A Gnome Named Gnorm,Seven Arts Pictures,Adventure,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
58,"Nov 6, 1992","Jan 23, 1992",Spotswood,Miramax,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,"$101,000","$223,170",$0,"$101,000"
59,"Feb 5, 1992","Feb 5, 1992",Mississippi Masala,Goldwyn Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,325,$0,"$7,332,515","$10,461,915",$0,"$7,332,515"
60,"Jan 1, 1992","Jan 1, 1992",There Goes the Neighborhood,Paramount Pictures,Comedy,Original Screenplay,Live Action,,$0,0,0,$0,"$11,000","$24,301",$0,"$11,000"
61,"Apr 8, 1992","Apr 8, 1992",Newsies,Walt Disney,,,,,$0,0,0,$0,"$2,706,352","$5,980,060",$0,"$2,706,352"
62,"May 8, 1992","May 8, 1992","The Favour, the Watch and the Very Bi…",,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,0,0,$0,"$164,000","$362,380",$0,"$164,000"
63,"Jul 10, 1992","Jul 10, 1992","Gas, Food Lodging",IRS Releasing,Drama,,Live Action,,$0,0,18,$0,"$1,235,412","$2,730,478",$0,"$1,235,412"
64,"Dec 31, 1992","Sep 16, 1992",BalanÈ›a,,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$18,345","$18,345"
65,"Jan 1, 1992","Jan 1, 1992",Turtle Beach,,,,,,$0,0,0,$0,"$778,535","$1,720,274",$0,"$778,535"
66,"Jan 1, 1992","Jan 1, 1992",No Place to Hide,,,,,,$0,0,0,$0,"$135,000","$298,300",$0,"$135,000"
67,"Jan 1, 1992","Jan 1, 1992",The Vagrant,,,,,,$0,0,0,$0,"$5,000","$11,041",$0,"$5,000"
68,"Sep 23, 1992","Sep 23, 1992",Mikey,,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
69,"Apr 24, 1992","Apr 24, 1992",Passed Away,Walt Disney,,,,,$0,0,0,$0,"$4,030,793","$8,906,592",$0,"$4,030,793"
70,"Jan 1, 1992","Jan 1, 1992",Highway to Hell,,,,,,$0,0,0,$0,"$26,000","$57,450",$0,"$26,000"
71,"Jul 12, 1992","Mar 11, 1989",Venus Senki,,Action,Based on Comic/Graphic Novel,Hand Animation,Fantasy,$0,0,0,$0,$0,$0,$0,$0
72,"Sep 11, 1992","Sep 11, 1992",Where the Day Takes You,New Line,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,"$390,152","$862,090",$0,"$390,152"
73,"Oct 23, 1992","Oct 23, 1992",Zebrahead,,,,,,$0,0,0,$0,"$1,486,300","$3,284,180",$0,"$1,486,300"
74,"Apr 22, 1992","Apr 22, 1992",The Playboys,,,,,,$0,0,0,$0,"$4,906,900","$10,842,470",$0,"$4,906,900"
75,"Dec 23, 1992","Dec 23, 1992",Indochine,Sony Pictures Classics,Drama,,Live Action,,$0,0,18,$0,"$5,243,537","$11,589,422",$0,"$5,243,537"
76,"Feb 28, 1992","Feb 28, 1992",Hear My Song,Miramax,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
77,"Jan 1, 1992","Jan 1, 1992",The Power of One,,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,0,0,$0,"$2,827,107","$6,246,879",$0,"$2,827,107"
78,"Sep 18, 1992","Sep 18, 1992",Jumpinâ€™ at the Boneyard,20th Century Fox,Drama,Original Screenplay,Live Action,,$0,0,0,$0,"$9,000","$19,881",$0,"$9,000"
79,"Jan 31, 1992","Jan 31, 1992",Dingo,Greycat Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
80,"Dec 31, 1992","Dec 31, 1992",In the Line of Duty: Siege at Marion,,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
81,"Jul 22, 1992","Jul 22, 1992",Captain America,,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,$0,0,0,$0,$0,$0,$0,$0
82,"Jan 1, 1992","Jan 1, 1992",Rain Without Thunder,,,,,,$0,0,0,$0,"$5,000","$11,041",$0,"$5,000"
