Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Sep 12, 2014","Sep 12, 2014",Sagrada: el misteri de la creacio,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$2,009","$58,755","$65,034",$0,"$58,755"
2,"Dec 5, 2014","Dec 5, 2014",Pioneer,Magnolia Pictures,Thriller/Suspense,Original Screenplay,Live Action,Historical Fiction,$0,2,3,"$1,857","$6,871","$7,703","$16,023","$22,894"
3,"Jun 25, 2014","Jun 25, 2014",The Pleasures of Being Out of Step,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$1,846","$13,137","$14,736",$0,"$13,137"
4,"Feb 21, 2014","Feb 21, 2014",Black Out,Music Box Films,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$1,749","$2,734","$3,063",$0,"$2,734"
5,"Nov 7, 2014","Oct 3, 2013",Mr. Pip,Freestyle Releasing,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,10,10,"$1,714","$1,714","$1,917","$922,721","$924,435"
6,"Sep 19, 2014","Sep 19, 2014",Hollidaysburg,Starz Media,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$1,713","$3,709","$4,154",$0,"$3,709"
7,"Dec 17, 2014","Dec 17, 2014",Arrete ou je continue,Film Movement,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$1,707","$9,719","$10,619",$0,"$9,719"
8,"Apr 25, 2014","Apr 25, 2014",Uvanga,Mongrel Media,,,,,$0,1,6,"$1,684","$23,336","$26,190",$0,"$23,336"
9,"Aug 15, 2014","Aug 15, 2014",Jake Squared,Freestyle Releasing,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$1,681","$2,592","$2,907",$0,"$2,592"
10,"Jan 10, 2014","Jan 10, 2014",Truth,"Left of Center Entertainment, LLc",Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$1,626","$1,626","$1,825",$0,"$1,626"
11,"Apr 18, 2014","Apr 18, 2014",Half the Road,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$1,613","$4,783","$5,364",$0,"$4,783"
12,"Oct 17, 2014","Oct 17, 2014",Eternity: The Movie,Vagrant Films,Comedy,Original Screenplay,Live Action,Historical Fiction,$0,1,3,"$1,582","$8,350","$9,308",$0,"$8,350"
13,"Sep 26, 2014","Sep 26, 2014",Lilting,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,9,"$1,567","$26,699","$29,958","$20,981","$47,680"
