Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Oct 5, 1990","Oct 5, 1990",Desperate Hours,MGM,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,"1,033","1,033","$1,367,657","$2,624,629","$5,703,282",$0,"$2,624,629"
2,"May 4, 1990","May 4, 1990",Short Time,20th Century Fox,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,557,574,"$1,237,211","$4,010,647","$8,715,076",$0,"$4,010,647"
3,"Apr 13, 1990","Apr 13, 1990",The Gods Must be Crazy II,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,321,321,"$1,180,083","$6,291,444","$13,671,214","$3,300,000","$9,591,444"
4,"Apr 20, 1990","Apr 20, 1990",Lisa,MGM,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,287,287,"$1,119,895","$4,067,725","$8,839,101",$0,"$4,067,725"
5,"Oct 5, 1990","Oct 5, 1990",Henry & June,Universal,Drama,Based on Fiction Book/Short Story,Live Action,Dramatization,$0,76,295,"$1,032,942","$11,011,903","$23,928,702","$12,400,000","$23,411,903"
6,"Mar 23, 1990","Mar 23, 1990",A Shock to the System,Corsair,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,345,345,"$1,002,158","$3,417,056","$7,425,206",$0,"$3,417,056"
7,"Sep 28, 1990","Sep 28, 1990",Texasville,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,354,355,"$823,534","$2,268,181","$4,928,719",$0,"$2,268,181"
8,"Mar 23, 1990","Mar 23, 1990",The Fourth War,Cannon,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,"1,005","1,005","$776,449","$1,305,888","$2,837,675",$0,"$1,305,888"
9,"Nov 9, 1990","Nov 9, 1990",Dances with Wolves,Orion Pictures,Western,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$19,000,000",14,"1,636","$598,257","$184,208,842","$400,820,223","$239,999,963","$424,208,805"
10,"Sep 28, 1990","Sep 28, 1990",King of New York,New Line,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,115,115,"$411,597","$2,389,850","$5,193,109",$0,"$2,389,850"
