Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Oct 4, 2013","Oct 4, 2013",Tian zhu ding,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,7,"$19,867","$154,120","$173,551","$479,985","$634,105"
2,"Jun 28, 2013","Jun 28, 2013",Redemption,Roadside Attractions,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$23,000,000",19,19,"$19,768","$36,686","$41,375","$13,556,787","$13,593,473"
3,"Aug 23, 2013","Aug 23, 2013",Drinking Buddies,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$500,000",2,33,"$19,505","$343,706","$387,671","$63,394","$407,100"
4,"Oct 4, 2013","Oct 4, 2013",A.C.O.D.,Film Arcade,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,42,"$19,001","$157,690","$177,861",$0,"$157,690"
5,"Apr 12, 2013","Mar 14, 2013",The Angelsâ€™ Share,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,38,"$18,837","$312,339","$352,293","$4,523,246","$4,835,585"
6,"Aug 16, 2013","Aug 16, 2013",Underdogs,Freestyle Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$2,500,000",4,4,"$18,722","$35,017","$39,495","$1,357,632","$1,392,649"
7,"Oct 18, 2013","Oct 18, 2013",American Promise,Rada Film Group,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,8,"$18,250","$146,702","$165,399",$0,"$146,702"
8,"Aug 23, 2013","Aug 23, 2013",Una Noche,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,6,"$17,194","$79,813","$90,022","$529,766","$609,579"
9,"Aug 23, 2013","Aug 23, 2013",Savannah,Ketchup Entertainment,Drama,Based on Real Life Events,Live Action,Dramatization,$0,14,14,"$17,100","$36,746","$41,439",$0,"$36,746"
10,"Aug 2, 2013","Aug 2, 2013",El artista y la modelo,Cohen Media Group,Drama,Original Screenplay,Live Action,Historical Fiction,$0,2,5,"$16,937","$78,504","$88,546",$0,"$78,504"
11,"Jun 28, 2013","Jun 28, 2013",Byzantium,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Fantasy,$0,6,13,"$16,643","$85,252","$96,157","$7,292","$92,544"
12,"Oct 25, 2013","Oct 25, 2013",The Square,Noujaim Films,Documentary,Based on Real Life Events,Live Action,Factual,"$1,500,000",1,9,"$16,359","$124,244","$139,732","$52,018","$176,262"
13,"Mar 22, 2013","Mar 22, 2013",The Pardon,Self Distributed,Drama,Based on Real Life Events,Live Action,Dramatization,$0,8,8,"$16,100","$17,518","$19,697",$0,"$17,518"
14,"Apr 24, 2013","Apr 24, 2013",At Any Price,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,81,"$16,095","$379,791","$428,367",$510,"$380,301"
15,"Sep 20, 2013","Sep 20, 2013",After Tiller,Oscilloscope Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,6,"$15,500","$67,414","$76,038",$0,"$67,414"
16,"Apr 12, 2013","Apr 12, 2013",It's a Disaster,Oscilloscope Pictures,Comedy,Original Screenplay,Live Action,Science Fiction,$0,3,13,"$15,305","$60,818","$68,592",$0,"$60,818"
17,"Aug 16, 2013","Dec 7, 2012",Tu seras mon fils,Cohen Media Group,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,21,"$15,301","$203,636","$229,681","$6,249,895","$6,453,531"
18,"Jul 3, 2013","Jul 3, 2013",Big Star: Nothing Can Hurt Me,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,9,"$15,096","$105,998","$119,549",$0,"$105,998"
19,"Mar 8, 2013","Oct 25, 2012",Dupa dealuri,IFC Films,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,3,14,"$14,622","$117,287","$132,286","$669,122","$786,409"
20,"Nov 8, 2013","Nov 8, 2013",Flores Raras,Wolfe Releasing,Documentary,Based on Real Life Events,Live Action,Dramatization,$0,2,4,"$14,573","$45,502","$51,315","$40,253","$85,755"
21,"Sep 27, 2013","Sep 27, 2013",Muscle Shoals,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,56,"$13,901","$696,241","$785,163",$0,"$696,241"
22,"Apr 5, 2013","Apr 5, 2013",No Place on Earth,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,27,"$13,813","$200,238","$225,848",$0,"$200,238"
23,"Apr 17, 2013","Apr 17, 2013",Deceptive Practice: The Mysteries and…,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,"$500,000",1,7,"$13,802","$152,449","$171,947",$0,"$152,449"
24,"Sep 27, 2013","Sep 27, 2013",We Are What We Are,Entertainment One,Thriller/Suspense,Remake,Live Action,Contemporary Fiction,$0,2,13,"$13,727","$81,381","$91,783","$271,689","$353,070"
25,"May 17, 2013","May 17, 2013",Augustine,Music Box Films,Drama,Based on Real Life Events,Live Action,Dramatization,$0,5,9,"$13,616","$107,352","$121,081",$0,"$107,352"
26,"Dec 13, 2013","Dec 13, 2013",Marius,Mongrel Media,Drama,Based on Play,Live Action,Contemporary Fiction,$0,9,10,"$13,523","$111,300","$125,391",$0,"$111,300"
27,"Sep 13, 2013","Sep 13, 2013",Blue Caprice,IFC Films,Drama,Based on Real Life Events,Live Action,Contemporary Fiction,$0,1,36,"$13,400","$92,336","$104,144",$0,"$92,336"
28,"Aug 2, 2013","Aug 2, 2013",The Canyons,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$250,000",1,9,"$13,351","$59,671","$67,299","$2,704","$62,375"
29,"May 3, 2013","May 3, 2013",AprÃ¨s Mai,IFC Films,Drama,Original Screenplay,Live Action,Historical Fiction,$0,3,10,"$13,288","$79,568","$89,738",$0,"$79,568"
