Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jul 17, 2009","Jul 17, 2009",The Way We Get By,International Film Circuit,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,7,"$7,149","$106,542","$130,260",$0,"$106,542"
2,"May 15, 2009","May 15, 2009",Dai-Nipponjin,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Fantasy,$0,2,5,"$7,133","$40,796","$49,876","$7,905,169","$7,945,965"
3,"Jun 17, 2009","Jun 17, 2009",Under Our Skin,Shadow,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,6,"$7,043","$98,548","$120,090",$0,"$98,548"
4,"Aug 7, 2009","Aug 7, 2009",Mutluluk,First Run Features,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,3,"$7,039","$40,349","$49,151",$0,"$40,349"
5,"Jul 31, 2009","Jul 31, 2009","You, The Living",Palisades,,,,,$0,1,1,"$6,924","$21,438","$26,208",$0,"$21,438"
6,"Feb 27, 2009","Feb 27, 2009",Scott Walker: 30 Century Man,,Documentary,Based on Real Life Events,Live Action,Factual,"$500,000",1,1,"$6,840","$6,840","$8,363","$70,281","$77,121"
7,"Apr 3, 2009","Apr 3, 2009",Lifelines,Kanbar Entertainment,,,,,$0,1,1,"$6,793","$6,793","$8,299",$0,"$6,793"
8,"Mar 6, 2009","Mar 6, 2009",13B,Big Pictures,,,,,$0,10,10,"$6,752","$12,449","$15,213","$1,386,507","$1,398,956"
9,"Jan 30, 2009","Jan 30, 2009",Between Love & Goodbye,Embrem Entertainment,Drama,,,,$0,1,2,"$6,674","$18,480","$22,595",$0,"$18,480"
10,"Mar 6, 2009","Mar 6, 2009",Reunion,The Talking Pictures Company,,,,,$0,2,2,"$6,542","$8,030","$9,812",$0,"$8,030"
11,"Jun 3, 2009","Jun 3, 2009",Unmistaken Child,Oscilloscope Pictures,,,,,$0,1,6,"$6,293","$306,140","$374,301",$0,"$306,140"
12,"Mar 20, 2009","Mar 20, 2009",The New Twenty,Wolfe Twenty,,,,,$0,1,2,"$6,272","$17,625","$21,550",$0,"$17,625"
13,"Oct 2, 2009","Oct 2, 2009",An American Journey,Lorber Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$6,180","$8,868","$10,839",$0,"$8,868"
14,"Aug 14, 2009","Aug 14, 2009",Grace,Anchor Bay Entertainment,Horror,Original Screenplay,Live Action,Fantasy,"$5,000,000",2,2,"$6,174","$8,297","$10,142",$0,"$8,297"
15,"Jun 5, 2009","Jun 5, 2009",24 City,Cinema Guild,,,,,$0,1,2,"$6,082","$30,799","$37,652","$11,830","$42,629"
16,"Sep 10, 2009","Sep 10, 2009",Walt and El Grupo,Walt Disney,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,4,"$6,059","$20,521","$25,089",$0,"$20,521"
17,"Nov 20, 2009","Nov 20, 2009",Fix,Mangusta Productions,,,,,$0,1,1,"$5,951","$9,890","$12,086",$0,"$9,890"
18,"Aug 7, 2009","Aug 7, 2009",Beeswax,Cinema Guild,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$5,844","$46,590","$56,643",$0,"$46,590"
19,"Jul 10, 2009","Jul 10, 2009",Weather Girl,Self Distributed,,,,,$0,1,2,"$5,772","$20,915","$25,566",$0,"$20,915"
20,"Oct 16, 2009","Oct 16, 2009",Janky Promoters,Third Rail,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000",22,22,"$5,702","$9,069","$11,087",$0,"$9,069"
21,"Mar 13, 2009","Mar 13, 2009",Carmen and Geoffrey,First Run Features,,,,,$0,1,1,"$5,656","$14,130","$17,276",$0,"$14,130"
22,"Nov 7, 2009","Nov 7, 2009",Nanjing! Nanjing!,Kino International,Drama,Based on Real Life Events,Live Action,Dramatization,"$12,000,000",1,9,"$5,610","$122,558","$141,713","$20,000,000","$20,122,558"
23,"Jan 23, 2009","Jan 23, 2009",Of Time and the City,Strand,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$5,595","$32,677","$39,945",$0,"$32,677"
24,"May 20, 2009","May 20, 2009",Burma VJ,Oscilloscope Pictures,,,,,$0,1,3,"$5,554","$51,672","$63,172",$0,"$51,672"
25,"Mar 27, 2009","Mar 27, 2009",Spinning into Butter,Screen Media Films,,,,,$0,4,4,"$5,534","$8,064","$9,858",$0,"$8,064"
26,"Feb 13, 2009","Feb 13, 2009",Gomorra,IFC Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$6,200,000",1,50,"$5,532","$1,579,146","$1,930,762","$35,760,448","$37,339,594"
27,"Oct 23, 2009","Oct 23, 2009",Killing Kasztner,GR Films,,,,,$0,1,5,"$5,513","$112,313","$133,396",$0,"$112,313"
28,"Apr 24, 2009","Apr 24, 2009",The Bride & The Grooms,Sumbadhat Productions,Romantic Comedy,,Live Action,,$0,15,15,"$5,483","$5,995","$7,327",$0,"$5,995"
