Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jun 6, 2008","Jun 6, 2008",Take Out,CAVU Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,5,"$10,505","$69,816","$89,160",$0,"$69,816"
2,"Jun 13, 2008","Jun 13, 2008",Chris and Don: A Love Story,Zeitgeist,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,11,"$10,337","$216,110","$275,999",$0,"$216,110"
3,"Sep 19, 2008","Sep 19, 2008",A Thousand Years of Good Prayers,Magnolia Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,7,"$10,321","$76,806","$98,091",$0,"$76,806"
4,"May 9, 2008","May 9, 2008",Surfwise,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,13,"$10,304","$269,994","$344,820",$0,"$269,994"
5,"Apr 18, 2008","Apr 18, 2008",Constantine's Sword,First Run Features,Documentary,Original Screenplay,Live Action,Factual,$0,2,6,"$10,131","$179,507","$229,250",$0,"$179,507"
6,"May 9, 2008","May 9, 2008",Fronti̬re(s),After Dark,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$9,913","$9,913","$12,655",$0,"$9,913"
7,"Aug 29, 2008","Aug 29, 2008",Sukiyaki Western Django,First Look,Action,Remake,Live Action,Historical Fiction,$0,1,4,"$9,856","$50,659","$64,694",$0,"$50,659"
8,"Oct 24, 2008","Oct 24, 2008","Live Fast, Die Young",Riverrain,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$9,841","$19,860","$24,805",$0,"$19,860"
9,"Jul 18, 2008","Jul 18, 2008",Avant que j'oublie,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$9,676","$25,209","$32,196",$0,"$25,209"
10,"Jan 9, 2008","Jan 9, 2008",The Business of Being Born,International Film Circuit,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$9,574","$69,348","$88,564",$0,"$69,348"
11,"Oct 31, 2008","Oct 31, 2008",Splinter,Magnolia Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,4,4,"$9,517","$14,154","$18,074",$0,"$14,154"
12,"Dec 31, 2008","Dec 31, 2008",Good,ThinkFilm,Drama,Based on Play,Live Action,Historical Fiction,"$16,000,000",2,8,"$9,508","$31,631","$39,413",$0,"$31,631"
13,"Mar 14, 2008","Mar 14, 2008",On Broadway,Picture Park,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,5,"$9,500","$23,095","$29,491",$0,"$23,095"
14,"Mar 28, 2008","Mar 28, 2008",Alexandra,Cinema Guild,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,"$9,401","$128,222","$163,529",$0,"$128,222"
15,"Aug 1, 2008","Aug 1, 2008",Sixty Six,First Independent Pictures,Comedy,Original Screenplay,Live Action,Historical Fiction,$0,2,17,"$9,359","$224,614","$286,801",$0,"$224,614"
16,"Mar 28, 2008","Mar 28, 2008",Mio Fratello ̬ Figlio Unico,ThinkFilm,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,1,14,"$9,357","$255,620","$326,461","$6,207,666","$6,463,286"
17,"Nov 21, 2008","Nov 21, 2008",Lake City,Screen Media Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$9,355","$12,686","$16,194",$0,"$12,686"
18,"Apr 25, 2008","Apr 25, 2008",Dare Not Walk Alone,Indican Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,3,"$9,259","$52,166","$66,620",$0,"$52,166"
19,"Nov 7, 2008","Nov 7, 2008",The World Unseen,Regent Releasing,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,3,3,"$9,031","$17,808","$22,742","$15,950","$33,758"
20,"May 30, 2008","May 30, 2008",Stuck,ThinkFilm,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000",2,16,"$8,844","$67,505","$86,207",$0,"$67,505"
21,"Apr 18, 2008","Apr 18, 2008",Kiss the Bride,Regent Releasing,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$500,000",5,5,"$8,811","$32,033","$40,907",$0,"$32,033"
22,"Jan 18, 2008","Jan 18, 2008",Yihe yuan,Palm Pictures,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,3,"$8,717","$62,707","$80,082",$0,"$62,707"
23,"Apr 11, 2008","Apr 11, 2008",Dark Matter,First Independent/Dada Films,Drama,Based on Real Life Events,Live Action,Dramatization,$0,2,7,"$8,701","$30,591","$39,064",$0,"$30,591"
24,"Jun 13, 2008","Jun 13, 2008",Baghead,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$200,000",2,18,"$8,640","$140,016","$178,815",$0,"$140,016"
25,"Oct 1, 2008","Oct 1, 2008",Ballast,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,5,"$8,572","$84,980","$108,527",$0,"$84,980"
26,"Feb 27, 2008","Feb 27, 2008",Chop Shop,Noruz Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$8,475","$123,731","$158,017",$0,"$123,731"
27,"Feb 1, 2008","Feb 1, 2008",Praying with Lior,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$8,401","$82,553","$105,427",$0,"$82,553"
28,"May 14, 2008","May 14, 2008",Padre Nuestro,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,7,"$8,385","$54,166","$69,178",$0,"$54,166"
29,"Jul 18, 2008","Jul 18, 2008",Lou Reed's Berlin,Weinstein Co.,Concert/Performance,Based on Real Life Events,Live Action,Factual,$0,2,2,"$8,280","$29,692","$37,918",$0,"$29,692"
30,"Nov 7, 2008","Nov 7, 2008",Pray the Devil Back to Hell,Balcony Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$8,227","$90,066","$112,938",$0,"$90,066"
31,"Jul 11, 2008","Jul 11, 2008",August,First Look,Drama,Original Screenplay,Live Action,Historical Fiction,"$3,400,000",1,1,"$8,092","$12,636","$16,130",$0,"$12,636"
32,"Oct 17, 2008","Oct 17, 2008",Saving Marriage,Regent Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$8,044","$18,720","$23,906",$0,"$18,720"
33,"Jul 4, 2008","Jul 4, 2008",Holding Trevor,Regent Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$7,829","$16,814","$21,467",$0,"$16,814"
34,"May 16, 2008","May 16, 2008",Yella,Cinema Guild,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$7,767","$30,309","$38,707",$0,"$30,309"
35,"Oct 3, 2008","Oct 3, 2008",The Pleasure of Being Robbed,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,7,7,"$7,720","$10,687","$13,645",$0,"$10,687"
36,"Apr 25, 2008","Apr 25, 2008",Rogue,Weinstein Co.,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$23,000,000",10,10,"$7,711","$10,452","$13,342","$4,662,925","$4,673,377"
37,"Mar 8, 2008","Mar 8, 2008",Last Stop for Paul,Mandt Brothers,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$7,604","$11,340","$14,479",$0,"$11,340"
38,"Apr 4, 2008","Apr 4, 2008",Naissance des pieuvres,Koch Lorber Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,3,"$7,418","$77,310","$98,733","$82,283","$159,593"
