Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Dec 25, 1994","Dec 25, 1994",PrÃªt-Ã -Porter,Miramax,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,740,740,"$2,835,700","$11,300,653","$24,775,268","$8,506,015","$19,806,668"
2,"Mar 4, 1994","Mar 4, 1994",Angie,Walt Disney,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,808,"1,169","$2,779,640","$9,252,349","$20,795,102",$0,"$9,252,349"
3,"Aug 26, 1994","Aug 26, 1994",Camp Nowhere,Walt Disney,Adventure,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,358","1,358","$2,755,661","$10,442,641","$23,470,340",$0,"$10,442,641"
4,"Nov 18, 1994","Nov 21, 1947",Miracle on 34th Street,20th Century Fox,Drama,Remake,Live Action,Contemporary Fiction,$0,"1,190","1,255","$2,753,208","$17,195,886","$38,626,690","$29,100,000","$46,295,886"
5,"Dec 2, 1994","Dec 2, 1994",Trapped in Paradise,20th Century Fox,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,286","1,286","$2,744,653","$6,017,509","$13,524,640",$0,"$6,017,509"
6,"Apr 15, 1994","Apr 15, 1994",White Fang 2: Myth of the White Wolf,Walt Disney,Adventure,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,"1,853","1,877","$2,692,624","$8,752,399","$19,671,438",$0,"$8,752,399"
7,"Oct 28, 1994","Oct 28, 1994",The Road to Wellville,Sony Pictures,Comedy,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,806,806,"$2,580,108","$6,487,257","$14,580,419",$0,"$6,487,257"
8,"Apr 1, 1994","Apr 1, 1994",Clifford,Orion Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,014","1,023","$2,541,043","$7,347,669","$16,514,244",$0,"$7,347,669"
9,"Apr 27, 1994","Apr 27, 1994",You So Crazy,Goldwyn Entertainment,Concert/Performance,Based on Real Life Events,Live Action,Factual,$0,417,517,"$2,521,746","$10,184,701","$22,890,613",$0,"$10,184,701"
10,"Nov 18, 1994","Nov 18, 1994",The Swan Princess,New Line,Romantic Comedy,Original Screenplay,Hand Animation,Fantasy,$0,"1,403","1,406","$2,445,155","$9,771,658","$21,872,687",$0,"$9,771,658"
