Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"May 27, 1994","May 27, 1994",The Flintstones,Universal,Comedy,Based on TV,Live Action,Historical Fiction,"$45,000,000","2,498","2,587","$37,182,745","$130,531,208","$293,375,287","$227,968,792","$358,500,000"
2,"Nov 11, 1994","Nov 11, 1994",Interview with the Vampire,Warner Bros.,Horror,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$50,000,000","2,604","2,604","$36,389,705","$105,264,608","$235,963,201","$118,300,000","$223,564,608"
3,"Jul 15, 1994","Jul 15, 1994",True Lies,20th Century Fox,Action,Remake,Live Action,Contemporary Fiction,"$100,000,000","2,369","2,561","$25,869,770","$146,282,411","$328,776,888","$219,017,589","$365,300,000"
4,"Jul 6, 1994","Jul 6, 1994",Forrest Gump,Paramount Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$55,000,000","1,595","2,365","$24,450,602","$330,151,138","$737,087,424","$349,683,999","$679,835,137"
5,"Jul 29, 1994","Jul 29, 1994",The Mask,New Line,Comedy,Based on Comic/Graphic Novel,Live Action,Super Hero,"$18,000,000","2,360","2,516","$23,117,068","$119,920,129","$269,379,323","$231,700,000","$351,620,129"
6,"Nov 18, 1994","Nov 18, 1994",Star Trek: Generations,Paramount Pictures,Adventure,Based on TV,Live Action,Science Fiction,"$38,000,000","2,659","2,681","$23,116,394","$75,671,262","$169,486,579","$44,328,738","$120,000,000"
7,"Aug 3, 1994","Aug 3, 1994",Clear and Present Danger,Paramount Pictures,Action,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$62,000,000","2,378","2,433","$20,348,017","$122,012,656","$274,219,001","$85,487,344","$207,500,000"
8,"Nov 11, 1994","Nov 11, 1994",The Santa Clause,Walt Disney,Adventure,Original Screenplay,Live Action,Kids Fiction,"$22,000,000","2,183","2,388","$19,321,992","$145,539,357","$325,248,529","$44,966,643","$190,506,000"
9,"Jun 17, 1994","Jun 17, 1994",Wolf,Sony Pictures,Horror,Original Screenplay,Live Action,Fantasy,"$70,000,000","2,117","2,117","$17,911,366","$65,011,757","$146,117,109","$66,000,000","$131,011,757"
10,"May 20, 1994","May 20, 1994",Maverick,Warner Bros.,Western,Based on TV,Live Action,Historical Fiction,$0,"2,537","2,537","$17,248,545","$101,631,272","$228,421,261","$81,383,965","$183,015,237"
