Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Dec 17, 2021","Dec 14, 2021",Spider-Man: No Way Home,Sony Pictures,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$200,000,000","4,336","4,336","$260,138,569","$814,115,070","$814,115,076","$1,095,933,175","$1,910,048,245"
2,"Oct 1, 2021","Sep 30, 2021",Venom: Let There be Carnage,Sony Pictures,Action,Spin-Off,Animation/Live Action,Super Hero,"$110,000,000","4,225","4,225","$90,033,210","$213,550,366","$213,550,366","$287,996,556","$501,546,922"
3,"Jul 9, 2021","Jul 7, 2021",Black Widow,Walt Disney,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$200,000,000","4,160","4,275","$80,366,312","$183,651,655","$183,651,655","$196,099,476","$379,751,131"
4,"Sep 3, 2021","Sep 1, 2021",Shang-Chi and the Legend of the Ten R…,Walt Disney,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$150,000,000","4,300","4,300","$75,388,688","$224,543,292","$224,543,296","$207,681,342","$432,224,634"
5,"Nov 5, 2021","Nov 3, 2021",Eternals,Walt Disney,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$200,000,000","4,090","4,090","$71,297,219","$164,870,264","$164,870,264","$236,861,495","$401,731,759"
6,"Jun 25, 2021","May 20, 2021",F9: The Fast Saga,Universal,Action,Original Screenplay,Live Action,Contemporary Fiction,"$200,000,000","4,179","4,203","$70,043,165","$173,005,945","$173,005,945","$547,746,293","$720,752,238"
7,"Oct 8, 2021","Sep 29, 2021",No Time to Die,United Artists,Action,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$250,000,000","4,407","4,407","$55,225,007","$160,891,007","$160,891,007","$599,068,655","$759,959,662"
8,"Oct 15, 2021","Oct 14, 2021",Halloween Kills,Universal,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","3,705","3,727","$49,404,980","$92,002,155","$92,002,155","$38,849,007","$130,851,162"
9,"May 28, 2021","May 26, 2021",A Quiet Place: Part II,Paramount Pictures,Horror,Original Screenplay,Live Action,Science Fiction,"$61,000,000","3,726","3,744","$47,547,231","$160,215,764","$160,215,764","$136,434,592","$296,650,356"
10,"Nov 19, 2021","Nov 18, 2021",Ghostbusters: Afterlife,Sony Pictures,Comedy,Original Screenplay,Live Action,Science Fiction,"$75,000,000","4,315","4,315","$44,008,406","$129,360,575","$129,360,576","$74,253,563","$203,614,138"
