Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Oct 12, 2007","Oct 12, 2007",Laaga Chunari Mein Daag,Yash Raj Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,60,60,"$320,987","$675,102","$899,806","$6,350,824","$7,025,926"
2,"Mar 9, 2007","Mar 9, 2007",Gwoemul,Magnolia Pictures,Action,Original Screenplay,Live Action,Science Fiction,"$12,000,000",71,116,"$314,488","$2,201,923","$2,934,822","$90,416,194","$92,618,117"
3,"Dec 7, 2007","Dec 7, 2007",L'Ã¢ge des tÃ©nÃ¨bres,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,68,68,"$277,949","$1,491,525","$1,972,036","$887,850","$2,379,375"
4,"Jun 15, 2007","Jun 15, 2007",DOA: Dead or Alive,Weinstein/Dimension,Action,Based on Game,Live Action,Fantasy,"$30,000,000",505,505,"$260,713","$480,314","$640,185","$7,275,372","$7,755,686"
5,"Nov 30, 2007","Nov 30, 2007",Aaja Nachle,Yash Raj Films,Musical,Original Screenplay,Live Action,Contemporary Fiction,$0,66,66,"$257,500","$484,108","$645,238","$4,421,482","$4,905,590"
6,"Mar 9, 2007","Mar 9, 2007",The Namesake,Fox Searchlight,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$8,500,000",6,335,"$248,552","$13,610,521","$18,140,763","$6,678,253","$20,288,774"
7,"Feb 9, 2007","Feb 9, 2007",The Last Sin Eater,20th Century Fox,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$2,200,000",429,429,"$246,483","$388,390","$517,665",$0,"$388,390"
8,"Jul 20, 2007","Apr 12, 2007",Sunshine,Fox Searchlight,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,"$40,000,000",10,461,"$242,964","$3,688,560","$4,916,285","$28,342,050","$32,030,610"
9,"Jun 22, 2007","Jun 22, 2007",You Kill Me,IFC Films,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000",35,252,"$233,709","$2,426,851","$3,234,617","$1,432,113","$3,858,964"
10,"Dec 28, 2007","Dec 28, 2007",El orfanato,Picturehouse,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000",19,707,"$233,323","$7,159,147","$9,194,466","$72,091,046","$79,250,193"
11,"Feb 2, 2007","Feb 2, 2007",Constellation,The Bigger Picture,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,238,238,"$215,801","$306,533","$408,560",$0,"$306,533"
12,"Feb 9, 2007","Feb 9, 2007",Das Leben der Anderen,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Historical Fiction,"$2,000,000",13,259,"$213,589","$11,284,657","$15,040,735","$69,912,390","$81,197,047"
13,"Sep 21, 2007","Sep 21, 2007",Into the Wild,Paramount Vantage,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$20,000,000",4,660,"$212,440","$18,354,356","$24,391,457","$38,468,604","$56,822,960"
14,"Jul 20, 2007","Jul 20, 2007",Ma Tante Aline,Alliance Atlantis,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,65,65,"$207,145","$1,027,636","$1,369,677",$0,"$1,027,636"
15,"Dec 26, 2007","Dec 26, 2007",There Will Be Blood,Paramount Vantage,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$25,000,000",2,"1,620","$190,739","$40,222,514","$51,394,310","$36,986,158","$77,208,672"
16,"Jun 8, 2007","Jun 8, 2007",La MÃ´me,Picturehouse,Drama,Based on Real Life Events,Live Action,Dramatization,"$15,500,000",8,178,"$179,848","$10,299,782","$13,715,376","$78,312,055","$88,611,837"
17,"Dec 7, 2007","Dec 7, 2007",Dus Kahaniyaan,Eros Entertainment,Adventure,Original Screenplay,Live Action,Contemporary Fiction,$0,55,55,"$176,726","$219,071","$291,982","$1,352,087","$1,571,158"
18,"Aug 3, 2007","Aug 3, 2007","Gandhi, My Father",Eros Entertainment,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$5,000,000",38,38,"$174,425","$240,425","$320,446","$1,774,579","$2,015,004"
19,"Aug 10, 2007","Aug 10, 2007",Deux jours Ã  Paris,Samuel Goldwyn Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,10,148,"$173,641","$4,433,994","$5,909,836","$10,087,671","$14,521,665"
20,"Sep 7, 2007","Sep 7, 2007",Dhamaal,Shemaroo Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,39,39,"$166,339","$166,339","$221,703","$5,117,863","$5,284,202"
21,"Dec 7, 2007","Dec 7, 2007",NoÃ«lle,Gener8xion Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,203,203,"$165,445","$257,868","$343,692",$0,"$257,868"
22,"Jul 20, 2007","Jul 20, 2007",Goya's Ghosts,Samuel Goldwyn Films,Drama,Based on Real Life Events,Live Action,Dramatization,$0,49,49,"$159,671","$1,000,626","$1,333,676",$0,"$1,000,626"
23,"Jan 26, 2007","Jan 26, 2007",Seraphim Falls,Samuel Goldwyn Films,Western,Original Screenplay,Live Action,Historical Fiction,$0,52,52,"$155,560","$418,296","$557,518",$0,"$418,296"
24,"Nov 28, 2007","Nov 28, 2007",The Savages,Fox Searchlight,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$9,000,000",4,201,"$151,859","$6,623,082","$8,568,365","$4,018,941","$10,642,023"
25,"Sep 21, 2007","Sep 21, 2007",The Jane Austen Book Club,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,25,"1,332","$148,549","$3,575,227","$4,765,236",$0,"$3,575,227"
26,"Sep 21, 2007","Sep 21, 2007",The Assassination of Jesse James by t…,Warner Bros.,Western,Based on Fiction Book/Short Story,Live Action,Dramatization,"$30,000,000",5,301,"$147,812","$3,909,149","$5,208,606","$11,404,482","$15,313,631"
27,"Mar 23, 2007","Mar 23, 2007",Sharkwater,Alliance Atlantis,Documentary,Based on Real Life Events,Live Action,Factual,"$2,000,000",20,60,"$144,380","$850,920","$1,134,146","$869,913","$1,720,833"
28,"Sep 29, 2007","Sep 29, 2007",The Darjeeling Limited,Fox Searchlight,Adventure,Original Screenplay,Live Action,Contemporary Fiction,$0,2,699,"$134,938","$11,902,715","$15,853,160","$23,174,856","$35,077,571"
29,"Sep 14, 2007","Sep 14, 2007",In the Valley of Elah,Warner Bros.,Drama,Based on Real Life Events,Live Action,Dramatization,"$23,000,000",9,978,"$133,557","$6,777,741","$9,033,000","$17,711,409","$24,489,150"
30,"Sep 14, 2007","Sep 14, 2007",Silk,Picturehouse,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,122,122,"$126,537","$1,103,075","$1,470,226",$0,"$1,103,075"
31,"Nov 14, 2007","Nov 14, 2007",Southland Tales,Samuel Goldwyn Films,Musical,Original Screenplay,Live Action,Contemporary Fiction,"$17,000,000",63,63,"$123,428","$275,380","$367,038","$89,227","$364,607"
32,"Aug 3, 2007","Aug 3, 2007",The Ten,ThinkFilm,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$5,250,000",25,47,"$121,374","$769,726","$1,025,921","$16,951","$786,677"
33,"Sep 28, 2007","Sep 28, 2007",Trade,Roadside Attractions,Drama,Based on Real Life Events,Live Action,Dramatization,"$12,000,000",90,90,"$118,086","$214,202","$285,499","$1,299,186","$1,513,388"
34,"Apr 6, 2007","Apr 6, 2007",Zwartboek,Sony Pictures Classics,Thriller/Suspense,Based on Real Life Events,Live Action,Historical Fiction,"$22,000,000",9,193,"$112,521","$4,398,532","$5,862,574","$22,839,822","$27,238,354"
35,"Jul 4, 2007","Jul 4, 2007",Rescue Dawn,MGM,Action,Based on Real Life Events,Live Action,Historical Fiction,"$10,000,000",6,505,"$110,326","$5,490,423","$7,317,898","$1,547,463","$7,037,886"
36,"Apr 13, 2007","Apr 13, 2007",Year of the Dog,Paramount Vantage,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,7,152,"$108,223","$1,540,141","$2,052,769",$0,"$1,540,141"
37,"Feb 16, 2007","Feb 16, 2007",2006 Academy Award Nominated Short Films,Magnolia Pictures,Multiple Genres,Compilation,Multiple Production Methods,Multiple Creative Types,$0,38,38,"$105,709","$335,090","$446,616",$0,"$335,090"
38,"May 11, 2007","May 11, 2007",The Salon,Freestyle Releasing,Comedy,Based on Play,Live Action,Contemporary Fiction,"$1,500,000",210,210,"$92,362","$139,084","$185,372",$0,"$139,084"
