Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Dec 15, 2017","Dec 13, 2017",Star Wars Ep. VIII: The Last Jedi,Walt Disney,Adventure,Original Screenplay,Animation/Live Action,Science Fiction,"$262,000,000","4,232","4,232","$220,009,584","$620,181,382","$632,391,682","$711,453,759","$1,331,635,141"
2,"Mar 17, 2017","Mar 16, 2017",Beauty and the Beast,Walt Disney,Musical,Remake,Animation/Live Action,Fantasy,"$160,000,000","4,210","4,210","$174,750,616","$504,014,165","$515,251,938","$764,683,318","$1,268,697,483"
3,"May 5, 2017","Apr 28, 2017",Guardians of the Galaxy Vol 2,Walt Disney,Action,Based on Comic/Graphic Novel,Animation/Live Action,Super Hero,"$200,000,000","4,347","4,347","$146,510,104","$389,813,101","$398,504,578","$479,274,862","$869,087,963"
4,"Sep 8, 2017","Aug 31, 2017",It,Warner Bros.,Horror,Remake,Live Action,Historical Fiction,"$35,000,000","4,103","4,148","$123,403,419","$328,828,874","$334,783,459","$372,183,872","$701,012,746"
5,"Nov 3, 2017","Oct 25, 2017",Thor: Ragnarok,Walt Disney,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$180,000,000","4,080","4,080","$122,744,989","$315,058,289","$322,022,771","$535,424,489","$850,482,778"
6,"Jul 7, 2017","Jul 5, 2017",Spider-Man: Homecoming,Sony Pictures,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$175,000,000","4,348","4,348","$117,027,503","$334,201,140","$341,652,669","$544,070,151","$878,271,291"
7,"Jun 2, 2017","May 29, 2017",Wonder Woman,Warner Bros.,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$150,000,000","4,165","4,165","$103,251,471","$412,563,408","$421,762,146","$405,128,358","$817,691,766"
8,"Apr 14, 2017","Apr 7, 2017",The Fate of the Furious,Universal,Action,Original Screenplay,Live Action,Contemporary Fiction,"$250,000,000","4,310","4,329","$98,786,705","$225,764,765","$230,798,538","$1,010,939,031","$1,236,703,796"
9,"Nov 17, 2017","Nov 13, 2017",Justice League,Warner Bros.,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$300,000,000","4,051","4,051","$93,842,239","$229,024,295","$234,076,098","$426,920,914","$655,945,209"
10,"Mar 3, 2017","Feb 23, 2017",Logan,20th Century Fox,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$127,000,000","4,071","4,071","$88,411,916","$226,277,068","$231,322,264","$387,925,247","$614,202,315"
11,"Jun 30, 2017","Jun 14, 2017",Despicable Me 3,Universal,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$75,000,000","4,529","4,535","$72,434,025","$264,624,300","$270,524,500","$768,185,357","$1,032,809,657"
12,"May 26, 2017","May 23, 2017",Pirates of the Caribbean: Dead Men Te…,Walt Disney,Adventure,Based on Theme Park Ride,Animation/Live Action,Historical Fiction,"$230,000,000","4,276","4,276","$62,983,253","$172,558,876","$176,406,334","$622,302,918","$794,861,794"
13,"Mar 10, 2017","Feb 23, 2017",Kong: Skull Island,Warner Bros.,Adventure,Original Screenplay,Live Action,Science Fiction,"$185,000,000","3,846","3,846","$61,025,472","$168,052,812","$171,799,812","$393,019,247","$561,072,059"
14,"Jul 14, 2017","Jul 14, 2017",War for the Planet of the Apes,20th Century Fox,Action,Original Screenplay,Animation/Live Action,Science Fiction,"$152,000,000","4,022","4,100","$56,262,929","$146,880,162","$150,155,082","$342,712,105","$489,592,267"
15,"Jun 16, 2017","Jun 16, 2017",Cars 3,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$175,000,000","4,256","4,256","$53,688,680","$152,901,115","$156,310,279","$230,640,254","$383,541,369"
16,"Feb 10, 2017","Feb 2, 2017",The Lego Batman Movie,Warner Bros.,Adventure,Based on Toy,Digital Animation,Kids Fiction,"$80,000,000","4,088","4,088","$53,003,468","$175,750,384","$179,669,011","$134,812,712","$310,563,096"
17,"Nov 22, 2017","Oct 27, 2017",Coco,Walt Disney,Musical,Based on Folk Tale/Legend/Fairytale,Digital Animation,Kids Fiction,"$175,000,000","3,987","3,987","$50,802,605","$210,460,015","$214,666,555","$587,200,256","$797,660,271"
18,"Jul 21, 2017","Jul 18, 2017",Dunkirk,Warner Bros.,Action,Original Screenplay,Live Action,Dramatization,"$150,000,000","3,720","4,014","$50,513,488","$190,068,280","$194,279,508","$322,321,731","$512,390,011"
19,"Mar 31, 2017","Mar 17, 2017",The Boss Baby,20th Century Fox,Adventure,Based on Fiction Book/Short Story,Digital Animation,Kids Fiction,"$125,000,000","3,773","3,829","$50,198,902","$175,003,033","$178,904,994","$352,906,916","$527,909,949"
20,"Feb 10, 2017","Feb 8, 2017",Fifty Shades Darker,Universal,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$55,000,000","3,710","3,714","$46,607,250","$114,434,010","$116,985,486","$266,933,036","$381,367,046"
21,"Jun 21, 2017","Jun 20, 2017",Transformers: The Last Knight,Paramount Pictures,Action,Based on TV,Animation/Live Action,Science Fiction,"$217,000,000","4,069","4,132","$44,680,073","$130,168,683","$133,070,987","$472,724,657","$602,893,340"
22,"Mar 24, 2017","Mar 24, 2017",Power Rangers,Lionsgate,Action,Based on TV,Animation/Live Action,Kids Fiction,"$120,000,000","3,693","3,693","$40,300,288","$85,364,450","$87,267,781","$57,167,102","$142,531,552"
23,"Jan 20, 2017","Jan 18, 2017",Split,Universal,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$9,000,000","3,038","3,373","$40,010,975","$138,141,585","$141,221,659","$140,613,009","$278,754,594"
24,"Sep 22, 2017","Sep 19, 2017",Kingsman: The Golden Circle,20th Century Fox,Action,Based on Comic/Graphic Novel,Live Action,Contemporary Fiction,"$104,000,000","4,003","4,038","$39,023,010","$100,234,838","$102,469,606","$308,568,858","$408,803,696"
25,"Dec 20, 2017","Dec 20, 2017",Jumanji: Welcome to the Jungle,Sony Pictures,Adventure,Original Screenplay,Live Action,Science Fiction,"$90,000,000","3,765","3,849","$36,169,328","$404,508,916","$409,828,171","$557,123,891","$961,632,807"
