Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Nov 18, 2005","Nov 18, 2005",Blackmail Boy,Picture This Entertainment,Black Comedy,Original Screenplay,Live Action,,$0,1,1,"$5,355","$21,024","$29,977",$0,"$21,024"
2,"Jun 17, 2005","Nov 12, 1974",Edvard Munch,Shadow,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,3,"$5,264","$43,539","$62,200",$0,"$43,539"
3,"May 6, 2005","May 6, 2005",Fighting Tommy Riley,Freestyle Releasing,Drama,Original Screenplay,Live Action,,"$300,000",5,5,"$5,199","$10,514","$15,039",$0,"$10,514"
4,"Jun 10, 2005","May 2, 2003",Pure,Indican Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,3,"$5,154","$102,471","$146,335","$43,471","$145,942"
5,"Aug 26, 2005","Aug 26, 2005",Formula 17,Strand,Comedy,,Live Action,,$0,1,1,"$5,124","$15,427","$22,063",$0,"$15,427"
6,"Oct 21, 2005","Oct 21, 2005",Brooklyn Lobster,Meadowbrook,Drama,Original Screenplay,Live Action,,$0,1,5,"$5,120","$138,267","$196,146",$0,"$138,267"
7,"Jun 10, 2005","Jun 10, 2005",Slutty Summer,Embrem Entertainment,Drama,,Live Action,,$0,1,2,"$5,094","$21,515","$30,775",$0,"$21,515"
8,"Jul 27, 2005","Jul 27, 2005",The 3 Rooms of Melancholia,First Run/Icarus,Documentary,,Live Action,Factual,$0,1,1,"$5,025","$16,080","$22,998",$0,"$16,080"
9,"Jun 3, 2005","Jun 3, 2005",Or (My Treasure),Kino International,Drama,Original Screenplay,Live Action,,$0,2,2,"$5,022","$28,894","$41,329",$0,"$28,894"
10,"Feb 25, 2005","Feb 25, 2005",One More Round,Silver Plane Films,Comedy,Original Screenplay,Live Action,,$0,2,2,"$4,984","$10,629","$15,204",$0,"$10,629"
11,"Jun 24, 2005","Jun 24, 2005",The Last Mogul: Life and Times of Lew…,ThinkFilm,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$4,965","$15,655","$22,393",$0,"$15,655"
12,"May 27, 2005","May 27, 2005",Genesis,ThinkFilm,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$4,891","$16,413","$23,475",$0,"$16,413"
13,"Jan 21, 2005","Jan 21, 2005",Watermarks,Kino International,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,9,"$4,837","$245,845","$351,697",$0,"$245,845"
14,"Jul 29, 2005","Jul 29, 2005",Tahara,Indican Pictures,Drama,Original Screenplay,Live Action,Historical Fiction,$0,3,3,"$4,816","$51,246","$73,277",$0,"$51,246"
15,"Sep 2, 2005","Sep 2, 2005",Le Clan,TLA Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$4,668","$21,567","$30,848",$0,"$21,567"
16,"Sep 30, 2005","Sep 30, 2005",My Big Fat Independent Movie,Big Fat Movies,Comedy,,Live Action,Contemporary Fiction,"$3,000,000",1,1,"$4,655","$4,655","$6,657",$0,"$4,655"
17,"Jan 19, 2005","Jan 19, 2005",Machuca,Menemsha Entertainment,Drama,Original Screenplay,Live Action,,$0,1,1,"$4,635","$26,676","$38,156",$0,"$26,676"
18,"Dec 16, 2005","Dec 16, 2005",A Halfway House Christmas,Lumpy Rock,Comedy,,,,$0,1,1,"$4,550","$12,405","$17,744",$0,"$12,405"
19,"Jul 15, 2005","Apr 25, 2003",Salinsui Chooeok,Palm Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$4,487","$14,131","$20,211","$703,052","$717,183"
20,"Oct 21, 2005","Oct 21, 2005",Three of Hearts,ThinkFilm,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$4,482","$21,429","$30,655",$0,"$21,429"
21,"Feb 25, 2005","Feb 25, 2005",The Other Side of the Street,Strand,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,,$0,1,3,"$4,316","$55,459","$79,330",$0,"$55,459"
