Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jul 7, 2000","Jul 7, 2000",But I'm a Cheerleader,Lionsgate,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$1,200,000",4,115,"$60,410","$2,205,627","$3,752,428","$303,717","$2,509,344"
2,"Aug 25, 2000","Aug 25, 2000",Love and Sex,Lionsgate,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,8,76,"$58,116","$536,287","$912,378",$0,"$536,287"
3,"Oct 20, 2000","Oct 20, 2000",The Yards,Miramax,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000",8,146,"$57,339","$882,710","$1,501,753","$1,400,000","$2,282,710"
4,"Jan 12, 2000","Jan 12, 2000",My Dog Skip,Warner Bros.,Drama,Original Screenplay,Live Action,Kids Fiction,"$7,000,000",5,"2,331","$56,943","$34,099,640","$58,013,666","$1,695,679","$35,795,319"
5,"Apr 7, 2000","Apr 7, 2000",East-West,Sony Pictures,Drama,Original Screenplay,Live Action,Historical Fiction,$0,8,70,"$56,147","$2,319,726","$3,946,539",$0,"$2,319,726"
6,"Sep 29, 2000","Sep 29, 2000",Promenons-nous Dans Les Bois,,,,,,$0,29,29,"$56,119","$145,320","$247,232",$0,"$145,320"
7,"Jun 9, 2000","Jun 9, 2000",Groove,Sony Pictures Classics,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$500,000",9,55,"$55,946","$1,115,313","$1,897,475","$52,211","$1,167,524"
8,"Jun 2, 2000","Jun 2, 2000",Running Free,,,,,,$0,100,100,"$55,451","$101,431","$172,561",$0,"$101,431"
9,"Jun 23, 2000","Jun 23, 2000",Boricua's Bond,Focus Features,Drama,Original Screenplay,Live Action,,$0,24,24,"$54,289","$103,163","$175,505",$0,"$103,163"
10,"Jul 14, 2000","Jul 14, 2000",Jungle,,,,,,$0,19,19,"$54,125","$54,125","$92,076",$0,"$54,125"
11,"Apr 14, 2000","Apr 14, 2000",East is East,Miramax,Comedy,Based on Play,Live Action,Contemporary Fiction,"$3,000,000",4,157,"$53,569","$4,170,647","$7,095,508","$26,267,988","$30,438,635"
12,"Mar 3, 2000","Mar 3, 2000",Khauff,,,,,,$0,14,14,"$53,288","$81,825","$139,201",$0,"$81,825"
13,"Feb 18, 2000","Feb 18, 2000",Yi Ge Dou Bu Neng Shao,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,6,24,"$50,256","$589,114","$1,002,253",$0,"$589,114"
14,"Jul 14, 2000","Jul 14, 2000",Refugee,Yash Raj Films,Drama,Original Screenplay,Live Action,Historical Fiction,$0,40,40,"$50,000","$590,000","$1,003,757",$0,"$590,000"
15,"May 5, 2000","Dec 24, 1999",Cirque du Soleil - Journey of Man,Sony Pictures Classics,Musical,Original Screenplay,Live Action,Fantasy,$0,7,133,"$49,837","$15,626,076","$25,827,947","$12,125,705","$27,751,781"
16,"Sep 15, 2000","Sep 15, 2000",Goya in Bordeaux,Sony Pictures Classics,Drama,Based on Real Life Events,Live Action,Dramatization,$0,5,22,"$47,962","$719,755","$1,222,315",$0,"$719,755"
17,"Aug 11, 2000","Aug 11, 2000",The Opportunists,First Look,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,31,"$46,967","$581,142","$988,691",$0,"$581,142"
18,"Feb 25, 2000","Feb 25, 2000",Judy Berlin,,,,,,$0,19,19,"$46,800","$467,313","$795,039",$0,"$467,313"
19,"Dec 22, 2000","Dec 22, 2000",Thirteen Days,New Line,Drama,Based on Real Life Events,Live Action,Dramatization,"$80,000,000",8,"2,034","$46,668","$34,566,746","$56,030,332","$31,987,801","$66,554,547"
20,"Aug 11, 2000","Aug 11, 2000",Dhadkan,,,,,,$0,16,16,"$45,380","$45,380","$77,202",$0,"$45,380"
21,"Sep 15, 2000","Sep 15, 2000",Karobaar,,,,,,$0,22,22,"$45,200","$45,200","$76,890",$0,"$45,200"
22,"Dec 22, 2000","Dec 22, 2000",The House of Mirth,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$10,000,000",5,63,"$45,039","$3,041,803","$4,941,860","$2,107,328","$5,149,131"
23,"Dec 15, 2000","Dec 15, 2000",Pollock,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,Dramatization,"$6,000,000",2,280,"$44,244","$8,596,914","$13,931,798","$1,960,377","$10,557,291"
24,"Oct 27, 2000","Oct 27, 2000",Loving Jezebel,Focus Features,,,,,$0,74,74,"$43,775","$69,470","$118,183",$0,"$69,470"
25,"Feb 25, 2000","Feb 25, 2000",The Closer You Get,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,10,30,"$43,307","$221,898","$377,511",$0,"$221,898"
26,"Sep 1, 2000","Sep 1, 2000",Titanic Town,,Drama,Original Screenplay,Live Action,Dramatization,$0,16,16,"$42,983","$60,523","$102,961",$0,"$60,523"
27,"Aug 11, 2000","Aug 11, 2000",Aim̩e & Jaguar,Zeitgeist,Drama,Based on Fiction Book/Short Story,Live Action,Dramatization,"$6,800,000",7,17,"$42,919","$927,107","$1,573,563",$0,"$927,107"
28,"Oct 27, 2000","Oct 27, 2000",A Time for Drunken Horses,Shooting Gallery,Drama,Original Screenplay,Live Action,Historical Fiction,$0,16,21,"$42,188","$701,468","$1,181,747",$0,"$701,468"
29,"Jun 28, 2000","Jun 28, 2000",Trixie,,,,,,$0,7,27,"$41,620","$291,022","$495,107",$0,"$291,022"
30,"Oct 6, 2000","Oct 6, 2000",Shikar,,,,,,$0,20,20,"$40,712","$40,712","$69,261",$0,"$40,712"
31,"Jul 7, 2000","Jul 7, 2000",Shower,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,6,46,"$40,125","$1,157,764","$1,969,698",$0,"$1,157,764"
32,"Jul 28, 2000","Jul 28, 2000",Wonderland,,,,,,$0,4,25,"$38,947","$413,595","$703,642","$1,405,932","$1,819,527"
33,"Apr 7, 2000","Apr 7, 2000",Joe Gould's Secret,Focus Features,Drama,Based on Real Life Events,Live Action,Dramatization,$0,5,33,"$38,760","$642,018","$1,092,257","$745,237","$1,387,255"
