Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Mar 18, 2022","Mar 18, 2022",Umma,Sony Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,805,805,"$915,290","$2,121,025","$2,121,025","$180,230","$2,301,255"
2,"Jun 3, 2022","Jun 3, 2022",Watcher,IFC Midnight,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,764,764,"$826,775","$1,961,207","$1,961,207","$371,062","$2,332,269"
3,"Sep 9, 2022","Sep 8, 2022",Medieval,The Avenue Entertainment,Action,Based on Real Life Events,Live Action,Dramatization,$0,"1,311","1,311","$821,991","$1,374,325","$1,374,325","$2,923,792","$4,298,117"
4,"Jul 1, 2022","Jul 1, 2022",Mr. Malcolmâ€™s List,Bleecker Street,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,"1,384","1,384","$810,742","$1,885,720","$1,885,720","$138,774","$2,024,494"
5,"Oct 6, 2022","Oct 6, 2022",Terrifier 2,Iconic Releasing,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$250,000",886,"1,550","$805,000","$10,640,105","$10,640,105","$2,324,678","$12,964,783"
6,"Sep 30, 2022","Sep 29, 2022",The Good House,Roadside Attractions,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,"1,061","1,061","$801,568","$2,219,760","$2,219,760","$24,628","$2,244,388"
7,"Dec 10, 2022","Jan 26, 2023",Met Opera: The Hours,Fathom Events,Drama,Based on Movie,Live Action,Contemporary Fiction,$0,826,826,"$791,374","$791,374","$791,374","$90,455","$881,829"
8,"Mar 25, 2022","Mar 25, 2022",Infinite Storm,Bleecker Street,Drama,Based on Factual Book/Article,Live Action,Dramatization,$0,"1,525","1,525","$758,919","$1,600,542","$1,600,542",$0,"$1,600,542"
9,"May 20, 2022","May 20, 2022",2000 Mules,Dâ€™Souza Media,Documentary,Based on Real Life Events,Live Action,Factual,$0,415,415,"$751,755","$1,465,512","$1,465,512",$0,"$1,465,512"
10,"Jan 21, 2022","Jan 21, 2022",The Kingâ€™s Daughter,Gravitas Ventures,Adventure,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$40,500,000","2,170","2,170","$723,151","$1,747,263","$1,747,263","$410,487","$2,157,750"
11,"Sep 13, 2022","Sep 13, 2022",Clerks III,Fathom Events,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,830,"1,089","$674,330","$4,663,106","$4,663,106","$74,849","$4,737,955"
