Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Oct 24, 2014","Oct 24, 2014",CitizenFour,RADiUS-TWC,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,105,"$126,321","$2,800,870","$3,125,072","$3,401,898","$6,202,768"
2,"May 9, 2014","May 9, 2014",Fed Up,RADiUS-TWC,Documentary,Based on Real Life Events,Live Action,Factual,$0,18,104,"$126,028","$1,538,898","$1,727,252","$7,330","$1,546,228"
3,"Sep 10, 2014","Sep 10, 2014",My Old Lady,Cohen Media Group,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000",11,170,"$124,680","$4,011,530","$4,502,177","$11,208,778","$15,220,308"
4,"Aug 29, 2014","Aug 29, 2014",Kundo: min-ran-eui-si-dae,Well Go USA,Action,Original Screenplay,Live Action,Historical Fiction,$0,28,28,"$120,857","$120,857","$135,643",$0,"$120,857"
5,"Sep 12, 2014","Sep 12, 2014",Pirates,Well Go USA,Adventure,Original Screenplay,Live Action,Historical Fiction,$0,25,25,"$119,187","$160,133","$179,732","$62,723,572","$62,883,705"
6,"Nov 26, 2014","Nov 26, 2014",Dr. Cabbie,Eros Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,220,220,"$118,732","$1,986,209","$2,229,319",$0,"$1,986,209"
7,"Aug 22, 2014","Aug 22, 2014",Love is Strange,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,138,"$117,276","$2,262,555","$2,539,466","$662,662","$2,925,217"
8,"Mar 14, 2014","Mar 14, 2014",Bad Words,Focus Features,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000",6,"1,074","$113,301","$7,779,614","$8,731,830","$63,531","$7,843,145"
9,"Oct 10, 2014","Oct 10, 2014",St. Vincent,Weinstein Co.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$13,000,000",4,"2,552","$109,878","$44,137,712","$49,517,285","$10,699,522","$54,837,234"
10,"Dec 19, 2014","Oct 31, 2014",Mr. Turner,Sony Pictures Classics,Drama,Based on Real Life Events,Live Action,Dramatization,"$14,000,000",5,217,"$108,638","$3,958,546","$4,339,354","$21,228,480","$25,187,026"
11,"Oct 31, 2014","Oct 1, 2014",Horns,RADiUS-TWC,Horror,Original Screenplay,Live Action,Fantasy,$0,105,105,"$107,544","$164,480","$184,610","$85,918","$250,398"
12,"May 2, 2014","May 2, 2014",Belle,Fox Searchlight,Drama,Based on Real Life Events,Live Action,Dramatization,$0,4,"1,114","$106,578","$10,726,630","$12,039,559","$5,784,718","$16,511,348"
13,"Aug 29, 2014","Aug 29, 2014",Life of Crime,Lionsgate/Roadside Attractions,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,37,37,"$104,300","$265,452","$297,942",$0,"$265,452"
14,"Jul 11, 2014","Jul 9, 2014",Les vacances du petit Nicolas,Mongrel Media,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,39,39,"$100,097","$518,768","$582,075","$14,808,621","$15,327,389"
15,"Apr 11, 2014","Dec 12, 2013",Only Lovers Left Alive,Sony Pictures Classics,Drama,Based on Real Life Events,Live Action,Fantasy,$0,4,95,"$87,989","$1,876,685","$2,106,386","$1,132,723","$3,009,408"
16,"May 23, 2014","May 22, 2014",Words and Pictures,Roadside Attractions,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,10,216,"$87,879","$2,171,257","$2,437,010","$1,174,538","$3,345,795"
17,"Mar 28, 2014","Mar 28, 2014",Mistaken for Strangers,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,9,9,"$87,743","$138,991","$156,000","$109,406","$248,397"
18,"Oct 24, 2014","Oct 24, 2014",Glen Campbell: I'll Be Me,Area 23a,Documentary,Based on Real Life Events,Live Action,Factual,$0,10,18,"$86,741","$365,522","$410,257",$0,"$365,522"
19,"Sep 17, 2014","Sep 17, 2014",The Guest,Picturehouse,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,19,53,"$84,527","$369,911","$415,181","$1,737,140","$2,107,051"
20,"Aug 29, 2014","Aug 29, 2014",Raja Natwarlal,UTV Communications,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,73,73,"$83,669","$131,105","$147,151","$13,518","$144,623"
21,"Sep 26, 2014","Sep 26, 2014",Pride,CBS Films,Drama,Original Screenplay,Live Action,Historical Fiction,$0,6,124,"$81,971","$1,447,022","$1,624,135","$5,817,313","$7,264,335"
22,"Apr 18, 2014","Nov 14, 2013",Make Your Move,High Top Releasing,Musical,Original Screenplay,Live Action,Contemporary Fiction,$0,142,142,"$81,172","$125,106","$140,411","$51,533","$176,639"
23,"Apr 25, 2014","Apr 25, 2014",Locke,A24,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$2,000,000",4,121,"$81,006","$1,370,646","$1,538,405","$717,744","$2,088,390"
24,"Aug 15, 2014","May 29, 2014",The Trip to Italy,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,200,"$80,522","$2,873,758","$3,225,502","$3,110,849","$5,984,607"
25,"Mar 21, 2014","Mar 21, 2014",50 to 1,Ten Furlongs,Drama,Based on Real Life Events,Live Action,Dramatization,"$10,000,000",19,133,"$78,480","$1,069,454","$1,200,353",$0,"$1,069,454"
26,"Jun 6, 2014","Jun 6, 2014",Obvious Child,A24,Romantic Comedy,Based on Short Film,Live Action,Contemporary Fiction,"$1,000,000",3,202,"$77,315","$3,122,616","$3,504,820","$201,454","$3,324,070"
27,"Feb 3, 2014","Feb 3, 2014",The Disappearance of Eleanor Rigby,Weinstein Co.,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,139,"$77,181","$587,152","$659,011","$1,237,989","$1,825,141"
28,"Apr 18, 2014","Apr 18, 2014",Mo jing,China Lion Film Distribution,Horror,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,17,17,"$77,130","$172,010","$193,056","$7,500,000","$7,672,010"
29,"Aug 1, 2014","Jul 3, 2014",Calvary,Fox Searchlight,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,4,322,"$74,149","$3,600,006","$4,040,641","$13,287,735","$16,887,741"
30,"Oct 24, 2014","Oct 24, 2014",Laggies,A24,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,5,306,"$74,139","$440,338","$494,226","$1,822,098","$2,262,436"
31,"Oct 3, 2014","Jul 25, 2014",Libertador,Cohen Media Group,Drama,Based on Real Life Events,Live Action,Dramatization,$0,76,76,"$69,992","$113,067","$126,904","$1,322,639","$1,435,706"
32,"Mar 7, 2014","Mar 7, 2014",Bethlehem,Adopt Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,26,26,"$69,700","$127,115","$142,667",$0,"$127,115"
33,"Apr 4, 2014","Apr 4, 2014",Afflicted,CBS Films,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,44,44,"$69,447","$121,179","$136,009",$0,"$121,179"
34,"Jun 13, 2014","Jun 4, 2014",The Rover,A24,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$8,500,000",5,608,"$69,302","$1,109,199","$1,244,956","$2,071,053","$3,180,252"
35,"Jun 27, 2014","Jun 27, 2014",The Breakup Guru,China Lion Film Distribution,Action,Based on Play,Live Action,Contemporary Fiction,$0,12,12,"$67,000","$208,959","$234,532","$106,590,000","$106,798,959"
36,"Apr 2, 2014","Apr 2, 2014",The Unknown Known,RADiUS-TWC,Documentary,Based on Real Life Events,Live Action,Factual,$0,18,80,"$64,315","$275,658","$309,396",$0,"$275,658"
37,"Mar 28, 2014","Mar 28, 2014",Finding Vivian Maier,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,97,"$63,600","$1,509,131","$1,693,846","$2,087,419","$3,596,550"
38,"May 9, 2014","May 9, 2014",Palo Alto,TriBeca Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$1,000,000",4,72,"$63,461","$767,732","$861,696","$388,577","$1,156,309"
39,"Jan 24, 2014","Jan 24, 2014",Gloria,Roadside Attractions,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,112,"$58,775","$2,110,357","$2,368,657",$0,"$2,110,357"
