Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Sep 23, 2011","Sep 23, 2011",Killer Elite,Open Road,Action,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$70,000,000","2,986","2,986","$9,352,008","$25,124,986","$29,053,733","$40,284,060","$65,409,046"
2,"Sep 30, 2011","Sep 30, 2011",Courageous,Sony Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$2,000,000","1,161","1,214","$9,112,839","$35,017,223","$40,413,272","$663,663","$35,680,886"
3,"Sep 2, 2011","Sep 2, 2011",Apollo 18,Weinstein Co.,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,"$5,000,000","3,328","3,330","$8,704,271","$17,686,929","$20,452,594","$8,830,890","$26,517,819"
4,"Feb 11, 2011","Feb 11, 2011",The Eagle,Focus Features,Action,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$25,000,000","2,296","2,296","$8,684,464","$19,490,041","$22,537,659","$19,503,507","$38,993,548"
5,"Oct 21, 2011","Oct 21, 2011",The Three Musketeers,Summit Entertainment,Adventure,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$90,000,000","3,017","3,017","$8,674,452","$20,377,913","$23,564,369","$119,500,000","$139,877,913"
6,"Sep 30, 2011","Sep 30, 2011",50/50,Summit Entertainment,Black Comedy,Based on Real Life Events,Live Action,Contemporary Fiction,"$8,000,000","2,458","2,479","$8,644,095","$35,016,118","$40,491,520","$6,318,617","$41,334,735"
7,"Aug 26, 2011","Aug 26, 2011",Don't Be Afraid of the Dark,FilmDistrict,Horror,Remake,Live Action,Contemporary Fiction,"$25,000,000","2,760","2,780","$8,525,728","$24,046,682","$27,806,815","$15,079,745","$39,126,427"
8,"Oct 14, 2011","Oct 14, 2011",The Thing,Universal,Horror,Based on Fiction Book/Short Story,Live Action,Fantasy,"$38,000,000","2,996","2,997","$8,493,665","$16,999,934","$19,658,188","$10,573,144","$27,573,078"
9,"Sep 2, 2011","Sep 2, 2011",Shark Night 3D,Relativity,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$25,000,000","2,806","2,848","$8,404,260","$18,877,153","$21,828,937",$0,"$18,877,153"
10,"Sep 30, 2011","Sep 30, 2011",Dream House,Universal,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$50,000,000","2,661","2,664","$8,129,355","$21,302,340","$24,633,353","$20,339,826","$41,642,166"
11,"Aug 19, 2011","Aug 19, 2011",Fright Night,Walt Disney,Horror,Remake,Live Action,Contemporary Fiction,"$30,000,000","3,114","3,114","$8,114,388","$18,298,649","$21,159,968","$22,222,000","$40,520,649"
12,"Jul 15, 2011","Apr 15, 2011",Winnie the Pooh,Walt Disney,Adventure,Based on Fiction Book/Short Story,Hand Animation,Kids Fiction,"$30,000,000","2,405","2,405","$7,857,076","$26,692,846","$30,866,752","$23,452,761","$50,145,607"
13,"Dec 25, 2011","Dec 25, 2011",War Horse,Walt Disney,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$70,000,000","2,376","2,856","$7,515,402","$79,883,359","$92,202,718","$76,932,170","$156,815,529"
14,"Jul 1, 2011","Jul 1, 2011",Monte Carlo,20th Century Fox,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$20,000,000","2,473","2,473","$7,453,944","$23,186,769","$26,812,447","$16,500,000","$39,686,769"
15,"Aug 26, 2011","Aug 26, 2011",Our Idiot Brother,Weinstein Co.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$5,000,000","2,555","2,555","$7,011,631","$24,814,830","$28,695,076","$1,046,419","$25,861,249"
16,"Mar 11, 2011","Mar 11, 2011",Mars Needs Moms,Walt Disney,Adventure,Based on Fiction Book/Short Story,Digital Animation,Science Fiction,"$150,000,000","3,117","3,117","$6,914,488","$21,392,758","$24,737,900","$18,157,000","$39,549,758"
17,"Jun 10, 2011","Jun 10, 2011",Judy Moody and the Not Bummer Summer,Relativity,Adventure,Based on Fiction Book/Short Story,Live Action,Kids Fiction,$0,"2,524","2,524","$6,076,859","$15,013,650","$17,361,304","$2,016,232","$17,029,882"
18,"Apr 22, 2011","Apr 22, 2011",African Cats,Walt Disney,Documentary,Based on Real Life Events,Live Action,Factual,$0,"1,220","1,224","$6,003,200","$15,428,747","$17,841,308","$7,517,860","$22,946,607"
19,"Aug 12, 2011","Aug 12, 2011",Glee: The 3D Concert Movie,20th Century Fox,Concert/Performance,Based on TV,Live Action,Factual,"$9,000,000","2,040","2,040","$5,961,231","$11,862,398","$13,717,302","$5,600,000","$17,462,398"
20,"Sep 30, 2011","Sep 30, 2011",What's Your Number?,20th Century Fox,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","3,002","3,011","$5,421,669","$14,011,084","$16,201,969","$16,152,701","$30,163,785"
21,"Sep 9, 2011","Sep 9, 2011",Warrior,Lionsgate,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$25,000,000","1,869","1,883","$5,242,107","$13,657,115","$15,792,647","$10,558,270","$24,215,385"
22,"Feb 25, 2011","Feb 25, 2011",Drive Angry,Summit Entertainment,Action,Original Screenplay,Live Action,Fantasy,"$50,000,000","2,290","2,290","$5,187,625","$10,721,033","$12,397,455","$30,321,550","$41,042,583"
23,"Oct 28, 2011","Oct 28, 2011",The Rum Diary,FilmDistrict,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$45,000,000","2,272","2,292","$5,135,369","$13,109,815","$15,159,771","$8,434,917","$21,544,732"
24,"Sep 16, 2011","Sep 16, 2011",Straw Dogs,Sony Pictures,Thriller/Suspense,Remake,Live Action,Contemporary Fiction,"$25,000,000","2,408","2,408","$5,123,760","$10,324,441","$11,938,854","$929,380","$11,253,821"
25,"Aug 19, 2011","Jun 23, 2011",One Day,Focus Features,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$15,000,000","1,721","1,725","$5,079,566","$13,843,771","$16,008,491","$45,324,921","$59,168,692"
26,"Apr 29, 2011","Apr 29, 2011",Prom,Walt Disney,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$8,000,000","2,730","2,730","$4,712,638","$10,130,219","$11,714,262","$632,964","$10,763,183"
27,"Sep 16, 2011","Sep 16, 2011",I Don't Know How She Does It,Weinstein Co.,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$24,000,000","2,476","2,490","$4,402,201","$9,659,074","$11,169,445","$14,815,389","$24,474,463"
28,"Apr 29, 2011","Apr 29, 2011",Hoodwinked Too: Hood vs. Evil,Weinstein Co.,Adventure,Based on Folk Tale/Legend/Fairytale,Digital Animation,Kids Fiction,"$30,000,000","2,505","2,505","$4,108,630","$10,143,779","$11,729,943","$13,209,332","$23,353,111"
29,"Oct 21, 2011","Oct 21, 2011",Johnny English Reborn,Universal,Adventure,Original Screenplay,Live Action,Contemporary Fiction,"$45,000,000","1,552","1,554","$3,833,300","$8,406,711","$9,721,255","$156,233,690","$164,640,401"
30,"Apr 15, 2011","Apr 15, 2011",The Conspirator,Roadside Attractions,Drama,Based on Real Life Events,Live Action,Dramatization,"$25,000,000",707,849,"$3,506,602","$11,538,204","$13,342,405","$4,369,207","$15,907,411"
31,"Mar 4, 2011","Mar 4, 2011",Take Me Home Tonight,Relativity,Comedy,Original Screenplay,Live Action,Historical Fiction,"$19,000,000","2,003","2,003","$3,464,679","$6,928,068","$8,011,389","$648,536","$7,576,604"
32,"Oct 14, 2011","Oct 14, 2011",The Big Year,20th Century Fox,Comedy,Based on Factual Book/Article,Live Action,Contemporary Fiction,"$41,000,000","2,150","2,150","$3,251,884","$7,204,138","$8,330,633","$480,386","$7,684,524"
33,"Dec 25, 2011","Dec 25, 2011",The Darkest Hour,Summit Entertainment,Action,Original Screenplay,Live Action,Science Fiction,"$34,800,000","2,324","2,327","$2,993,519","$21,443,494","$24,760,366","$43,183,292","$64,626,786"
34,"Sep 9, 2011","Sep 9, 2011",Kevin Hart: Laugh at My Pain,Codeblack Entertainment,Concert/Performance,Original Screenplay,Live Action,Factual,"$750,000",98,287,"$1,908,420","$7,706,436","$8,911,470","$6,000","$7,712,436"
35,"Nov 23, 2011","Nov 23, 2011",My Week with Marilyn,Weinstein Co.,Drama,Based on Real Life Events,Live Action,Historical Fiction,"$10,000,000",244,630,"$1,750,507","$14,597,405","$16,855,285","$19,643,167","$34,240,572"
36,"Apr 15, 2011","Apr 15, 2011",Atlas Shrugged: Part 1,Rocky Mountain Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Science Fiction,$0,299,465,"$1,686,347","$4,752,353","$5,495,462",$0,"$4,752,353"
37,"Dec 22, 2011","Dec 22, 2011",Don 2,Reliance Big Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,161,167,"$1,673,921","$3,674,480","$4,246,856","$30,378,610","$34,053,090"
38,"Oct 26, 2011","Oct 26, 2011",Ra. One,Eros Entertainment,Action,Original Screenplay,Live Action,Science Fiction,$0,189,189,"$1,654,023","$2,509,150","$2,901,498","$42,039,971","$44,549,121"
39,"Sep 9, 2011","Sep 9, 2011",Bucky Larson: Born to Be a Star,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","1,500","1,500","$1,415,023","$2,529,395","$2,924,909",$0,"$2,529,395"
40,"Sep 2, 2011","Sep 2, 2011",Seven Days In Utopia,Visio Entertainment,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,561,561,"$1,304,500","$4,367,448","$5,050,378",$0,"$4,367,448"
41,"Jan 21, 2011","Jan 21, 2011",The Way Back,Newmarket Films,Adventure,Based on Factual Book/Article,Live Action,Dramatization,$0,678,678,"$1,218,867","$2,719,296","$3,144,503","$23,805,693","$26,524,989"
42,"Nov 16, 2011","Nov 16, 2011",The Descendants,Fox Searchlight,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$20,000,000",29,"2,038","$1,190,096","$82,624,961","$95,360,490","$92,882,839","$175,507,800"
43,"Jan 28, 2011","Jan 28, 2011",From Prada to Nada,Lionsgate,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,256,261,"$1,115,638","$3,033,623","$3,507,984","$1,100,069","$4,133,692"
44,"Oct 28, 2011","Oct 28, 2011",Anonymous,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Historical Fiction,"$27,500,000",265,514,"$1,021,768","$4,463,292","$5,161,206","$11,352,217","$15,815,509"
45,"Feb 25, 2011","Feb 25, 2011",The Grace Card,Samuel Goldwyn Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$200,000",352,352,"$1,010,299","$2,430,735","$2,810,816",$0,"$2,430,735"
46,"Oct 21, 2011","Oct 21, 2011",The Mighty Macs,Quaker Media,Drama,Based on Real Life Events,Live Action,Dramatization,"$7,000,000",975,975,"$963,221","$1,891,936","$2,187,769",$0,"$1,891,936"
47,"Jul 15, 2011","Jul 15, 2011",Zindagi Na Milegi Dobara,Eros Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,100,100,"$960,548","$3,103,656","$3,588,964","$26,155,616","$29,259,272"
48,"Apr 8, 2011","Apr 8, 2011",Born to be Wild 3D,Warner Bros.,Documentary,Based on Real Life Events,Live Action,Factual,$0,206,208,"$871,478","$36,669,628","$41,158,876","$10,669,297","$47,338,925"
49,"Aug 31, 2011","Aug 31, 2011",Bodyguard,Reliance Big Pictures,Action,Remake,Live Action,Contemporary Fiction,$0,88,88,"$863,751","$1,834,384","$2,121,223","$49,285,374","$51,119,758"
50,"May 13, 2011","May 13, 2011",Everything Must Go,Roadside Attractions,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$5,000,000",218,245,"$791,676","$2,712,131","$3,136,213","$108,879","$2,821,010"
51,"Apr 29, 2011","Apr 29, 2011",Dylan Dog: Dead of Night,Omin/Freestyle,Horror,Based on Comic/Graphic Novel,Live Action,Fantasy,"$20,000,000",875,875,"$754,779","$1,186,538","$1,372,070","$4,907,187","$6,093,725"
52,"May 6, 2011","May 6, 2011",There Be Dragons,Samuel Goldwyn Films,Drama,Based on Real Life Events,Live Action,Dramatization,"$36,000,000",259,259,"$705,537","$1,069,334","$1,236,538","$2,951,656","$4,020,990"
53,"Nov 25, 2011","Nov 25, 2011",Desi Boyz,Eros Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,103,103,"$702,325","$1,066,167","$1,232,879","$6,746,144","$7,812,311"
54,"Jun 17, 2011","Jun 17, 2011",The Art of Getting By,Fox Searchlight,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000",610,610,"$679,160","$1,430,241","$1,653,883","$558,794","$1,989,035"
55,"Sep 2, 2011","Sep 2, 2011",Salvando al Soldado Perez,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,"$4,500,000",161,165,"$664,517","$1,400,726","$1,619,752","$7,929,739","$9,330,465"
56,"Jan 21, 2011","Jan 21, 2011",The Company Men,Weinstein Co.,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000",106,277,"$647,797","$4,444,612","$5,139,602","$125,355","$4,569,967"
57,"Nov 11, 2011","Nov 11, 2011",Rockstar,Eros Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,112,112,"$612,235","$985,912","$1,140,069","$17,361,000","$18,346,912"
58,"May 20, 2011","May 20, 2011",Midnight in Paris,Sony Pictures Classics,Romantic Comedy,Original Screenplay,Live Action,Fantasy,"$30,000,000",6,"1,038","$599,003","$56,816,662","$65,699,052","$105,458,551","$162,275,213"
59,"Apr 8, 2011","Apr 8, 2011","No Eres Tu, Soy Yo",Lionsgate,Romantic Comedy,Remake,Live Action,Contemporary Fiction,$0,226,226,"$588,938","$1,339,911","$1,549,427",$0,"$1,339,911"
60,"Jul 1, 2011","Jul 1, 2011",Delhi Belly,UTV Communications,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,89,90,"$581,943","$1,532,594","$1,772,240","$18,757,072","$20,289,666"
61,"Oct 21, 2011","Oct 5, 2011",Margin Call,Roadside Attractions,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$3,400,000",56,199,"$561,906","$5,353,586","$6,190,236","$15,079,641","$20,433,227"
62,"Jan 14, 2011","Jan 14, 2011",Yamla Pagla Deewana,Eros Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,84,84,"$504,116","$971,240","$1,123,105",$0,"$971,240"
63,"Jan 14, 2011","Jan 14, 2011",The Heart Specialist,Freestyle Releasing,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,422,422,"$473,062","$1,103,037","$1,275,510",$0,"$1,103,037"
64,"Jul 6, 2011","Jul 6, 2011",Le sens de lâ€™humour,Alliance Atlantis,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,89,89,"$466,499","$3,179,193","$3,676,317",$0,"$3,179,193"
