Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jun 9, 1995","Jun 9, 1995",Wigstock: The Movie,Goldwyn Entertainment,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,30,"$35,563","$686,152","$1,446,439",$0,"$686,152"
2,"Nov 17, 1995","Nov 17, 1995",Reckless,MGM,Drama,Based on Play,Live Action,Fantasy,$0,21,21,"$35,002","$103,351","$217,861",$0,"$103,351"
3,"Jun 30, 1995","Jun 30, 1995",Bandit Queen,Arrow Releasing,Drama,Based on Fiction Book/Short Story,Live Action,Dramatization,$0,6,12,"$34,728","$399,748","$842,686",$0,"$399,748"
4,"Jul 28, 1995","Jul 28, 1995",Double Happiness,Fine Line,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,13,"$34,593","$560,491","$1,181,536",$0,"$560,491"
5,"Dec 15, 1995","Dec 15, 1995",La citÃ© des enfants perdus,Sony Pictures Classics,Thriller/Suspense,Original Screenplay,Live Action,Fantasy,$0,3,36,"$34,348","$1,280,446","$2,665,820",$0,"$1,280,446"
6,"Oct 13, 1995","Oct 13, 1995",Gospa,Penland,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,17,17,"$32,022","$381,000","$803,164",$0,"$381,000"
7,"Sep 27, 1995","Sep 27, 1995",Persuasion,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,1,99,"$30,986","$5,269,757","$11,061,799",$0,"$5,269,757"
8,"Oct 20, 1995","Oct 20, 1995",Les MisÃ©rables,Warner Bros.,Drama,Original Screenplay,Live Action,Historical Fiction,$0,4,27,"$29,276","$620,498","$1,308,036",$0,"$620,498"
9,"Dec 14, 1995","Dec 14, 1995",Othello,Sony Pictures,Drama,Based on Play,Live Action,Historical Fiction,"$11,000,000",2,219,"$29,097","$2,844,379","$5,930,377",$0,"$2,844,379"
10,"Jun 2, 1995","Jun 2, 1995",Love & Human Remains,Sony Pictures Classics,Comedy,Based on Play,Live Action,Contemporary Fiction,$0,2,17,"$28,280","$542,985","$1,144,636",$0,"$542,985"
11,"Jul 12, 1995","Jul 12, 1995",Grosse Fatigue,Miramax,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,10,"$26,330","$142,852","$301,134",$0,"$142,852"
12,"Jul 28, 1995","Jul 28, 1995",Country Life,Miramax,Drama,Based on Play,Live Action,Historical Fiction,$0,4,24,"$26,075","$350,354","$738,561",$0,"$350,354"
13,"Aug 25, 1995","Aug 25, 1995",Nadja,October Films,Horror,Original Screenplay,Live Action,Fantasy,$0,1,14,"$23,846","$446,934","$942,153",$0,"$446,934"
14,"Oct 13, 1995","Oct 13, 1995",Feast of July,Walt Disney,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,4,47,"$22,818","$293,274","$618,232",$0,"$293,274"
15,"Nov 21, 1995","Nov 21, 1995",Last Summer in the Hamptons,Rainbow Releasing,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,6,12,"$21,885","$648,799","$1,350,649",$0,"$648,799"
16,"Oct 6, 1995","Oct 6, 1995",Kicking and Screaming,Trimark,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,26,"$19,496","$718,490","$1,514,609",$0,"$718,490"
17,"Sep 15, 1995","Sep 15, 1995",The Stars Fell on Henrietta,Warner Bros.,Drama,Original Screenplay,Live Action,Historical Fiction,$0,3,17,"$16,406","$99,318","$209,360",$0,"$99,318"
18,"Dec 29, 1995","Dec 29, 1995",Mr. Hollandâ€™s Opus,Walt Disney,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$31,000,000",1,"1,659","$14,466","$82,582,604","$171,335,269","$23,700,000","$106,282,604"
19,"Jan 27, 1995","Jan 27, 1995",Tsahal,New Yorker,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$12,195","$38,773","$81,732",$0,"$38,773"
20,"Dec 15, 1995","Dec 15, 1995","Cry, The Beloved Country",Miramax,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,2,43,"$9,849","$676,525","$1,414,161",$0,"$676,525"
21,"Sep 15, 1995","Sep 15, 1995",Coldblooded,IRS Releasing,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,5,5,"$8,423","$16,198","$34,140",$0,"$16,198"
22,"May 5, 1995","May 5, 1995",Black Isâ€¦Blanc Ainâ€™t,Tara Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$7,120","$10,171","$21,439",$0,"$10,171"
23,"Feb 10, 1995","Feb 10, 1995",Zire darakhatan zeyton,Miramax,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$4,483","$40,300","$84,951","$49,420","$89,720"
24,"Oct 11, 1995","Oct 11, 1995",Augustin,Kino International,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$4,026","$5,490","$11,573",$0,"$5,490"
25,"Mar 31, 1995","Mar 31, 1995",Too Outrageous Animation,,Adventure,Compilation,Hand Animation,,$0,1,1,"$3,936","$7,241","$15,259",$0,"$7,241"
26,"Oct 13, 1995","Oct 13, 1995",Delta of Venus,Fine Line,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,1,1,"$3,750","$63,174","$133,167","$160,000","$223,174"
27,"Mar 31, 1995","Mar 31, 1995",Art for Teachers of Children,Zeitgeist,Drama,Original Screenplay,Live Action,Dramatization,$0,1,1,"$1,424","$1,424","$2,999",$0,"$1,424"
28,"Sep 22, 1995","Aug 9, 1990","Yo, la peor de todas",First Run Features,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,0,0,$0,$0,$0,$0,$0
29,"Jun 23, 1995","Jun 23, 1995",Safe,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Science Fiction,$0,0,15,$0,"$465,498","$981,291",$0,"$465,498"
30,"Dec 31, 1995","Oct 27, 1995",Angel Baby,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$82,700","$82,700"
31,"Apr 14, 1995","Apr 14, 1995",The Last Good Time,Goldwyn Entertainment,,,,,$0,0,0,$0,"$65,081","$137,192",$0,"$65,081"
32,"May 19, 1995","May 19, 1995",Little Odessa,Fine Line,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,31,$0,"$1,095,885","$2,310,171",$0,"$1,095,885"
33,"Apr 7, 1995","Apr 7, 1995",3 Ninjas Knuckle Up,Sony/TriStar,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,"$407,618","$859,275",$0,"$407,618"
34,"Jul 11, 1995","Jul 11, 1995",The Phantom of the Opera,,Drama,Based on Musical or Opera,Live Action,Historical Fiction,$0,0,0,$0,$0,$0,$0,$0
35,"Apr 21, 1995","Apr 21, 1995",Swimming with Sharks,Trimark,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,12,$0,"$376,928","$794,581",$0,"$376,928"
36,"Dec 31, 1995","Mar 12, 2015",Dilwale Dulhania Le Jayenge,,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$7,584","$7,584"
37,"Aug 25, 1995","Aug 25, 1995",Theremin: An Electronic Odyssey,Orion Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,0,8,$0,"$99,459","$209,663",$0,"$99,459"
38,"Feb 24, 1995","Feb 24, 1995",Before the Rain,Gramercy,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,21,$0,"$431,105","$908,784",$0,"$431,105"
39,"Dec 31, 1995","Dec 23, 1995",Do lok tin si,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$85,919","$85,919"
40,"Dec 1, 1995","Dec 1, 1995",Under the Hula Moon,,,,,,$0,0,0,$0,"$5,000","$10,536",$0,"$5,000"
41,"Dec 31, 1995","Jan 24, 2003",Breaking Free,,,,,,$0,0,0,$0,$0,$0,$0,$0
42,"Dec 1, 1995","Dec 1, 1995",O Convento,Strand,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,0,3,$0,"$52,609","$110,902","$1,020","$53,629"
43,"Dec 31, 1995","Dec 31, 1995",Terra Estrangeira,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,"$6,869","$6,869"
44,"Feb 24, 1995","Feb 24, 1995",Goodbye Mr. Chips,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
45,"Dec 31, 1995","Feb 10, 1996",Riot,,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
