Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Sep 29, 2000","Sep 29, 2000",Cleopatra's Second Husband,Indican Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,4,"$14,316","$205,547","$346,956",$0,"$205,547"
2,"Jul 21, 2000","Jul 21, 2000",The Eyes of Tammy Faye,Lionsgate,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,51,"$14,070","$1,029,591","$1,751,635","$50,413","$1,080,004"
3,"Sep 8, 2000","Sep 8, 2000",Pola X,,Drama,,,,$0,1,4,"$14,007","$172,107","$291,047",$0,"$172,107"
4,"Feb 18, 2000","Feb 18, 2000",Beautiful People,Trimark,Comedy,Original Screenplay,Live Action,,$0,1,26,"$13,987","$261,360","$444,644",$0,"$261,360"
5,"Jan 14, 2000","Jan 14, 2000",The Terrorist,Phaedra Cinema,,,,,"$25,000",1,7,"$13,750","$195,043","$331,826",$0,"$195,043"
6,"Oct 13, 2000","Oct 13, 2000",One,,,,,,$0,16,16,"$13,585","$21,496","$36,570",$0,"$21,496"
7,"Oct 27, 2000","Oct 27, 2000",George Washington,,,,,,"$42,000",5,6,"$13,335","$241,816","$398,647","$100,906","$342,722"
8,"Mar 29, 2000","Mar 29, 2000",The Filth and the Fury,Fine Line,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,29,"$13,305","$612,192","$1,041,519",$0,"$612,192"
9,"Oct 6, 2000","Oct 6, 2000",Bootmen,Fox Searchlight,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,11,11,"$13,133","$21,172","$36,020",$0,"$21,172"
10,"Aug 25, 2000","Aug 25, 2000",Smiling Fish and Goat on Fire,,Comedy,,,,"$40,000",1,15,"$12,994","$277,233","$471,650",$0,"$277,233"
11,"Aug 25, 2000","Aug 25, 2000",Orfeu,,,,,,$0,3,5,"$12,908","$121,045","$204,867",$0,"$121,045"
12,"May 12, 2000","Sep 15, 1972",The Discreet Charm of the Bourgeoisie,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,5,"$12,864","$279,016","$418,427","$7,900","$286,916"
13,"Jun 9, 2000","Jun 9, 2000",Catfish in Black Bean Sauce,Phaedra Cinema,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,6,20,"$12,584","$1,315,573","$2,221,295",$0,"$1,315,573"
14,"Feb 11, 2000","Feb 11, 2000",Sex: The Annabel Chong Story,,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$12,489","$233,076","$396,529",$0,"$233,076"
15,"Apr 21, 2000","Apr 21, 2000",Family Tree,,Drama,,,,$0,15,15,"$12,466","$12,466","$21,201",$0,"$12,466"
16,"Dec 19, 2000","Dec 19, 2000",The Gift,Paramount Vantage,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000",3,807,"$11,827","$12,008,642","$19,459,217","$32,558,964","$44,567,606"
17,"Jan 28, 2000","Jan 28, 2000",Restaurant,,,,,,$0,24,24,"$11,750","$73,613","$125,235",$0,"$73,613"
18,"Nov 3, 2000","Nov 3, 2000",Boesman and Lena,Kino International,Drama,Based on Play,Live Action,,$0,8,8,"$11,684","$32,148","$54,690",$0,"$32,148"
19,"Nov 17, 2000","Nov 17, 2000",Sade,,,,,,$0,6,7,"$11,540","$98,967","$166,811",$0,"$98,967"
20,"Apr 28, 2000","Apr 28, 2000",Committed,,,,,,$0,6,13,"$11,452","$31,844","$54,167",$0,"$31,844"
21,"Oct 13, 2000","Oct 13, 2000",Ratcatcher,,,,,,$0,2,7,"$10,762","$217,244","$361,766","$671,573","$888,817"
22,"May 5, 2000","May 5, 2000",Human Traffic,Miramax,,,,,"$3,300,000",5,26,"$10,595","$104,257","$177,366","$5,318,483","$5,422,740"
23,"Jul 14, 2000","Jul 14, 2000",The Wisdom of Crocodiles,Miramax,,,,,$0,1,1,"$10,281","$21,404","$36,414",$0,"$21,404"
24,"Sep 22, 2000","Sep 22, 2000",The Specials,,Action,Original Screenplay,Live Action,Super Hero,"$1,000,000",2,2,"$10,131","$12,996","$22,109",$0,"$12,996"
25,"Jun 14, 2000","Jun 14, 2000",Humanite,,,,,,$0,2,4,"$10,075","$113,495","$193,084",$0,"$113,495"
26,"Oct 27, 2000","Oct 27, 2000",Un pont entre deux rives,Phaedra Cinema,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,3,"$9,959","$148,093","$251,946",$0,"$148,093"
27,"Oct 6, 2000","Oct 6, 2000",Taboo,,Thriller/Suspense,,,,$0,2,3,"$9,947","$131,827","$217,742",$0,"$131,827"
28,"Sep 15, 2000","Sep 15, 2000",Crime and Punishment in Suburbia,MGM,,,,,$0,5,5,"$9,893","$26,394","$44,896",$0,"$26,394"
29,"Oct 6, 2000","Oct 6, 2000",Yi Yi,WellSpring,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,15,"$9,456","$1,136,776","$1,871,872","$71,347","$1,208,123"
30,"May 19, 2000","May 19, 2000",Luminous Motion,,Drama,,Live Action,Contemporary Fiction,$0,2,3,"$9,277","$51,380","$87,408",$0,"$51,380"
31,"Nov 3, 2000","Nov 3, 2000",Blue Moon,Castle Hill Productions,Comedy,Original Screenplay,Live Action,,$0,3,8,"$9,230","$76,096","$129,086",$0,"$76,096"
32,"Dec 22, 2000","Dec 22, 2000",An Everlasting Piece,Dreamworks SKG,Comedy,Original Screenplay,Live Action,Historical Fiction,"$4,000,000",8,8,"$9,128","$75,078","$125,904",$0,"$75,078"
33,"Mar 16, 2000","Mar 16, 2000",The Lifestyle,,,,,,$0,1,11,"$9,100","$85,000","$144,602",$0,"$85,000"
34,"Oct 20, 2000","Oct 20, 2000",Calle 54,Miramax,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,12,"$8,702","$183,140","$301,656",$0,"$183,140"
35,"Oct 6, 2000","Oct 6, 2000",Dil Pe Mat Le Yaar,,,,,,$0,7,7,"$8,443","$8,443","$14,360",$0,"$8,443"
36,"Apr 14, 2000","Apr 14, 2000",The Girl Next Door,Indican Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,6,"$8,412","$769,472","$1,261,709",$0,"$769,472"
37,"Sep 15, 2000","Sep 15, 2000",Circus,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,8,8,"$8,406","$8,406","$14,296",$0,"$8,406"
38,"Nov 17, 2000","Nov 17, 2000",Lies,,,,,,$0,2,3,"$8,232","$61,900","$103,933",$0,"$61,900"
39,"Jan 28, 2000","Jan 28, 2000",Kestrel's Eye,,,,,,$0,1,1,"$8,034","$37,200","$63,282",$0,"$37,200"
40,"Nov 10, 2000","Nov 10, 2000",Looking for an Echo,,,,,,$0,7,7,"$8,000","$12,565","$21,375",$0,"$12,565"
41,"Jan 7, 2000","Jan 7, 2000",Life is to Whistle,New Yorker,,,,,$0,1,2,"$7,846","$63,574","$108,151",$0,"$63,574"
42,"Sep 15, 2000","Sep 15, 2000",30 Days,Arrow Releasing,Comedy,Original Screenplay,Live Action,,$0,2,2,"$7,838","$13,753","$23,393",$0,"$13,753"
43,"Jul 21, 2000","Jul 21, 2000",Criminal Lovers,,,,,,$0,1,2,"$7,483","$50,470","$85,721",$0,"$50,470"
44,"Jul 14, 2000","Jul 14, 2000",Mookie,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,11,11,"$7,284","$7,284","$12,389",$0,"$7,284"
45,"Apr 28, 2000","Apr 28, 2000",The Idiots,USA Films,,,,,$0,2,2,"$7,235","$7,235","$12,306","$3,341","$10,576"
46,"Oct 24, 2000","Oct 24, 2000",Sound and Fury,,,,,,$0,2,6,"$7,104","$113,512","$188,957",$0,"$113,512"
47,"Oct 27, 2000","Oct 27, 2000",Stardom,,,,,,$0,10,10,"$6,982","$77,527","$131,892",$0,"$77,527"
48,"Dec 8, 2000","Dec 8, 2000",The Art of AmÃ¡lia,Avatar,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$6,900","$26,609","$44,273",$0,"$26,609"
49,"Mar 17, 2000","Mar 17, 2000",Black Tar Heroin: The Dark End of the…,Roxie Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$6,851","$6,851","$11,655",$0,"$6,851"
50,"Aug 16, 2000","Aug 16, 2000",The Ballad of Ramblin' Jack,,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,20,"$6,776","$221,893","$376,658",$0,"$221,893"
51,"Oct 27, 2000","Oct 27, 2000",The Sculptress,,Horror,,,,$0,25,25,"$6,716","$9,972","$16,965",$0,"$9,972"
52,"Oct 27, 2000","Oct 27, 2000",A Room for Romeo Brass,,,,,,"$5,250,000",3,4,"$6,713","$20,097","$34,186",$0,"$20,097"
53,"Apr 21, 2000","Apr 21, 2000",From the Edge of the City,,,,,,$0,1,1,"$6,687","$31,065","$52,847",$0,"$31,065"
54,"Mar 10, 2000","Mar 10, 2000",X,,,,,,$0,1,7,"$6,672","$142,544","$242,510",$0,"$142,544"
