Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jul 15, 2011","Jul 13, 2011",Harry Potter and the Deathly Hallows:…,Warner Bros.,Adventure,Based on Fiction Book/Short Story,Animation/Live Action,Fantasy,"$125,000,000","4,375","4,375","$169,189,427","$381,193,157","$440,589,266","$935,085,104","$1,316,278,261"
2,"Nov 18, 2011","Nov 18, 2011","The Twilight Saga: Breaking Dawn, Part 1",Summit Entertainment,Drama,Based on Fiction Book/Short Story,Live Action,Fantasy,"$127,500,000","4,061","4,066","$138,122,261","$281,287,133","$325,246,411","$404,984,356","$686,271,489"
3,"Jun 29, 2011","Jun 29, 2011",Transformers: Dark of the Moon,Paramount Pictures,Action,Based on TV,Animation/Live Action,Science Fiction,"$195,000,000","4,088","4,107","$97,852,865","$352,390,543","$407,493,223","$771,403,536","$1,123,794,079"
4,"May 20, 2011","May 20, 2011",Pirates of the Caribbean: On Stranger…,Walt Disney,Adventure,Based on Theme Park Ride,Live Action,Historical Fiction,"$379,000,000","4,155","4,164","$90,151,958","$241,071,802","$278,767,771","$804,642,000","$1,045,713,802"
5,"Apr 29, 2011","Apr 21, 2011",Fast Five,Universal,Action,Based on Factual Book/Article,Live Action,Contemporary Fiction,"$125,000,000","3,644","3,793","$86,198,765","$210,031,325","$242,873,548","$420,132,129","$630,163,454"
6,"May 26, 2011","May 26, 2011",The Hangover Part II,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$80,000,000","3,615","3,675","$85,946,294","$254,464,305","$294,254,434","$332,300,000","$586,764,305"
7,"Jun 24, 2011","Jun 23, 2011",Cars 2,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$200,000,000","4,115","4,115","$66,135,507","$191,450,875","$221,387,706","$368,704,508","$560,155,383"
8,"May 6, 2011","Apr 29, 2011",Thor,Paramount Pictures,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$150,000,000","3,955","3,963","$65,723,338","$181,030,624","$209,338,060","$268,295,994","$449,326,618"
9,"Jul 22, 2011","Jul 22, 2011",Captain America: The First Avenger,Paramount Pictures,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$140,000,000","3,715","3,715","$65,058,524","$176,654,505","$204,277,660","$193,915,271","$370,569,776"
10,"Jun 3, 2011","Jun 3, 2011",X-Men: First Class,20th Century Fox,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$160,000,000","3,641","3,692","$55,101,604","$146,408,305","$169,301,914","$209,000,000","$355,408,305"
11,"Aug 5, 2011","Aug 5, 2011",Rise of the Planet of the Apes,20th Century Fox,Adventure,Remake,Animation/Live Action,Science Fiction,"$93,000,000","3,648","3,691","$54,806,191","$176,760,185","$204,399,859","$294,226,015","$470,986,200"
