Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Apr 30, 2004","Apr 30, 2004",Laws of Attraction,New Line,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$32,000,000","2,449","2,449","$6,728,905","$17,848,322","$26,355,726","$12,091,269","$29,939,591"
2,"Feb 20, 2004","Feb 20, 2004",Eurotrip,Dreamworks SKG,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$25,000,000","2,512","2,544","$6,711,384","$17,718,223","$26,163,624","$3,000,000","$20,718,223"
3,"Apr 9, 2004","Apr 9, 2004",The Whole Ten Yards,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$30,000,000","2,654","2,654","$6,685,381","$16,323,969","$24,104,794","$10,000,000","$26,323,969"
4,"Nov 5, 2004","Nov 5, 2004",Alfie,Paramount Pictures,Comedy,Based on Movie,Live Action,Contemporary Fiction,"$40,000,000","2,215","2,215","$6,218,335","$13,395,939","$19,780,662","$21,800,000","$35,195,939"
5,"Apr 9, 2004","Apr 9, 2004",Ella Enchanted,Miramax,Comedy,Based on Fiction Book/Short Story,Live Action,Fantasy,"$35,000,000","1,931","2,149","$6,169,030","$22,913,677","$33,835,494","$1,286,641","$24,200,318"
6,"Dec 25, 2004","Dec 25, 2004",Darkness,Miramax/Dimension,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$10,600,000","1,700","1,720","$6,163,306","$22,163,442","$32,472,556","$12,245,764","$34,409,206"
7,"Apr 30, 2004","Apr 30, 2004",Envy,Dreamworks SKG,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","2,445","2,445","$6,160,886","$13,548,322","$20,006,134","$1,017,924","$14,566,246"
8,"Sep 3, 2004","Sep 3, 2004",Paparazzi,20th Century Fox,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","2,115","2,153","$6,146,262","$15,712,072","$23,201,237","$900,000","$16,612,072"
9,"Jun 25, 2004","Jun 25, 2004",Two Brothers,Universal,Adventure,Original Screenplay,Live Action,Kids Fiction,"$72,000,000","2,175","2,181","$6,144,160","$19,176,754","$28,317,363","$43,000,000","$62,176,754"
10,"Jan 9, 2004","Jan 9, 2004",Chasing Liberty,Warner Bros.,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$23,000,000","2,400","2,400","$6,081,483","$12,189,514","$17,999,646","$102,461","$12,291,975"
11,"Apr 9, 2004","Apr 9, 2004",The Girl Next Door,20th Century Fox,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$25,000,000","2,148","2,148","$6,003,806","$14,589,444","$21,543,503","$17,045,706","$31,635,150"
12,"May 7, 2004","May 7, 2004",New York Minute,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","3,006","3,006","$5,962,106","$14,018,364","$20,700,220","$7,138,351","$21,156,715"
13,"Feb 6, 2004","Feb 6, 2004",Catch That Kid,20th Century Fox,Adventure,Remake,Live Action,Contemporary Fiction,"$18,000,000","2,847","2,848","$5,824,860","$16,703,799","$24,665,668","$255,815","$16,959,614"
14,"Feb 27, 2004","Feb 27, 2004",Dirty Dancing Havana Nights,Lionsgate,Drama,Based on Movie,Live Action,Historical Fiction,$0,"2,042","2,042","$5,811,325","$14,140,215","$20,880,154","$123,084","$14,263,299"
15,"May 28, 2004","May 28, 2004",Soul Plane,MGM,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$16,000,000","1,566","1,566","$5,648,486","$13,922,211","$20,558,232","$631,596","$14,553,807"
16,"Jul 30, 2004","Jul 30, 2004",Harold & Kumar Go to White Castle,New Line,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$9,000,000","2,135","2,163","$5,480,378","$18,225,165","$26,912,199","$1,249,387","$19,474,552"
17,"Sep 3, 2004","Sep 3, 2004",Wicker Park,MGM,Thriller/Suspense,Based on Movie,Live Action,Contemporary Fiction,"$30,000,000","2,598","2,598","$5,467,281","$13,001,257","$19,198,312","$8,575,819","$21,577,076"
18,"May 14, 2004","May 14, 2004",Breakin' All the Rules,20th Century Fox,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$9,000,000","1,318","1,318","$5,088,577","$12,232,382","$18,062,947","$279,935","$12,512,317"
19,"Dec 17, 2004","Dec 17, 2004",Flight of the Phoenix,20th Century Fox,Adventure,Remake,Live Action,Historical Fiction,"$75,000,000","2,604","2,604","$5,019,430","$21,009,180","$30,825,606","$13,000,000","$34,009,180"
20,"Sep 3, 2004","Sep 3, 2004",The Cookout,Lionsgate,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$16,000,000","1,303","1,303","$5,000,900","$11,540,112","$17,040,712",$0,"$11,540,112"
21,"Jan 30, 2004","Jan 30, 2004",The Perfect Score,Paramount Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"2,208","2,208","$4,873,819","$10,387,706","$15,339,007",$0,"$10,387,706"
22,"Sep 1, 2004","Sep 1, 2004",Vanity Fair,Focus Features,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$23,000,000","1,051","1,054","$4,833,900","$16,123,851","$23,809,291","$3,000,000","$19,123,851"
23,"Oct 22, 2004","Oct 22, 2004",Surviving Christmas,Dreamworks SKG,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"2,750","2,755","$4,441,356","$11,198,345","$16,536,041","$3,130,468","$14,328,813"
24,"Jul 9, 2004","Jul 9, 2004",Sleepover,MGM,Adventure,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","2,207","2,207","$4,171,226","$9,408,183","$13,892,596","$15,869","$9,424,052"
25,"Oct 8, 2004","Oct 8, 2004",Raise Your Voice,New Line,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000","2,521","2,521","$4,022,693","$10,411,980","$15,374,853","$4,400,000","$14,811,980"
26,"Sep 24, 2004","Sep 24, 2004",First Daughter,20th Century Fox,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$30,000,000","2,260","2,280","$4,002,067","$9,055,010","$13,371,080","$1,364,074","$10,419,084"
27,"Dec 22, 2004","Dec 8, 2004",The Phantom of the Opera,Warner Bros.,Musical,Based on Musical or Opera,Live Action,Historical Fiction,"$55,000,000",622,"1,515","$4,001,890","$51,225,796","$74,027,842","$102,544,256","$153,770,052"
28,"Aug 27, 2004","Aug 27, 2004",Suspect Zero,Paramount Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$27,000,000","1,500","1,501","$3,446,375","$8,712,564","$12,865,409","$11,036","$8,723,600"
29,"Jan 30, 2004","Jan 30, 2004",The Big Bounce,Warner Bros.,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$50,000,000","2,304","2,304","$3,336,374","$6,471,394","$9,555,984","$154,721","$6,626,115"
30,"Sep 24, 2004","Sep 24, 2004",Shaun of the Dead,Focus/Rogue Pictures,Comedy,Original Screenplay,Live Action,Science Fiction,"$5,000,000",607,675,"$3,330,781","$13,542,874","$19,998,092","$16,289,712","$29,832,586"
31,"Apr 16, 2004","Apr 16, 2004",Connie and Carla,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","1,014","1,016","$3,254,940","$8,047,525","$11,883,375","$1,601,514","$9,649,039"
32,"Aug 27, 2004","Aug 27, 2004",Superbabies: Baby Geniuses 2,Sony Pictures,Adventure,Original Screenplay,Live Action,Kids Fiction,"$20,000,000","1,276","1,276","$3,251,856","$9,109,322","$13,451,280","$246,047","$9,355,369"
33,"Mar 26, 2004","Mar 26, 2004",Never Die Alone,Fox Searchlight,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,"1,161","1,161","$3,089,993","$5,644,575","$8,335,062","$291,902","$5,936,477"
34,"Feb 20, 2004","Feb 20, 2004",Against the Ropes,Paramount Pictures,Drama,Based on Real Life Events,Live Action,Dramatization,"$39,000,000","1,601","1,601","$3,038,546","$5,881,504","$8,684,925","$548,361","$6,429,865"
35,"Feb 27, 2004","Feb 27, 2004",Club Dread,Fox Searchlight,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$8,500,000","1,807","1,807","$3,035,688","$5,001,655","$7,385,692","$2,571,896","$7,573,551"
36,"Jul 30, 2004","Jul 30, 2004",Thunderbirds,Universal,Adventure,Based on TV,Live Action,Science Fiction,"$55,000,000","2,057","2,062","$2,766,810","$6,768,055","$9,994,044","$21,463,389","$28,231,444"
37,"Jan 16, 2004","Jan 16, 2004",Teacher's Pet: The Movie,Walt Disney,Adventure,Based on TV,Hand Animation,Kids Fiction,"$10,000,000","2,027","2,027","$2,461,252","$6,491,969","$9,586,364",$0,"$6,491,969"
38,"Oct 1, 2004","Oct 1, 2004",Woman Thou Art Loosed,Magnolia Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$3,000,000",408,521,"$2,325,474","$6,879,730","$10,158,957",$0,"$6,879,730"
39,"Mar 12, 2004","Mar 12, 2004",Spartan,Warner Bros.,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,832,832,"$2,011,435","$4,357,745","$6,434,864","$228,588","$4,586,333"
40,"Oct 29, 2004","Oct 29, 2004",Birth,New Line,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000",550,550,"$1,705,577","$5,005,899","$7,380,786","$9,597,102","$14,603,001"
41,"Aug 20, 2004","Aug 20, 2004",Benji: Off the Leash!,Benji Returns,Drama,Original Screenplay,Live Action,Kids Fiction,$0,877,877,"$1,512,000","$3,817,362","$5,636,909",$0,"$3,817,362"
42,"Mar 12, 2004","Mar 12, 2004",NASCAR: The IMAX Experience,Warner Bros.,Documentary,Based on Real Life Events,Live Action,Factual,$0,68,73,"$1,467,406","$21,550,235","$31,730,392","$649,121","$22,199,356"
