Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Sep 15, 2000","Sep 15, 2000",Bait,Warner Bros.,Action,Original Screenplay,Live Action,Contemporary Fiction,"$35,000,000","2,352","2,352","$5,485,591","$15,325,127","$26,072,612","$146,842","$15,471,969"
2,"Oct 13, 2000","Oct 13, 2000",The Ladies Man,Paramount Pictures,Comedy,Based on TV,Live Action,Contemporary Fiction,"$11,000,000","2,022","2,043","$5,426,390","$13,592,872","$23,125,530","$126,602","$13,719,474"
3,"Oct 13, 2000","Oct 13, 2000",The Contender,Dreamworks SKG,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$9,000,000","1,516","1,639","$5,363,900","$17,804,273","$30,290,381",$0,"$17,804,273"
4,"Apr 7, 2000","Apr 7, 2000",Ready to Rumble,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$24,000,000","2,585","2,585","$5,257,778","$12,372,410","$21,049,157",$0,"$12,372,410"
5,"Oct 13, 2000","Oct 13, 2000",Dr. T and the Women,Artisan,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,489","1,489","$5,012,867","$13,065,561","$22,228,419","$9,731,250","$22,796,811"
6,"Apr 14, 2000","Apr 14, 2000",American Psycho,Lionsgate,Black Comedy,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$8,000,000","1,236","1,248","$4,961,015","$15,070,285","$25,639,054","$19,200,000","$34,270,285"
7,"May 12, 2000","May 12, 2000",Center Stage,Sony Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$18,000,000","1,506","1,506","$4,604,621","$17,200,925","$29,263,909","$4,160,184","$21,361,109"
8,"Oct 27, 2000","Oct 27, 2000",Lucky Numbers,Paramount Pictures,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$65,000,000","2,497","2,528","$4,536,625","$10,014,234","$17,037,200",$0,"$10,014,234"
9,"Mar 24, 2000","Mar 24, 2000",Here on Earth,20th Century Fox,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000","1,714","1,750","$4,510,705","$10,494,147","$17,853,678","$350,980","$10,845,127"
10,"Aug 18, 2000","Aug 18, 2000",Godzilla 2000,Sony Pictures,Action,Remake,Animation/Live Action,Science Fiction,"$1,000,000","2,111","2,111","$4,407,720","$10,037,390","$17,076,594",$0,"$10,037,390"
11,"Oct 6, 2000","Oct 6, 2000",Digimon: The Movie,20th Century Fox,Adventure,Based on TV,Hand Animation,Kids Fiction,"$5,000,000","1,823","1,825","$4,233,304","$9,628,751","$16,381,380","$7,000,000","$16,628,751"
12,"Jul 26, 2000","Jul 26, 2000",Thomas and the Magic Railroad,Destination Films,Adventure,Based on Fiction Book/Short Story,Animation/Live Action,Kids Fiction,"$19,000,000","2,106","2,110","$4,154,932","$15,911,332","$27,069,923",$0,"$15,911,332"
13,"Mar 24, 2000","Mar 24, 2000",Whatever it Takes,Sony Pictures,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$15,000,000","2,272","2,272","$4,104,298","$8,735,529","$14,861,736",$0,"$8,735,529"
14,"Aug 25, 2000","Aug 25, 2000",The Crew,Walt Disney,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$23,000,000","1,510","1,515","$4,051,921","$13,019,253","$22,149,631",$0,"$13,019,253"
15,"May 19, 2000","May 19, 2000",Small Time Crooks,Dreamworks SKG,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$18,000,000",865,"2,874","$3,880,723","$17,266,359","$29,375,233","$12,668,118","$29,934,477"
16,"Oct 20, 2000","Oct 20, 2000",The Legend of Drunken Master,Miramax,Action,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","1,342","1,345","$3,845,278","$11,546,543","$19,644,112",$0,"$11,546,543"
17,"Mar 1, 2000","Mar 1, 2000",3 Strikes,MGM,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000",678,678,"$3,684,704","$9,821,335","$16,709,024",$0,"$9,821,335"
18,"May 12, 2000","May 12, 2000",Screwed,Universal,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$12,000,000","1,759","1,761","$3,342,085","$6,982,680","$11,879,616",$0,"$6,982,680"
19,"Mar 3, 2000","Mar 3, 2000",What Planet Are You From?,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$50,000,000","2,248","2,248","$3,008,746","$6,291,602","$10,703,893",$0,"$6,291,602"
20,"Sep 1, 2000","Sep 1, 2000",Whipped,Destination Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$3,000,000","1,561","1,561","$2,729,625","$4,142,507","$7,047,640",$0,"$4,142,507"
21,"Apr 14, 2000","Apr 14, 2000",Where the Money Is,USA Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,538","1,538","$2,513,530","$5,658,940","$9,627,546",$0,"$5,658,940"
22,"May 5, 2000","May 5, 2000",I Dreamed of Africa,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$34,000,000","2,112","2,112","$2,411,445","$6,543,194","$11,131,922","$7,748,805","$14,291,999"
23,"Apr 21, 2000","Apr 21, 2000",Gossip,Warner Bros.,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$14,000,000","1,525","1,525","$2,321,729","$5,108,820","$8,691,629","$7,482,450","$12,591,270"
24,"Sep 15, 2000","Sep 15, 2000",Almost Famous,Dreamworks SKG,Comedy,Original Screenplay,Live Action,Dramatization,"$60,000,000",131,"2,262","$2,314,646","$32,522,352","$55,282,886","$14,848,839","$47,371,191"
25,"Apr 5, 2000","Apr 5, 2000",Black and White,Sony Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","1,284","1,284","$2,212,535","$5,241,315","$8,917,036",$0,"$5,241,315"
26,"Sep 8, 2000","Sep 8, 2000",The Way of the Gun,Artisan,Action,Original Screenplay,Live Action,Contemporary Fiction,"$9,000,000","1,515","1,565","$2,150,979","$6,047,856","$10,289,208","$7,014,079","$13,061,935"
27,"Sep 22, 2000","Sep 22, 2000",Woman on Top,Fox Searchlight,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$8,000,000","1,085","1,086","$2,008,191","$5,018,450","$8,537,875","$5,174,163","$10,192,613"
28,"Sep 15, 2000","Sep 15, 2000",Duets,Walt Disney,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$16,000,000",581,583,"$2,002,588","$4,734,235","$8,054,341","$1,881,217","$6,615,452"
29,"May 12, 2000","May 12, 2000",Held Up,Trimark,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$8,000,000",688,688,"$1,911,007","$4,714,090","$8,020,073",$0,"$4,714,090"
30,"Mar 31, 2000","Mar 31, 2000",Price of Glory,New Line,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,802,807,"$1,611,833","$3,434,515","$5,843,133",$0,"$3,434,515"
31,"Jul 19, 2000","Jul 19, 2000",The In Crowd,Warner Bros.,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000","1,357","1,357","$1,505,551","$5,217,498","$8,876,514",$0,"$5,217,498"
32,"Sep 29, 2000","Sep 29, 2000",Beautiful,Destination Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$9,000,000",646,646,"$1,409,433","$3,134,509","$5,332,731",$0,"$3,134,509"
