Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Nov 18, 2011","Nov 18, 2011",The Heir Apparent: Largo Winch,Music Box Films,Action,Based on Comic/Graphic Novel,Live Action,Contemporary Fiction,$0,4,4,"$2,830","$10,352","$11,958","$18,957,408","$18,967,760"
2,"Apr 22, 2011","Apr 22, 2011",Zokkomon,Walt Disney,Adventure,Original Screenplay,Live Action,Kids Fiction,$0,24,24,"$2,815","$2,815","$3,246",$0,"$2,815"
3,"Sep 9, 2011","Sep 9, 2011",Tanner Hall,Anchor Bay Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$3,000,000",5,5,"$2,803","$5,073","$5,860",$0,"$5,073"
4,"Feb 11, 2011","Feb 11, 2011",Blood Ties,Afterlight Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$2,760","$2,761","$3,191",$0,"$2,761"
5,"Aug 31, 2011","Aug 31, 2011",Rebirth,Oscilloscope Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$2,740","$12,358","$14,287",$0,"$12,358"
6,"Dec 9, 2011","Dec 9, 2011",I Melt with You,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$2,729","$6,361","$7,354",$0,"$6,361"
7,"Jun 24, 2011","Jun 24, 2011",AÃ±o Bisiesto,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$2,727","$12,561","$14,516","$516,902","$529,463"
8,"May 6, 2011","May 6, 2011",Forks Over Knives,Monica Beach Media,Documentary,Based on Real Life Events,Live Action,Factual,$0,6,6,"$2,700","$27,000","$31,215","$61,500","$88,500"
9,"Dec 9, 2011","Dec 9, 2011",Knuckle,ARC Entertainment,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,3,"$2,647","$2,647","$3,054",$0,"$2,647"
10,"Apr 27, 2011","Apr 27, 2011",The Arbor,Strand,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$2,638","$21,610","$24,988",$0,"$21,610"
11,"Jun 10, 2011","Jun 10, 2011",Road to Nowhere,Monterey Media,Thriller/Suspense,Based on Real Life Events,Live Action,Contemporary Fiction,$0,3,7,"$2,521","$40,294","$46,593",$0,"$40,294"
12,"Jan 14, 2011","Jan 14, 2011",En ganske snill mann,Strand,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$2,506","$37,743","$43,640",$0,"$37,743"
13,"May 13, 2011","May 13, 2011",Topp Twins Untouchable Girls,Argot Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$2,506","$29,200","$33,764",$0,"$29,200"
14,"Nov 11, 2011","Nov 11, 2011",About Fifty,Screen Media Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$2,500","$2,500","$2,889",$0,"$2,500"
15,"Apr 13, 2011","Apr 13, 2011",Un homme qui crie,Film Movement,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$2,421","$9,862","$11,398",$0,"$9,862"
16,"Apr 8, 2011","Apr 8, 2011",Morrer Como Un Homem,Strand,Musical,Original Screenplay,Live Action,Historical Fiction,$0,1,1,"$2,346","$4,029","$4,658",$0,"$4,029"
17,"Jul 8, 2011","Jul 8, 2011",Fading of the Cries,Eammon Films,Multiple Genres,Original Screenplay,Live Action,Fantasy,$0,3,3,"$2,300","$2,300","$2,659",$0,"$2,300"
18,"May 18, 2011","May 18, 2011",Louder Than A Bomb,Balcony Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$2,300","$40,362","$46,666",$0,"$40,362"
19,"Jul 29, 2011","Jul 29, 2011",The Harvest/La Cosecha,Cinema Libre,Documentary,Based on Real Life Events,Live Action,Factual,"$560,000",1,1,"$2,245","$3,709","$4,282",$0,"$3,709"
20,"May 27, 2011","May 27, 2011",Pianomania,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,6,"$2,238","$49,852","$57,633",$0,"$49,852"
21,"May 6, 2011","May 6, 2011",Kyatapira,Lorber Films,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,1,1,"$2,109","$4,157","$4,805",$0,"$4,157"
22,"Jun 29, 2011","Jun 29, 2011",Aurora,Cinema Guild,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$2,105","$5,558","$6,419","$1,350","$6,908"
23,"May 6, 2011","May 6, 2011",Passion Play,Image Entertainment,Drama,Original Screenplay,Live Action,Fantasy,$0,2,2,"$2,100","$3,669","$4,237",$0,"$3,669"
24,"Sep 30, 2011","Sep 30, 2011",Schastye moe,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$2,077","$6,298","$7,272","$83,446","$89,744"
25,"Nov 18, 2011","Nov 18, 2011",Rid of Me,Phase 4 Films,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$2,070","$11,740","$13,544",$0,"$11,740"
26,"Apr 1, 2011","Apr 1, 2011",Wrecked,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$2,054","$8,020","$9,271",$0,"$8,020"
27,"May 13, 2011","May 13, 2011",Cameraman: The Life and Work of Jack …,Strand,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$1,998","$20,840","$24,090",$0,"$20,840"
28,"Dec 23, 2011","Dec 23, 2011",Miss Minoes,Music Box Films,Adventure,Original Screenplay,Live Action,Kids Fiction,$0,3,4,"$1,901","$10,189","$11,747",$0,"$10,189"
29,"May 27, 2011","May 27, 2011",Small Town Murder Songs,Monterey Media,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,7,"$1,854","$31,133","$35,992","$45,257","$76,390"
30,"Oct 28, 2011","Oct 28, 2011",Restitution,Monterey Media,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$1,779","$2,664","$3,072",$0,"$2,664"
31,"Sep 30, 2011","Sep 30, 2011",Benda Bilili!,National Geographic Entertainment,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$1,678","$13,420","$15,516",$0,"$13,420"
32,"Dec 14, 2011","Dec 14, 2011",Addiction Incorporated,Variance Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$1,629","$40,106","$46,226",$0,"$40,106"
33,"Sep 9, 2011","Sep 9, 2011",Main Street,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$1,553","$2,560","$2,953","$18,179","$20,739"
34,"Feb 18, 2011","Feb 18, 2011",Now & Later,Cinema Libre,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$1,516","$1,808","$2,082",$0,"$1,808"
35,"Oct 7, 2011","Oct 7, 2011",The Sons of Tennessee Williams,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$1,492","$3,242","$3,741",$0,"$3,242"
36,"Jun 3, 2011","Jun 3, 2011","Love, Wedding, Marriage",IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$1,378","$1,926","$2,228","$49,991","$51,917"
37,"Oct 26, 2011","Oct 26, 2011",Medianeras,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$1,304","$2,377","$2,751","$69,529","$71,906"
38,"Mar 25, 2011","Mar 25, 2011",Korkoro,Lorber Films,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,2,"$1,224","$8,242","$9,528",$0,"$8,242"
39,"May 27, 2011","May 27, 2011",Jitsuroku rengo sekigun: Asama sanso …,Lorber Films,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,1,"$1,161","$2,659","$3,072",$0,"$2,659"
40,"Aug 12, 2011","Aug 12, 2011",Littlerock,Variance Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$1,120","$17,309","$20,009",$0,"$17,309"
41,"Aug 19, 2011","Aug 19, 2011",Flypaper,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$1,098","$5,043","$5,832","$1,167,248","$1,172,291"
42,"Sep 16, 2011","Sep 16, 2011",The Weird World of Blowfly,Variance Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$1,036","$3,062","$3,540",$0,"$3,062"
