Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Sep 3, 2021","Sep 3, 2021",The Year of the Everlasting Storm,Neon,Multiple Genres,Compilation,Live Action,Multiple Creative Types,$0,3,27,"$2,624","$12,245","$12,245",$0,"$12,245"
2,"Nov 19, 2021","Nov 19, 2021",Below the Fold,Mutiny Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$2,600","$2,600","$2,600",$0,"$2,600"
3,"Mar 26, 2021","Mar 26, 2021",Things Donâ€™t Stay Fixed,Indican Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$2,561","$4,905","$4,905",$0,"$4,905"
4,"Jul 16, 2021","Jul 16, 2021",Can You Bring It: Bill T. Jones and D…,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,7,"$2,558","$9,723","$9,723",$0,"$9,723"
5,"Feb 12, 2021","Feb 12, 2021",The Incredible 25th Year of Mitzi Bea…,Indican Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$2,403","$10,368","$10,368",$0,"$10,368"
6,"Oct 15, 2021","Oct 15, 2021",Luzzu,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,5,"$2,394","$39,948","$39,948","$7,669","$47,617"
7,"Jul 16, 2021","Jul 16, 2021",Rock Paper Scissors,Indican Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$2,222","$5,497","$5,497",$0,"$5,497"
8,"Jul 14, 2021","Mar 22, 2019",Dernier amour,Dada Films,Drama,Original Screenplay,Live Action,Historical Fiction,$0,6,6,"$2,126","$9,927","$9,927","$536,717","$546,644"
9,"Jul 20, 2021","Jul 20, 2021",Victim of Love,Indican Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$1,958","$5,016","$5,016",$0,"$5,016"
10,"Jan 29, 2021","Jan 29, 2021",Tomato Red,Indican Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$1,920","$5,504","$5,504",$0,"$5,504"
11,"Jun 30, 2021","Jun 30, 2021",Lydia Lunch: The War is Never Over,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$1,710","$12,948","$12,948",$0,"$12,948"
12,"Feb 5, 2021","Feb 5, 2021",A Glitch in the Matrix,Magnolia Pictures,Documentary,Based on Real Life Events,Animation/Live Action,Factual,$0,19,19,"$1,667","$2,238","$2,238",$0,"$2,238"
13,"Feb 19, 2021","Feb 19, 2021",Angeliqueâ€™s Isle,Indican Pictures,Thriller/Suspense,Based on Factual Book/Article,Live Action,Dramatization,$0,1,1,"$1,650","$6,055","$6,055",$0,"$6,055"
14,"Mar 5, 2021","Mar 5, 2021",No Place,Indican Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$1,645","$4,194","$4,194",$0,"$4,194"
15,"Apr 2, 2021","Apr 2, 2021",Blood Brothers,Indican Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,2,2,"$1,606","$5,191","$5,191",$0,"$5,191"
16,"Aug 27, 2021","Apr 15, 2021",Prisoners of the Ghostland,Mongrel Media,Action,Original Screenplay,Live Action,Science Fiction,$0,1,3,"$1,546","$28,204","$28,204","$43,252","$71,456"
17,"Jan 8, 2021","Jan 8, 2021",Zombie Bro,Indican Pictures,Comedy,Original Screenplay,Live Action,Science Fiction,$0,1,2,"$1,456","$9,693","$9,693",$0,"$9,693"
18,"Dec 10, 2021","Dec 10, 2021",Agnes,Magnet Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,6,"$1,433","$2,113","$2,113","$331,953","$334,066"
19,"Jul 23, 2021","Jan 24, 2020",Das geheime Leben der BÃ¤ume,,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,6,"$1,375","$30,239","$30,239","$2,779,662","$2,809,901"
20,"Jun 18, 2021","Jun 18, 2021",Crack House of the Dead,Self Distributed,Horror,Original Screenplay,Live Action,Science Fiction,$0,5,5,"$1,287","$1,816","$1,816",$0,"$1,816"
21,"Apr 9, 2021","Feb 12, 2021",Slalom,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,4,"$1,052","$1,052","$1,052","$554,423","$555,475"
22,"Mar 31, 2021","Mar 31, 2021",The Boonies,Indican Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$1,006","$6,887","$6,887",$0,"$6,887"
23,"Aug 13, 2021","Apr 12, 2019",Blanche comme neige,Dada Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,14,$998,"$7,881","$7,881","$312,884","$320,765"
24,"Jun 18, 2021","Apr 8, 2021",Sweat,MUBI,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,6,$966,"$11,546","$11,546","$6,762","$18,308"
25,"Jan 12, 2021","Dec 12, 2019",Tian Huo Wei Qing,Screen Media Films,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,2,123,$861,"$1,105","$1,105","$24,824,141","$24,825,246"
26,"May 7, 2021","Mar 15, 2019",Den blomstertid nu kommer,Magnolia Pictures,Action,Original Screenplay,Live Action,Science Fiction,$0,3,3,$655,$974,$974,"$6,446","$7,420"
27,"May 7, 2021","May 7, 2021",Escape From Auschwitz,,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,1,$514,"$2,201","$2,201","$15,713","$17,914"
28,"Jun 25, 2021","Jan 8, 2021",Andra Sidan,Magnet Releasing,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,$303,"$1,010","$1,010","$1,361,462","$1,362,472"
