Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jan 23, 2009","Jan 23, 2009",Inkheart,Warner Bros.,Adventure,Based on Fiction Book/Short Story,Live Action,Fantasy,"$60,000,000","2,655","2,655","$7,601,379","$17,303,424","$21,156,318","$49,352,514","$66,655,938"
2,"Nov 6, 2009","Nov 6, 2009",The Box,Warner Bros.,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$25,000,000","2,635","2,635","$7,571,417","$15,051,977","$18,403,172","$19,304,783","$34,356,760"
3,"Oct 2, 2009","Oct 2, 2009",The Invention of Lying,Warner Bros.,Comedy,Original Screenplay,Live Action,Fantasy,"$18,500,000","1,707","1,743","$7,027,472","$18,451,251","$22,559,731","$14,263,567","$32,714,818"
4,"Apr 17, 2009","Apr 17, 2009",Crank 2: High Voltage,Lionsgate,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","2,223","2,223","$6,963,565","$13,684,249","$16,731,279","$21,788,490","$35,472,739"
5,"Sep 18, 2009","Sep 18, 2009",Jennifer's Body,20th Century Fox,Horror,Original Screenplay,Live Action,Fantasy,"$16,000,000","2,702","2,738","$6,868,397","$16,204,793","$19,813,060","$15,738,608","$31,943,401"
6,"Jan 30, 2009","Jan 30, 2009",New in Town,Lionsgate,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$8,000,000","1,941","1,941","$6,741,530","$16,734,283","$20,460,443","$13,203,626","$29,937,909"
7,"Oct 23, 2009","Oct 23, 2009",Astro Boy,Summit Entertainment,Adventure,Based on Comic/Graphic Novel,Digital Animation,Super Hero,"$65,000,000","3,014","3,020","$6,702,923","$19,551,067","$23,898,469","$22,085,176","$41,636,243"
8,"Dec 18, 2009","Dec 18, 2009",Did You Hear About the Morgans?,Sony Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$58,000,000","2,718","2,718","$6,616,571","$29,580,087","$35,908,665","$50,900,479","$80,480,566"
9,"Dec 4, 2009","Dec 4, 2009",Armored,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","1,915","1,919","$6,511,128","$15,988,876","$19,538,574","$7,672,162","$23,661,038"
10,"Aug 21, 2009","Aug 21, 2009",Shorts,Warner Bros.,Adventure,Original Screenplay,Live Action,Kids Fiction,"$20,000,000","3,105","3,105","$6,410,339","$20,919,166","$25,577,166","$8,951,635","$29,870,801"
11,"Oct 23, 2009","Oct 23, 2009",Cirque du Freak: The Vampire's Assistant,Universal,Action,Based on Fiction Book/Short Story,Live Action,Fantasy,"$40,000,000","2,754","2,754","$6,293,205","$14,046,595","$17,174,300","$25,707,362","$39,753,957"
12,"Aug 7, 2009","Aug 7, 2009",A Perfect Getaway,Universal,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$14,000,000","2,159","2,159","$5,948,555","$15,515,460","$18,970,236","$7,300,000","$22,815,460"
13,"Apr 3, 2009","Apr 3, 2009",Adventureland,Miramax,Black Comedy,Original Screenplay,Live Action,Historical Fiction,"$9,800,000","1,862","1,876","$5,722,039","$16,044,025","$19,616,492","$1,509,030","$17,553,055"
14,"Aug 14, 2009","Aug 14, 2009","The Goods: Live Hard, Sell Hard",Paramount Vantage,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000","1,838","1,849","$5,642,137","$15,122,676","$18,489,994","$174,642","$15,297,318"
15,"Jun 12, 2009","Jun 12, 2009",Imagine That,Paramount Pictures,Adventure,Original Screenplay,Live Action,Contemporary Fiction,"$55,000,000","3,008","3,011","$5,503,519","$16,222,392","$19,834,582","$6,215,752","$22,438,144"
16,"Feb 20, 2009","Feb 20, 2009",Fired Up,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","1,810","1,811","$5,483,778","$17,231,291","$21,068,121","$1,377,279","$18,608,570"
17,"Mar 27, 2009","Mar 27, 2009",12 Rounds,20th Century Fox,Action,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","2,331","2,331","$5,329,240","$12,234,694","$14,958,957","$5,071,954","$17,306,648"
18,"Jan 9, 2009","Jan 9, 2009",Not Easily Broken,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$5,000,000",724,725,"$5,314,278","$10,572,742","$12,926,931","$160,167","$10,732,909"
19,"Sep 11, 2009","Sep 11, 2009",Sorority Row,Summit Entertainment,Horror,Remake,Live Action,Contemporary Fiction,"$12,500,000","2,665","2,665","$5,059,802","$11,965,282","$14,629,543","$14,770,515","$26,735,797"
20,"Jul 10, 2009","Jul 10, 2009","I Love You, Beth Cooper",20th Century Fox,Romantic Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$18,000,000","1,858","1,872","$4,919,433","$14,800,725","$18,096,353","$1,581,813","$16,382,538"
21,"Sep 11, 2009","Sep 11, 2009",Whiteout,Warner Bros.,Thriller/Suspense,Based on Comic/Graphic Novel,Live Action,Contemporary Fiction,"$35,000,000","2,745","2,745","$4,915,104","$10,275,638","$12,563,679","$1,979,108","$12,254,746"
22,"Apr 10, 2009","Apr 10, 2009",Dragonball Evolution,20th Century Fox,Adventure,Based on TV,Live Action,Fantasy,"$30,000,000","2,181","2,181","$4,756,488","$9,362,785","$11,447,562","$47,148,672","$56,511,457"
23,"Feb 27, 2009","Feb 27, 2009",Street Fighter: The Legend of Chun-Li,20th Century Fox,Action,Based on Game,Live Action,Contemporary Fiction,"$50,000,000","1,136","1,164","$4,721,110","$8,742,261","$10,688,873","$3,918,026","$12,660,287"
24,"Oct 2, 2009","Oct 2, 2009",Whip It,Fox Searchlight,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$15,000,000","1,721","1,738","$4,650,812","$13,077,184","$15,989,041","$5,812,788","$18,889,972"
25,"Sep 25, 2009","Sep 25, 2009",Pandorum,Overture Films,Horror,Original Screenplay,Live Action,Science Fiction,"$40,000,000","2,506","2,506","$4,424,126","$10,330,853","$12,631,189","$6,702,578","$17,033,431"
26,"Sep 4, 2009","Sep 4, 2009",Extract,Miramax,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$7,500,000","1,611","1,614","$4,340,108","$10,823,158","$13,233,108","$26,000","$10,849,158"
27,"May 8, 2009","May 8, 2009",Next Day Air,Summit Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$3,000,000","1,138","1,139","$4,111,043","$10,027,047","$12,259,731","$145,472","$10,172,519"
28,"Oct 23, 2009","Oct 23, 2009",Amelia,Fox Searchlight,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$40,000,000",820,"1,070","$3,904,047","$14,279,575","$17,455,810","$5,476,502","$19,756,077"
29,"Dec 4, 2009","Dec 4, 2009",Everybody's Fine,Miramax,Drama,Remake,Live Action,Contemporary Fiction,"$20,000,000","2,133","2,141","$3,852,068","$9,208,876","$11,259,385",$0,"$9,208,876"
