Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Apr 26, 2019","Apr 23, 2019",Avengers: Endgame,Walt Disney,Action,Based on Comic/Graphic Novel,Animation/Live Action,Super Hero,"$400,000,000","4,662","4,662","$357,115,007","$858,373,000","$859,310,090","$1,936,358,755","$2,794,731,755"
2,"Jul 19, 2019","Jul 11, 2019",The Lion King,Walt Disney,Adventure,Remake,Animation/Live Action,Kids Fiction,"$260,000,000","4,725","4,802","$191,770,759","$543,638,043","$544,231,531","$1,104,095,595","$1,647,733,638"
3,"Dec 20, 2019","Dec 18, 2019",Star Wars: The Rise of Skywalker,Walt Disney,Adventure,Original Screenplay,Animation/Live Action,Science Fiction,"$275,000,000","4,406","4,406","$177,383,864","$515,202,542","$515,629,072","$557,565,455","$1,072,767,997"
4,"Mar 8, 2019","Mar 6, 2019",Captain Marvel,Walt Disney,Action,Based on Comic/Graphic Novel,Animation/Live Action,Super Hero,"$175,000,000","4,310","4,310","$153,433,423","$426,829,839","$427,295,810","$702,746,255","$1,129,576,094"
5,"Nov 22, 2019","Nov 20, 2019",Frozen II,Walt Disney,Adventure,Based on Folk Tale/Legend/Fairytale,Digital Animation,Kids Fiction,"$150,000,000","4,440","4,440","$130,263,358","$477,373,578","$477,865,316","$960,489,217","$1,437,862,795"
6,"Jun 21, 2019","Jun 20, 2019",Toy Story 4,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$200,000,000","4,575","4,575","$120,908,065","$434,038,008","$434,511,849","$639,026,532","$1,073,064,540"
7,"Oct 4, 2019","Oct 2, 2019",Joker,Warner Bros.,Thriller/Suspense,Based on Comic/Graphic Novel,Live Action,Contemporary Fiction,"$55,000,000","4,374","4,374","$96,202,337","$335,451,311","$335,815,689","$733,670,272","$1,069,121,583"
8,"Jul 2, 2019","Jun 27, 2019",Spider-Man: Far From Home,Sony Pictures,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$160,000,000","4,634","4,634","$92,579,212","$390,532,085","$390,958,429","$741,575,437","$1,132,107,522"
9,"May 24, 2019","May 22, 2019",Aladdin,Walt Disney,Adventure,Remake,Animation/Live Action,Fantasy,"$182,000,000","4,476","4,476","$91,500,929","$355,559,216","$355,947,378","$691,028,297","$1,046,587,513"
10,"Sep 6, 2019","Sep 4, 2019",It: Chapter Two,Warner Bros.,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$70,000,000","4,570","4,570","$91,062,152","$211,593,228","$211,824,221","$255,970,727","$467,563,955"
11,"Mar 22, 2019","Mar 20, 2019",Us,Universal,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","3,741","3,743","$71,117,625","$175,084,580","$175,275,719","$80,938,127","$256,022,707"
12,"Aug 2, 2019","Jul 31, 2019",Fast & Furious Presents: Hobbs & Shaw,Universal,Action,Spin-Off,Live Action,Contemporary Fiction,"$200,000,000","4,253","4,344","$60,038,950","$173,956,935","$174,146,846","$586,775,991","$760,732,926"
13,"Dec 13, 2019","Dec 4, 2019",Jumanji: The Next Level,Sony Pictures,Adventure,Original Screenplay,Live Action,Science Fiction,"$125,000,000","4,227","4,227","$59,251,543","$316,831,246","$317,040,948","$481,378,969","$798,210,215"
14,"May 17, 2019","May 15, 2019",John Wick: Chapter 3 â€” Parabellum,Lionsgate,Action,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","3,850","3,850","$56,818,067","$171,016,727","$171,203,414","$156,761,648","$327,778,375"
