Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Feb 11, 2011","Feb 11, 2011",MOOZ-lum,Peace Film LLC,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$1,500,000",11,25,"$139,832","$362,239","$418,876","$10,000","$372,239"
2,"Jul 29, 2011","Jul 29, 2011",Attack the Block,Sony Pictures,Action,Original Screenplay,Live Action,Science Fiction,"$13,000,000",8,66,"$139,506","$1,024,175","$1,184,315","$5,435,008","$6,459,183"
3,"Apr 29, 2011","Apr 29, 2011",Cave of Forgotten Dreams,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,123,"$139,101","$5,304,920","$6,134,437","$4,064,709","$9,369,629"
4,"Oct 21, 2011","Oct 21, 2011",Martha Marcy May Marlene,Fox Searchlight,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$1,000,000",4,183,"$137,651","$2,981,038","$3,446,875","$2,457,873","$5,438,911"
5,"Jul 15, 2011","Jul 15, 2011",Snow Flower and the Secret Fan,Fox Searchlight,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$6,000,000",24,116,"$134,005","$1,348,205","$1,559,019","$10,000,000","$11,348,205"
6,"May 13, 2011","May 13, 2011",Hesher,Wrekin Hill Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$7,000,000",42,42,"$126,046","$382,946","$442,819",$0,"$382,946"
7,"Oct 28, 2011","Oct 28, 2011",Like Crazy,Paramount Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$250,000",4,162,"$123,140","$3,395,391","$3,926,218","$333,009","$3,728,400"
8,"May 13, 2011","May 13, 2011",Go For It!,Lionsgate,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$2,450,000",218,218,"$119,714","$180,237","$208,416","$2,121","$182,358"
9,"Apr 22, 2011","Apr 22, 2011",POM Wonderful Presents: The Greatest …,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,"$1,800,000",18,141,"$118,294","$638,476","$738,304","$145,257","$783,733"
10,"Sep 2, 2011","Sep 2, 2011",A Good Old Fashioned Orgy,Samuel Goldwyn Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,143,143,"$117,564","$154,604","$178,778",$0,"$154,604"
11,"Jul 22, 2011","Jul 22, 2011",Elle s'appelait Sarah,Weinstein Co.,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$14,500,000",5,319,"$115,708","$7,691,700","$8,894,432","$17,788,331","$25,480,031"
12,"Jul 8, 2011","Jul 8, 2011","Beats, Rhymes & Life: The Travels of …",Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,54,"$111,982","$1,200,046","$1,387,687",$0,"$1,200,046"
13,"Oct 7, 2011","Oct 7, 2011",The Way,Producers Distribution Agency,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,33,283,"$110,418","$4,430,650","$5,122,316","$7,451,541","$11,882,191"
14,"May 6, 2011","May 6, 2011",The Beaver,Summit Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$21,000,000",22,168,"$107,577","$970,816","$1,122,619","$4,075,222","$5,046,038"
15,"Sep 23, 2011","Sep 23, 2011",Red State,Smodshow Productions,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$4,000,000",2,2,"$102,566","$1,065,429","$1,232,026","$918,167","$1,983,596"
16,"Sep 20, 2011","Sep 20, 2011",Pearl Jam Twenty,Arts Alliance America,Documentary,Based on Real Life Events,Live Action,Factual,$0,10,60,"$102,448","$471,334","$545,028",$0,"$471,334"
17,"Apr 1, 2011","Apr 1, 2011",The Last Godfather,Roadside Attractions,Comedy,Original Screenplay,Live Action,Historical Fiction,"$13,400,000",58,58,"$101,779","$164,247","$189,929",$0,"$164,247"
18,"Jun 24, 2011","Jun 24, 2011",Conan O'Brien Can't Stop,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,24,24,"$97,043","$267,965","$309,863",$0,"$267,965"
19,"Jul 29, 2011","Jul 29, 2011",The Devil's Double,Lionsgate,Drama,Based on Real Life Events,Live Action,Dramatization,"$19,100,000",5,89,"$96,414","$1,361,512","$1,574,406","$4,604,134","$5,965,646"
20,"Jul 15, 2011","Jul 15, 2011",Tabloid!,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,14,37,"$91,201","$696,921","$805,896",$0,"$696,921"
21,"Oct 28, 2011","Oct 28, 2011",The Afflicted,Nocturnal Features,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,13,13,"$90,272","$212,940","$246,233",$0,"$212,940"
22,"Sep 30, 2011","Sep 30, 2011","Filth to Ashes, Flesh to Dust",Nocturnal Features,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,11,11,"$86,086","$196,147","$226,811",$0,"$196,147"
23,"Mar 25, 2011","Mar 25, 2011",Potiche,Music Box Films,Comedy,Based on Play,Live Action,Historical Fiction,$0,7,74,"$86,017","$1,618,844","$1,871,973","$32,533,743","$34,152,587"
24,"Dec 2, 2011","Dec 2, 2011",Pastorela,Lionsgate,Comedy,,Live Action,Fantasy,$0,55,55,"$82,175","$161,194","$186,399","$2,300,550","$2,461,744"
25,"Dec 16, 2011","Dec 16, 2011",Carnage,Sony Pictures Classics,Drama,Based on Play,Live Action,Contemporary Fiction,"$25,000,000",5,494,"$79,795","$2,546,747","$2,935,390","$35,565,407","$38,112,154"
26,"Mar 11, 2011","Mar 11, 2011",Copie conforme,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,57,"$77,937","$1,373,975","$1,588,822","$4,081,761","$5,455,736"
27,"Jun 10, 2011","Jun 10, 2011",The Trip,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,6,60,"$77,904","$2,030,962","$2,348,538","$1,424,259","$3,455,221"
28,"Jul 22, 2011","Jul 22, 2011",Another Earth,Fox Searchlight,Drama,Original Screenplay,Live Action,Science Fiction,"$175,000",4,94,"$77,740","$1,321,194","$1,527,786","$781,585","$2,102,779"
29,"Jul 29, 2011","Jul 29, 2011",The Guard,Sony Pictures Classics,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$6,000,000",4,203,"$76,834","$5,359,774","$6,197,755","$15,837,680","$21,197,454"
30,"Mar 18, 2011","Mar 18, 2011",The Music Never Stopped,Roadside Attractions,Drama,Based on Factual Book/Article,Live Action,Dramatization,$0,32,33,"$76,543","$258,538","$298,960","$42,865","$301,403"
31,"Aug 12, 2011","Aug 12, 2011",Senna,Universal,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,47,"$73,497","$1,612,430","$1,864,554","$9,312,217","$10,924,647"
32,"Oct 14, 2011","Oct 14, 2011",Labios Rojos,Lionsgate,Comedy,,Live Action,,$0,67,67,"$73,476","$136,163","$157,449","$684,375","$820,538"
33,"Dec 25, 2011","Dec 25, 2011",Extremely Loud and Incredibly Close,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$40,000,000",6,"2,630","$72,348","$31,847,881","$36,690,610","$23,400,000","$55,247,881"
34,"Aug 26, 2011","May 27, 2011",Rien Ã  dÃ©clarer,Entertainment One,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,25,25,"$72,180","$182,295","$210,800","$89,752,438","$89,934,733"
35,"Jun 17, 2011","Jun 17, 2011",JIG,Screen Media Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,5,"$70,432","$183,790","$212,524",$0,"$183,790"
36,"Jun 24, 2011","Jun 24, 2011",Turtle: The Incredible Journey,Hannover House,Documentary,Based on Real Life Events,Live Action,Factual,$0,24,24,"$69,389","$391,942","$453,227","$966,898","$1,358,840"
37,"Jun 17, 2011","Jun 17, 2011",Buck,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,152,"$67,548","$4,036,175","$4,667,301","$487,797","$4,523,972"
38,"Mar 25, 2011","Mar 25, 2011",Miral,Weinstein Co.,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,4,29,"$66,244","$377,014","$435,960",$0,"$377,014"
