Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Mar 21, 2008","Mar 21, 2008",Irina Palm,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,"$3,474","$44,064","$56,276","$3,392,960","$3,437,024"
2,"Mar 21, 2008","Mar 21, 2008",Shelter,Regent Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,10,"$3,464","$142,666","$182,199",$0,"$142,666"
3,"Nov 7, 2008","Nov 7, 2008","Otto; Or, Up with Dead People",Strand,Drama,Original Screenplay,Live Action,Fantasy,$0,1,2,"$3,456","$11,295","$14,223",$0,"$11,295"
4,"Mar 7, 2008","Mar 7, 2008",Fighting for Life,Truly Indie,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$3,423","$30,606","$39,083",$0,"$30,606"
5,"Feb 21, 2008","Feb 21, 2008",Genghis Khan: To the Ends of the Eart…,The Bigger Picture,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$30,000,000",40,40,"$3,332","$3,892","$4,970","$4,870,606","$4,874,498"
6,"Mar 7, 2008","Mar 7, 2008",Body of War,Film Sales Company,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$3,321","$71,716","$91,590",$0,"$71,716"
7,"Feb 8, 2008","Feb 8, 2008",Bab'Aziz - The Prince Who Contemplate…,Typecast Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$3,286","$89,672","$114,524",$0,"$89,672"
8,"Mar 14, 2008","Mar 14, 2008",Flash Point,Third Rail,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$3,271","$3,271","$4,172","$4,314,771","$4,318,042"
9,"May 2, 2008","May 2, 2008",XXY,Film Movement,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,2,"$3,241","$46,011","$58,761",$0,"$46,011"
10,"Nov 21, 2008","Nov 21, 2008",Special,Revolver Entertainment,Drama,Original Screenplay,Live Action,Fantasy,"$1,000,000",1,1,"$3,232","$7,202","$9,198","$19,620","$26,822"
11,"Feb 14, 2008","Feb 14, 2008",Vexille,The Bigger Picture,Action,Based on Comic/Graphic Novel,Digital Animation,Science Fiction,$0,97,100,"$3,227","$4,070","$5,190",$0,"$4,070"
12,"Jul 11, 2008","Jul 11, 2008",Full Battle Rattle,Mile End Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$3,216","$12,306","$15,708",$0,"$12,306"
13,"Aug 8, 2008","Aug 8, 2008",Red,Magnolia Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,2,"$3,176","$4,643","$5,924",$0,"$4,643"
14,"Mar 28, 2008","Mar 28, 2008",American Zombie,Cinema Libre,Horror,Original Screenplay,Live Action,Fantasy,$0,1,1,"$3,126","$3,126","$3,989",$0,"$3,126"
15,"Apr 16, 2008","Apr 16, 2008",Anamorph,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$3,120","$6,873","$8,776",$0,"$6,873"
16,"Nov 14, 2008","Nov 14, 2008",Eden,,Drama,Based on Play,Live Action,Contemporary Fiction,$0,1,3,"$3,084","$16,967","$21,439",$0,"$16,967"
17,"Oct 17, 2008","Oct 17, 2008",Who Does She Think She Is?,Artistic License,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$3,081","$3,081","$3,934",$0,"$3,081"
18,"Jan 2, 2008","Jan 2, 2008",The Killing of John Lennon,IFC First Take,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,1,"$3,077","$6,975","$9,142",$0,"$6,975"
19,"Oct 22, 2008","Oct 22, 2008",Stranded: I've Come from a Plane that…,Zeitgeist,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,7,"$3,077","$89,473","$112,874",$0,"$89,473"
20,"Nov 7, 2008","Nov 7, 2008",Gardens of the Night,City Lights Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$3,072","$11,436","$14,599",$0,"$11,436"
21,"Nov 14, 2008","Nov 14, 2008",The Beautiful Truth,Cinema Libre,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$3,026","$15,387","$18,973",$0,"$15,387"
22,"Oct 31, 2008","Oct 31, 2008",Run For Your Life,Screen Media Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,992","$2,992","$3,815",$0,"$2,992"
23,"Sep 12, 2008","Sep 12, 2008",Christmas on Mars,Self Distributed,Musical,Original Screenplay,Live Action,Science Fiction,$0,1,1,"$2,989","$5,692","$7,263",$0,"$5,692"
24,"May 23, 2008","May 23, 2008",Insidious,Romantic Troubadour Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$2,968","$5,508","$7,033","$551,003","$556,511"
