Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"May 14, 1993","May 14, 1993",Lost in Yonkers,Sony Pictures,Comedy,Based on Play,Live Action,Historical Fiction,$0,"1,190","1,190","$3,002,150","$9,285,189","$20,566,467",$0,"$9,285,189"
2,"Feb 12, 1993","Feb 12, 1993",The Temp,Paramount Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,438","1,438","$2,877,744","$6,419,876","$14,219,864",$0,"$6,419,876"
3,"Mar 5, 1993","Mar 5, 1993",Best of the Best 2,20th Century Fox,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,247","1,247","$2,840,931","$6,044,652","$13,388,750",$0,"$6,044,652"
4,"Jan 29, 1993","Jan 29, 1993",Children of the Corn II: The Final Sa…,Paramount Pictures,Horror,Based on Fiction Book/Short Story,Live Action,Fantasy,$0,946,946,"$2,719,750","$6,953,340","$15,401,474",$0,"$6,953,340"
5,"Sep 10, 1993","Sep 10, 1993",The Real McCoy,Universal,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,"1,670","1,672","$2,705,425","$6,484,246","$14,362,439",$0,"$6,484,246"
6,"Aug 6, 1993","Aug 6, 1993",The Meteor Man,MGM,Comedy,Original Screenplay,Live Action,Fantasy,$0,"1,060","1,060","$2,643,091","$8,015,592","$17,754,340",$0,"$8,015,592"
7,"Mar 26, 1993","Mar 26, 1993",Hear No Evil,20th Century Fox,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,430","1,430","$2,641,474","$5,270,563","$11,674,162",$0,"$5,270,563"
8,"Jan 8, 1993","Jan 8, 1993",Leprechaun,Trimark,Horror,Original Screenplay,Live Action,Fantasy,$0,620,620,"$2,493,020","$8,533,294","$18,901,039",$0,"$8,533,294"
9,"Sep 17, 1993","Sep 17, 1993",The Age of Innocence,Sony Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$34,000,000",83,839,"$2,317,289","$32,014,993","$70,912,435",$0,"$32,014,993"
10,"Apr 2, 1993","Apr 2, 1993",Jack the Bear,20th Century Fox,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,"1,065","1,065","$2,219,891","$4,796,751","$10,624,683",$0,"$4,796,751"
11,"Jun 18, 1993","Jun 18, 1993",Once Upon a Forest,20th Century Fox,Adventure,Original Screenplay,Hand Animation,Kids Fiction,$0,"1,487","1,496","$2,206,251","$5,274,950","$11,683,882",$0,"$5,274,950"
12,"Aug 18, 1993","Aug 18, 1993",Manhattan Murder Mystery,Sony/TriStar,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,268,268,"$2,015,360","$11,330,911","$25,097,694",$0,"$11,330,911"
13,"Mar 5, 1993","Mar 5, 1993",Swing Kids,Walt Disney,Musical,Original Screenplay,Live Action,Historical Fiction,$0,542,544,"$1,967,957","$5,632,086","$12,474,932",$0,"$5,632,086"
14,"Apr 30, 1993","Apr 30, 1993",Three of Hearts,New Line,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,729,793,"$1,928,076","$5,495,507","$12,172,414",$0,"$5,495,507"
