Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Apr 24, 2020","Apr 24, 2020",Pahokee,Monument Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,85,100,"$4,900","$13,250","$13,250",$0,"$13,250"
2,"Oct 24, 2020","Oct 24, 2020",No Ordinary Love,Self Distributed,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$4,656","$4,656","$4,656",$0,"$4,656"
3,"Feb 14, 2020","Oct 11, 2019",Corpus Christi,Film Movement,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$1,300,000",1,23,"$4,632","$127,240","$127,240","$10,824,043","$10,951,283"
4,"Feb 21, 2020","Oct 25, 2019",Vitalina Varela,Grasshopper Film,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,5,"$4,612","$14,941","$14,941","$40,774","$55,715"
5,"Mar 6, 2020","Dec 6, 2019",Nan Fang Che Zhan De Ju Hui,Film Movement,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,5,"$4,573","$12,573","$12,573","$31,074,768","$31,087,341"
6,"Oct 16, 2020","Nov 14, 2019",The Bra,Indican Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$4,472","$8,314","$8,314","$24,468","$32,782"
7,"Feb 12, 2020","Feb 12, 2020",La cordillÃ¨re des songes,Icarus Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,9,"$4,446","$20,943","$20,943","$26,118","$47,061"
8,"Mar 20, 2020","Mar 20, 2020",Human Capital,Vertical Entertainment,Drama,Based on Movie,Live Action,Contemporary Fiction,$0,6,6,"$4,331","$6,596","$6,596",$0,"$6,596"
9,"Feb 12, 2020","Feb 12, 2020",The Doors: Break on Thru â€” A Celebr…,Trafalgar Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,15,330,"$4,312","$186,920","$186,920",$0,"$186,920"
10,"Nov 25, 2020","Nov 25, 2020",Stardust,IFC Films,Drama,Based on Real Life Events,Live Action,Dramatization,$0,44,44,"$4,287","$9,087","$9,087","$47,752","$56,839"
11,"Feb 14, 2020","Sep 12, 2019","Ich war zuhause, aber",Cinema Guild,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,5,"$4,115","$14,078","$14,078","$2,866","$16,944"
