Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jun 22, 2001","Jun 22, 2001",Strictly Sinatra,,,,,,$0,2,2,"$1,232","$1,232","$1,990",$0,"$1,232"
2,"Jan 26, 2001","Jan 26, 2001",R2PC: Road to Park City,,Comedy,,,,$0,1,1,"$1,216","$1,216","$1,962",$0,"$1,216"
3,"Nov 2, 2001","Nov 2, 2001",The Annihilation of Fish,Regent Releasing,Drama,Original Screenplay,Live Action,,$0,1,1,"$1,153","$18,335","$29,702",$0,"$18,335"
4,"Feb 9, 2001","Feb 9, 2001","Love, Honour and Obey",,,,,,$0,1,1,"$1,143","$1,143","$1,843",$0,"$1,143"
5,"Jan 12, 2001","Jan 12, 2001",Luna Papa,,,,,,$0,1,1,"$1,092","$13,930","$22,567",$0,"$13,930"
6,"Nov 9, 2001","Nov 9, 2001",Keeping it Real: The Adventures of Gr…,Avatar,,,,,"$100,000",1,1,"$1,001","$1,358","$2,192",$0,"$1,358"
7,"Sep 21, 2001","Sep 21, 2001",Rocky Road,,,,,,$0,1,1,$991,$991,"$1,605",$0,$991
8,"Jan 26, 2001","Jan 26, 2001",Geboren in Absurdistan,,Comedy,Original Screenplay,Live Action,,$0,3,3,$976,$976,"$1,577",$0,$976
9,"Mar 23, 2001","Mar 23, 2001",Lauzon Lauzone,,Documentary,,,,$0,1,1,$848,$848,"$1,366",$0,$848
10,"Feb 2, 2001","Feb 2, 2001",A Perfect Son,,,,,,$0,1,1,$713,$713,"$1,146",$0,$713
11,"Apr 27, 2001","Apr 27, 2001",Lipgloss Explosion,,,,,,$0,1,1,$603,$603,$972,$0,$603
12,"Oct 26, 2001","Oct 26, 2001",Kill By Inches,,,,,,$0,1,1,$595,"$1,027","$1,660",$0,"$1,027"
13,"Mar 2, 2001","Mar 2, 2001",The Gospel According to Philip K. Dick,,,,,,$0,2,2,$582,$582,$935,$0,$582
14,"Sep 21, 2001","Sep 21, 2001",Tell Me Something,,Horror,,,,$0,1,1,$580,"$2,567","$4,154",$0,"$2,567"
15,"Jun 29, 2001","Jun 29, 2001",Les Courts Metrages de Kieslowski,,,,,,$0,1,1,$545,"$2,868","$4,640",$0,"$2,868"
16,"Feb 9, 2001","Feb 9, 2001",Petite Cherie,,,,,,$0,1,1,$416,"$16,276","$26,364",$0,"$16,276"
17,"Sep 21, 2001","Sep 21, 2001",Sorority Girls' Revenge,,,,,,$0,1,1,$348,$348,$559,$0,$348
18,"Jan 26, 2001","Jan 26, 2001",Protection,,Thriller/Suspense,,Live Action,Contemporary Fiction,$0,1,1,$280,$666,"$1,073",$0,$666
19,"Jul 27, 2001","Jul 27, 2001",Pride,,,,,,$0,1,1,$129,$129,$202,$0,$129
20,"Jun 15, 2001","Jun 15, 2001",Ôdishon,Vitagraph Films,Horror,Based on Fiction Book/Short Story,Live Action,,$0,1,4,$81,"$110,776","$179,466",$0,"$110,776"
21,"Feb 9, 2001","Feb 9, 2001",Shackleton's Antarctic Adventure,WGBH Giant-Screen Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,0,25,$0,"$15,553,324","$24,719,633","$4,113,837","$19,667,161"
22,"Dec 14, 2001","Dec 14, 2001",Kabhi Khushi Kabhie Gham,Yash Raj Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,44,$0,"$2,862,000","$4,636,838","$23,510,000","$26,372,000"
23,"Oct 16, 2001","Aug 7, 1959",Das indische Grabmal,,Adventure,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
24,"Dec 31, 2001","May 13, 2016",Voyna,,Action,Based on Real Life Events,Live Action,Dramatization,$0,0,0,$0,$0,$0,"$1,874","$1,874"
25,"Mar 9, 2001","Mar 9, 2001",La-Bas Mon Pays,,,,,,$0,0,1,$0,"$14,848","$24,053",$0,"$14,848"
26,"Apr 17, 2001","Apr 17, 2001",A Sensible Obsession,Westar Distributions,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,10,$0,"$2,358","$3,815",$0,"$2,358"
27,"Dec 31, 2001","Dec 31, 2001",The Enemy,,,,,,$0,0,0,$0,$0,$0,$0,$0
