Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Aug 5, 2016","Jun 17, 2016",Angry Indian Goddess,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,$804,"$23,192","$24,585","$279,879","$303,071"
2,"May 20, 2016","Nov 13, 2015",HÃ¢monÃ®,FUNimation,Action,Based on Fiction Book/Short Story,Live Action,Science Fiction,$0,3,3,$760,"$23,248","$24,640","$407,320","$430,568"
3,"Mar 11, 2016","Jul 31, 2015",Yalomâ€™s Cure,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,$684,"$1,164","$1,229","$41,029","$42,193"
4,"Jun 10, 2016","Jul 3, 2015",Last Cab to Darwin,First Run Features,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,$620,"$34,193","$36,240","$5,786,944","$5,821,137"
5,"Oct 6, 2016","Oct 6, 2016",Homeland: Iraq Year Zero,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,$560,"$2,491","$2,632",$0,"$2,491"
6,"Jun 17, 2016","Jun 17, 2016",Golden Kingdom,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,$554,"$8,077","$8,556",$0,"$8,077"
7,"Apr 1, 2016","Apr 1, 2016",Marinoni: The Fire in the Frame,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,3,$488,"$4,696","$4,970",$0,"$4,696"
8,"Aug 19, 2016","Oct 9, 2015",Lâ€™Ã©tudiante et Monsieur Henri,Distrib Films,Romantic Comedy,Based on Play,Live Action,Contemporary Fiction,$0,1,1,$486,$761,$798,"$5,319,528","$5,320,289"
9,"Nov 18, 2016","Nov 18, 2016",Officer Downe,Magnolia Pictures,Action,Based on Comic/Graphic Novel,Live Action,Fantasy,$0,2,2,$470,$850,$899,$0,$850
10,"Aug 19, 2016","Mar 2, 2016",Eperdument,Distrib Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,2,$390,$675,$715,"$696,090","$696,765"
11,"Mar 30, 2016","Mar 30, 2016",I Donâ€™t Belong Anywhere: The Cinema…,Icarus Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,$389,"$4,069","$4,310",$0,"$4,069"
