Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jul 19, 2002","Jul 19, 2002",Tadpole,Miramax,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$150,000",6,180,"$80,682","$2,891,288","$4,558,719","$378,840","$3,270,128"
2,"Feb 15, 2002","Feb 15, 2002",Last Orders,Sony Pictures Classics,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$12,000,000",7,60,"$77,400","$2,326,407","$3,671,796",$0,"$2,326,407"
3,"Oct 4, 2002","Oct 4, 2002",Welcome to Collinwood,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$12,000,000",16,45,"$75,180","$378,650","$597,627","$4,227,634","$4,606,284"
4,"Jan 25, 2002","Jan 25, 2002",Storytelling,Fine Line,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,40,"$73,688","$912,442","$1,440,112","$1,112,080","$2,024,522"
5,"Sep 27, 2002","Sep 27, 2002",Road,,Thriller/Suspense,,Live Action,,$0,17,20,"$73,636","$107,676","$169,938",$0,"$107,676"
6,"Dec 20, 2002","Dec 20, 2002",Saathiya,,Drama,,Live Action,,$0,29,29,"$71,400","$312,660","$479,573",$0,"$312,660"
7,"May 24, 2002","May 24, 2002",Thirteen Conversations About One Thing,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$3,000,000",9,68,"$69,064","$3,287,435","$5,188,597","$418,488","$3,705,923"
8,"Feb 22, 2002","Feb 22, 2002",Monsoon Wedding,USA Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$1,200,000",2,254,"$68,546","$13,876,974","$21,902,206","$13,148,626","$27,025,600"
9,"Dec 13, 2002","Dec 13, 2002",Evelyn,MGM,Drama,Based on Real Life Events,Live Action,Dramatization,$0,15,137,"$65,344","$1,483,975","$2,316,801","$2,789,918","$4,273,893"
10,"Jul 26, 2002","Jul 26, 2002",Who is Cletis Tout?,,,,,,$0,18,36,"$64,867","$252,227","$398,088",$0,"$252,227"
