Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Sep 22, 2017","Sep 22, 2017",Last Rampage,Epic Pictures Group,Thriller/Suspense,Based on Real Life Events,Live Action,Dramatization,$0,18,18,"$3,054","$6,294","$6,428",$0,"$6,294"
2,"Dec 1, 2017","Dec 1, 2017",Badsville,Epic Pictures Group,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$3,050","$4,153","$4,237",$0,"$4,153"
3,"Jul 14, 2017","Jul 14, 2017",Birthright: A War Story,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$3,006","$7,519","$7,684",$0,"$7,519"
4,"Jan 6, 2017","Jan 6, 2017",German Concentration Camps Factual Su…,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$3,000","$4,468","$4,567",$0,"$4,468"
5,"Aug 16, 2017","Aug 16, 2017",Inxeba,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$2,920","$29,963","$30,628","$24,911","$54,874"
6,"Jul 21, 2017","Dec 16, 2016",La jeune fille sans mains,GKIDS,Adventure,Based on Folk Tale/Legend/Fairytale,Digital Animation,Fantasy,$0,1,7,"$2,916","$21,787","$22,265","$99,233","$121,020"
7,"Jun 23, 2017","Jun 23, 2017",Food Evolution,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$2,851","$17,181","$17,561",$0,"$17,181"
8,"Aug 9, 2017","May 19, 2017",Machines,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,838","$9,710","$9,922","$4,621","$14,331"
9,"Jul 21, 2017","Jun 16, 2017",La Region Salvaje,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,8,"$2,718","$25,899","$26,474","$31,874","$57,773"
10,"Sep 1, 2017","Sep 1, 2017",A Boy Called Po,Freestyle Releasing,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$2,693","$4,550","$4,649",$0,"$4,550"
11,"May 2, 2017","May 2, 2017",Take Me,The Orchard,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$2,583","$2,583","$2,632",$0,"$2,583"
12,"Jul 21, 2017","Jul 21, 2017",The Pulitzer at 100,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,577","$4,489","$4,585",$0,"$4,489"
13,"Dec 1, 2017","Nov 9, 2017",Oro,Sony Pictures,Adventure,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,10,10,"$2,571","$5,539","$5,667","$1,583,897","$1,589,436"
14,"Oct 20, 2017","Jan 29, 1958",Maigret tend un piÃ¨ge,Kino Lorber,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,1,"$2,556","$7,644","$7,813",$0,"$7,644"
15,"Sep 1, 2017","Jan 13, 2017",Dalida,Under the Milky Way,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,1,"$2,461","$2,917","$2,980","$5,482,287","$5,485,204"
16,"Oct 6, 2017","Oct 6, 2017",Paradise,Film Movement,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$2,401","$14,873","$15,204","$5,881","$20,754"
17,"Apr 14, 2017","Apr 14, 2017",Finding Oscar,FilmRise,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,16,"$2,365","$23,116","$23,631",$0,"$23,116"
18,"Sep 8, 2017","Sep 8, 2017",In Loco Parentis,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,13,"$2,332","$37,381","$38,211","$50,169","$87,550"
19,"Nov 1, 2017","Nov 1, 2017",Frank Serpico,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,6,"$2,283","$11,925","$11,925",$0,"$11,925"
20,"Feb 3, 2017","Feb 3, 2017",Ve Si Sai Gon,CJ Entertainment,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$2,252","$11,314","$11,563",$0,"$11,314"
21,"Jul 21, 2017","Jul 21, 2017",The Fuzz,Indican Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$2,236","$6,176","$6,309",$0,"$6,176"
22,"Feb 17, 2017","Feb 17, 2017",Lovesong,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$2,215","$10,545","$10,775",$0,"$10,545"
23,"Nov 3, 2017","Nov 3, 2017",Dream Boat,Strand,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,199","$2,199","$2,247",$0,"$2,199"
24,"Jan 13, 2017","Sep 9, 2016",RelÃ¨ve: Histoire d'une crÃ©ation,FilmRise,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$2,198","$5,454","$5,575","$78,809","$84,263"
25,"Jul 14, 2017","Jul 14, 2017",Man Underground,Indican Pictures,Drama,Original Screenplay,Live Action,Science Fiction,$0,3,5,"$2,194","$20,907","$21,366",$0,"$20,907"
26,"Sep 8, 2017","Sep 8, 2017",The Challenge,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$2,171","$11,043","$11,288",$0,"$11,043"
27,"Sep 8, 2017","Sep 8, 2017",Company Town,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$2,150","$4,934","$5,044",$0,"$4,934"
28,"Jun 9, 2017","Jun 9, 2017",Miles,Entertainment Studios Motion Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$2,147","$2,537","$2,586",$0,"$2,537"
29,"Oct 27, 2017","Oct 27, 2017",Brimstone & Glory,Oscilloscope Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,8,"$2,125","$32,059","$32,709",$0,"$32,059"
30,"Sep 15, 2017","Aug 4, 2017",Abracadabra,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$2,116","$13,975","$14,287","$2,094,453","$2,108,428"
31,"Nov 17, 2017","Oct 20, 2017",Porto,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$2,090","$15,626","$15,910","$78,816","$94,442"
32,"May 19, 2017","May 19, 2017",Ang Babaeng Humayo,Kino Lorber,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,1,"$2,018","$3,906","$3,989",$0,"$3,906"
