Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jan 26, 2007","Jan 26, 2007",Il Ne Faut Jurer de Rien,Alliance Atlantis,,,,,$0,6,6,"$9,836","$23,442","$31,242",$0,"$23,442"
2,"Jan 31, 2007","Jan 31, 2007",An Unreasonable Man,IFC First Take,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,11,"$9,813","$176,647","$235,440",$0,"$176,647"
3,"Apr 6, 2007","Apr 6, 2007",Fighting Words,Indican Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$9,753","$35,688","$47,565",$0,"$35,688"
4,"Nov 16, 2007","Nov 16, 2007",What Would Jesus Buy?,Warrior Poets,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,25,"$9,527","$200,010","$266,581","$29,260","$229,270"
5,"Nov 30, 2007","Nov 30, 2007",The Sasquatch Gang,Screen Media Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,9,9,"$9,458","$9,458","$12,600",$0,"$9,458"
6,"Jun 29, 2007","Dec 13, 1962",Le Doulos,Rialto Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,2,"$9,362","$82,772","$110,315","$8,234","$91,006"
7,"Sep 7, 2007","Sep 7, 2007",Hatchet,Anchor Bay Entertainment,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$1,500,000",82,82,"$9,152","$175,281","$233,615","$65,115","$240,396"
8,"Jun 20, 2007","Jun 20, 2007",Manufactured Landscapes,Zeitgeist,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,8,"$9,129","$395,623","$527,303",$0,"$395,623"
9,"Aug 3, 2007","Aug 3, 2007",La faute Ã  Fidel,Koch Lorber Films,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,1,3,"$9,004","$168,065","$224,005",$0,"$168,065"
10,"Mar 30, 2007","Mar 30, 2007",Live Free or Die,ThinkFilm,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,5,5,"$8,875","$13,836","$18,441",$0,"$13,836"
11,"Mar 9, 2007","Mar 9, 2007",Islander,Slowhand Cinema,,,,,$0,3,11,"$8,871","$59,676","$79,531",$0,"$59,676"
12,"Nov 2, 2007","Nov 2, 2007",The Tracey Fragments,,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,3,4,"$8,846","$33,183","$43,530",$0,"$33,183"
13,"May 11, 2007","May 11, 2007",ShowBusiness: The Road to Broadway,Regent Releasing,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,9,"$8,829","$151,792","$202,299",$0,"$151,792"
14,"Aug 31, 2007","Aug 31, 2007",Vanaja,Emerging Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,11,"$8,770","$161,590","$215,367",$0,"$161,590"
15,"Oct 26, 2007","Oct 26, 2007",Wie man sein leben kocht,Roadside Attractions,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,7,"$8,741","$840,987","$1,119,694",$0,"$840,987"
16,"Nov 9, 2007","Nov 9, 2007",The Sensation of Sight,Monterey Media,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,"$8,737","$23,457","$30,894",$0,"$23,457"
17,"Aug 24, 2007","Aug 24, 2007",The Hottest State,IFC Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,3,5,"$8,545","$31,216","$41,604",$0,"$31,216"
18,"Aug 3, 2007","Aug 3, 2007",If I Didn't Care,Artistic License,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$8,527","$8,527","$11,362",$0,"$8,527"
19,"Aug 10, 2007","Aug 10, 2007",Descent,City Lights Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$8,411","$15,233","$20,302",$0,"$15,233"
20,"Jun 22, 2007","Jun 22, 2007",Colma: The Musical,IDP/Goldwyn/Roadside,Musical,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$8,403","$41,004","$54,644",$0,"$41,004"
21,"Sep 7, 2007","Sep 7, 2007",Milarepa,Walking Shadows,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,10,"$8,330","$204,784","$272,945",$0,"$204,784"
22,"May 18, 2007","May 18, 2007",Severance,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$10,000,000",2,34,"$8,316","$137,221","$182,886","$5,812,781","$5,950,002"
23,"Sep 19, 2007","Sep 19, 2007",The Last Winter,IFC Films,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,2,6,"$8,090","$32,921","$43,878",$0,"$32,921"
24,"May 23, 2007","May 23, 2007",I Have Never Forgotten You: The Life …,Walking Shadows,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,11,"$8,000","$105,930","$141,181",$0,"$105,930"
25,"Mar 23, 2007","Mar 23, 2007",The Piccadilly Cowboy,Ford Films,,,,,$0,10,10,"$8,000","$8,000","$10,656",$0,"$8,000"
26,"Jan 12, 2007","Aug 9, 2001",Fah talai jone,Magnolia Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,1,5,"$7,954","$75,234","$100,274",$0,"$75,234"
27,"Dec 5, 2007","Dec 5, 2007",Billy the Kid,Elephant Eye Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$7,923","$43,129","$56,616",$0,"$43,129"
28,"May 23, 2007","May 23, 2007",Direktøren for det hele,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,"$7,855","$51,300","$68,372","$2,900,000","$2,951,300"
29,"Apr 25, 2007","Apr 25, 2007",Zoo,ThinkFilm,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$7,811","$69,770","$92,984",$0,"$69,770"
30,"Oct 19, 2007","Oct 19, 2007",Arnolds Park,The Movie Partners,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$600,000",17,17,"$7,798","$23,616","$31,471",$0,"$23,616"
31,"Oct 19, 2007","Oct 19, 2007",Meeting Resistance,International Film Circuit,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$7,712","$20,469","$27,281",$0,"$20,469"
32,"Mar 23, 2007","Mar 23, 2007",Cobra Verde,518 Media,,,,,$0,1,1,"$7,402","$7,402","$9,858",$0,"$7,402"
33,"Dec 28, 2007","Dec 28, 2007",Honeydripper,Emerging Pictures,Drama,Original Screenplay,Live Action,Historical Fiction,$0,4,26,"$7,376","$267,880","$343,407",$0,"$267,880"
34,"Feb 2, 2007","Feb 2, 2007",The Situation,Shadow,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,7,"$7,187","$48,896","$65,162",$0,"$48,896"
35,"Oct 19, 2007","Oct 19, 2007",Local Color,Monterey Media,Drama,,Live Action,Historical Fiction,$0,1,7,"$7,183","$49,939","$64,658",$0,"$49,939"
36,"Jun 27, 2007","Jun 27, 2007",Ghosts of CitÃ© Soleil,ThinkFilm,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$7,100","$48,752","$64,979",$0,"$48,752"
37,"Aug 24, 2007","Aug 24, 2007",Skid Row,Screen Media Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,4,"$7,052","$7,052","$9,399",$0,"$7,052"
38,"Mar 23, 2007","Mar 23, 2007",Air Guitar Nation,Shadow,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,10,"$7,035","$71,471","$95,258","$12,179","$83,650"
39,"Oct 5, 2007","Oct 5, 2007",Desert Bayou,Cinema Libre,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$6,976","$6,976","$9,289",$0,"$6,976"
40,"May 11, 2007","May 11, 2007",Chalk,Arts Alliance America,,,,,$0,1,7,"$6,913","$302,845","$403,645",$0,"$302,845"
41,"Oct 26, 2007","Oct 26, 2007",Black Irish,Anywhere Road Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,5,"$6,900","$6,900","$9,188",$0,"$6,900"
42,"Mar 7, 2007","Mar 7, 2007",Les anges exterminateurs,IFC First Take,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$6,485","$23,308","$31,059",$0,"$23,308"
43,"Apr 27, 2007","Apr 27, 2007",Something to Cheer About,Truly Indie,Documentary,Based on Real Life Events,Live Action,Factual,$0,9,9,"$6,410","$9,777","$13,031",$0,"$9,777"
44,"Mar 9, 2007","Mar 9, 2007",Beyond the Gates,IFC Films,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,6,"$6,374","$40,848","$54,442",$0,"$40,848"
45,"Dec 12, 2007","Dec 12, 2007",Nanking,ThinkFilm,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,10,"$6,316","$161,182","$207,306","$404,752","$565,934"
46,"Oct 26, 2007","Oct 26, 2007",Slipstream,Strand,Comedy,Original Screenplay,Live Action,Fantasy,$0,6,6,"$6,273","$6,273","$8,354",$0,"$6,273"
47,"Apr 20, 2007","Apr 20, 2007",Alice Neel,SeeThink,,,,,$0,1,1,"$6,207","$48,969","$65,263",$0,"$48,969"
48,"Sep 14, 2007","Sep 14, 2007",Great World of Sound,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,4,"$6,129","$22,011","$29,335",$0,"$22,011"
49,"Apr 13, 2007","Apr 13, 2007",Dreaming Lhasa,First Run Features,,,,,$0,1,3,"$6,060","$21,504","$28,656",$0,"$21,504"
50,"Aug 3, 2007","Aug 3, 2007",Beed-e majnoon,New Yorker,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$6,048","$25,525","$33,773",$0,"$25,525"
51,"Jan 26, 2007","Jan 26, 2007",G.I. Jesus,Wildcat Releasing,,,,,$0,12,12,"$6,014","$8,593","$11,444",$0,"$8,593"
52,"Jul 13, 2007","Jul 13, 2007",Tekkon Kinkreet,,Action,Based on Comic/Graphic Novel,Digital Animation,Fantasy,$0,2,2,"$6,000","$6,000","$7,996",$0,"$6,000"
53,"Nov 16, 2007","Nov 16, 2007",Smiley Face,First Look,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$5,993","$9,397","$12,517",$0,"$9,397"
54,"Aug 22, 2007","Aug 22, 2007",Hannah Takes the Stairs,IFC First Take,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$5,901","$22,509","$29,995",$0,"$22,509"
55,"Aug 24, 2007","Aug 24, 2007",Closing Escrow,Magnolia Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,5,5,"$5,772","$8,719","$11,618",$0,"$8,719"
56,"Jun 29, 2007","Jun 29, 2007",Vitus,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,16,"$5,722","$187,480","$249,883","$5,892,076","$6,079,556"
57,"Dec 5, 2007","Dec 5, 2007",El Violin,Film Movement,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$5,647","$65,298","$84,309",$0,"$65,298"
58,"Feb 16, 2007","Feb 16, 2007",Karov La Bayit,IFC First Take,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,5,"$5,630","$20,931","$27,895",$0,"$20,931"
59,"Dec 14, 2007","Dec 14, 2007",Arranged,Film Movement,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,2,"$5,560","$20,636","$27,473",$0,"$20,636"
60,"Jan 17, 2007","Jan 17, 2007",Alone with Her,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$1,000,000",1,2,"$5,555","$10,787","$14,369","$833,590","$844,377"
61,"Mar 30, 2007","Mar 30, 2007",Summer in Berlin,D Street Releasing,Drama,,,,$0,1,1,"$5,536","$8,340","$11,114",$0,"$8,340"
62,"Apr 18, 2007","Apr 18, 2007",Sang sattawat,Strand,Drama,Based on Real Life Events,Live Action,Contemporary Fiction,$0,2,2,"$5,518","$16,340","$21,779",$0,"$16,340"
63,"May 9, 2007","May 9, 2007",Day Night Day Night,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,6,"$5,457","$31,777","$42,347","$4,433","$36,210"
64,"Jun 8, 2007","Jun 8, 2007",Belle Toujours,New Yorker,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,1,"$5,363","$10,643","$14,177",$0,"$10,643"
65,"Mar 14, 2007","Mar 14, 2007",Blockade,First Run/Icarus,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$5,271","$11,750","$15,653",$0,"$11,750"
66,"Nov 2, 2007","Nov 2, 2007",Bushi no ichibun,Eleven Arts,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,2,3,"$5,234","$60,910","$77,789","$24,663,578","$24,724,488"
67,"Mar 2, 2007","Mar 2, 2007",The Cats of Mirikitan,,,,,,$0,1,3,"$5,160","$38,925","$51,875",$0,"$38,925"
68,"Jun 27, 2007","Jun 27, 2007",In Between Days,Kino International,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,"$5,065","$23,465","$31,270","$8,522","$31,987"
69,"Apr 27, 2007","Apr 27, 2007",Snow Cake,Weinstein Co.,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,6,"$5,030","$26,651","$35,515",$0,"$26,651"
70,"Apr 6, 2007","Apr 6, 2007",Whole New Thing,Picture This Entertainment,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$4,949","$11,445","$15,250",$0,"$11,445"
71,"Aug 29, 2007","Aug 29, 2007",Quiet City,600 West,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$4,860","$15,425","$20,559",$0,"$15,425"
72,"Mar 16, 2007","Mar 16, 2007",American Cannibal,Lifesize Entertainment,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$4,778","$16,567","$22,072",$0,"$16,567"
73,"Apr 11, 2007","Apr 11, 2007",Jack Smith and the Destruction of Atl…,Film Forum,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$4,750","$7,000","$9,326",$0,"$7,000"
74,"Jun 1, 2007","Jun 1, 2007",And Then Came Love,Fox Meadow,Comedy,,Live Action,,"$989,000",1,1,"$4,719","$8,158","$10,866",$0,"$8,158"
75,"Jul 13, 2007","Jul 13, 2007",Shi gan,Lifesize Entertainment,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$4,630","$14,743","$19,642",$0,"$14,743"
76,"Dec 14, 2007","Dec 14, 2007",Shotgun Stories,International Film Circuit,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$250,000",1,4,"$4,553","$46,026","$59,312","$238,148","$284,174"
77,"Feb 9, 2007","Feb 9, 2007",Operation Homecoming,The Documentary Group,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$4,516","$6,795","$9,051",$0,"$6,795"
78,"Jun 29, 2007","Jun 29, 2007",Chacun sa nuit,Strand,Thriller/Suspense,Original Screenplay,Live Action,,"$1,900,000",1,1,"$4,515","$18,435","$24,566","$120,882","$139,317"
79,"Feb 28, 2007","Feb 28, 2007",Wild Tigers I Have Known,IFC First Take,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$4,515","$9,946","$13,251",$0,"$9,946"
80,"Jun 15, 2007","Jun 15, 2007",Strajk - Die Heldin von Danzig,Laemmle/Zeller Film,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,3,"$4,500","$8,872","$11,820",$0,"$8,872"
81,"Nov 30, 2007","Nov 30, 2007",Protagonist,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$4,495","$13,850","$18,459",$0,"$13,850"
82,"Nov 2, 2007","Nov 2, 2007",Fat Girls,Regent Releasing,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$4,465","$11,204","$14,819",$0,"$11,204"
