Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Apr 26, 2002","Apr 26, 2002",Jason X,New Line,Horror,,Live Action,Contemporary Fiction,"$14,000,000","1,878","1,879","$6,649,006","$13,121,555","$20,709,922","$3,830,243","$16,951,798"
2,"Jul 17, 2002","Jul 17, 2002",Eight Legged Freaks,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$30,000,000","2,530","2,530","$6,485,458","$17,266,505","$27,251,947","$19,455,806","$36,722,311"
3,"Dec 6, 2002","Dec 6, 2002",Empire,Universal,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$3,500,000",867,869,"$6,281,415","$17,504,595","$27,576,272","$990,849","$18,495,444"
4,"Apr 26, 2002","Apr 26, 2002","Life, or Something Like It",20th Century Fox,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","2,604","2,609","$6,219,234","$14,448,589","$22,804,396",$0,"$14,448,589"
5,"Feb 15, 2002","Feb 15, 2002",Super Troopers,Fox Searchlight,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$1,200,000","1,780","1,805","$6,203,906","$18,492,362","$29,186,735","$4,689,861","$23,182,223"
6,"Oct 4, 2002","Oct 4, 2002",Jonah: A VeggieTales Movie,Artisan,Adventure,Based on Religious Text,Digital Animation,Kids Fiction,"$14,000,000",940,"1,625","$6,201,345","$25,571,351","$40,350,192","$37,428","$25,608,779"
7,"Sep 13, 2002","Sep 13, 2002",Stealing Harvard,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$25,000,000","2,366","2,366","$6,041,521","$13,973,532","$22,054,602",$0,"$13,973,532"
8,"Dec 20, 2002","Dec 20, 2002",The Wild Thornberrys Movie,Paramount Pictures,Adventure,Based on TV,Hand Animation,Kids Fiction,"$25,000,000","3,012","3,012","$6,013,847","$40,108,697","$62,822,909","$20,586,040","$60,694,737"
9,"Aug 23, 2002","Aug 23, 2002",Serving Sara,Paramount Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$29,000,000","2,154","2,174","$5,758,236","$16,930,185","$26,721,132","$3,215,965","$20,146,150"
10,"Aug 30, 2002","Aug 30, 2002",FearDotCom,Warner Bros.,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$40,000,000","2,550","2,550","$5,710,128","$13,208,023","$20,846,390","$81,267","$13,289,290"
11,"Jun 28, 2002","Jun 28, 2002",Hey Arnold! The Movie,Paramount Pictures,Adventure,Based on TV,Hand Animation,Kids Fiction,"$10,000,000","2,527","2,534","$5,706,332","$13,684,949","$21,599,128",$0,"$13,684,949"
12,"Oct 11, 2002","Oct 11, 2002",White Oleander,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$16,000,000","1,510","1,510","$5,607,480","$16,357,770","$25,817,677","$5,300,000","$21,657,770"
13,"Jun 21, 2002","Jun 21, 2002",Juwanna Mann,Warner Bros.,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$15,600,000","1,325","1,325","$5,474,270","$13,571,817","$21,420,570","$200,000","$13,771,817"
