Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Oct 5, 2001","Oct 5, 2001",Chop Suey,Zeitgeist,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,5,"$10,472","$179,914","$287,489",$0,"$179,914"
2,"Nov 23, 2001","Nov 23, 2001",The Way We Laughed,,,,,,$0,1,1,"$10,210","$57,009","$91,260",$0,"$57,009"
3,"Jun 15, 2001","Jun 15, 2001",Mademoiselle,,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,4,4,"$9,941","$60,859","$98,596",$0,"$60,859"
4,"Apr 6, 2001","Apr 6, 2001","Smell of Camphor, Fragrance of Jasmine",,,,,,$0,4,4,"$9,874","$66,148","$107,161",$0,"$66,148"
5,"Nov 16, 2001","Nov 16, 2001",Lola,,,,,,$0,1,2,"$9,686","$103,951","$165,546",$0,"$103,951"
6,"Oct 5, 2001","Oct 5, 2001",La CiÃ©naga,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,"$9,520","$103,215","$165,748","$1,789","$105,004"
7,"Jan 26, 2001","Jan 26, 2001",The Legend of Rita,Kino International,Drama,Original Screenplay,,Historical Fiction,$0,1,3,"$9,318","$666,565","$1,079,923","$633,388","$1,299,953"
8,"Apr 6, 2001","Apr 6, 2001",Beautiful Creatures,Focus Features,Comedy,Original Screenplay,Live Action,,$0,7,12,"$9,134","$55,381","$89,719","$412,666","$468,047"
9,"Jun 15, 2001","Jun 15, 2001",Down From the Mountain,,,,,,$0,2,10,"$8,959","$301,388","$488,284",$0,"$301,388"
10,"Nov 2, 2001","Nov 2, 2001",Happenstance,,,,,,$0,2,7,"$8,777","$251,444","$400,463",$0,"$251,444"
11,"Jul 13, 2001","Aug 17, 1977",Cet obscur objet du desir,,Documentary,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$8,673","$55,261","$89,527","$2,326","$57,587"
12,"Jul 25, 2001","Jul 25, 2001",101 ReykjavÃ­k,,Comedy,Based on Fiction Book/Short Story,Live Action,,$0,1,2,"$8,547","$109,277","$177,036",$0,"$109,277"
13,"Aug 22, 2001","Aug 22, 2001",Lisa Picard is Famous,,Comedy,,Live Action,,"$1,000,000",1,8,"$8,517","$113,433","$183,776",$0,"$113,433"
14,"Sep 28, 2001","Sep 28, 2001",Born Romantic,MGM,Comedy,Original Screenplay,Live Action,,$0,7,7,"$8,477","$14,597","$23,640",$0,"$14,597"
15,"Aug 24, 2001","Aug 24, 2001",Maybe Baby,USA Films,,,,,$0,2,2,"$8,351","$19,147","$31,013","$7,000,000","$7,019,147"
16,"May 18, 2001","May 18, 2001",Auggie Rose,Roxie Releasing,Drama,Original Screenplay,Live Action,,$0,1,2,"$8,200","$31,200","$50,545",$0,"$31,200"
17,"Jul 27, 2001","Jul 27, 2001",Jackpot,,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$400,000",6,9,"$7,968","$44,452","$72,012",$0,"$44,452"
18,"Aug 10, 2001","Aug 10, 2001",The Turandot Project,,,,,,$0,2,3,"$7,877","$81,385","$131,846",$0,"$81,385"
19,"Feb 16, 2001","Feb 16, 2001",The Price of Milk,,,,,,$0,1,5,"$7,630","$111,566","$180,750",$0,"$111,566"
20,"Sep 7, 2001","Sep 7, 2001",Bounce: Behind the Velvet Rope,Artistic License,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$7,502","$8,285","$13,416",$0,"$8,285"
21,"Oct 12, 2001","Oct 12, 2001",Spriggan,,,,,,$0,5,5,"$7,420","$23,453","$37,991",$0,"$23,453"
22,"Oct 12, 2001","Oct 12, 2001","Sobibor, Oct. 14 1943, 4pm",,,,,,$0,5,5,"$7,412","$38,127","$61,558",$0,"$38,127"
23,"Oct 26, 2001","Oct 26, 2001",My Voyage to Italy,Miramax,,,,,$0,1,1,"$7,117","$8,527","$13,810",$0,"$8,527"
24,"Jun 22, 2001","Jun 22, 2001",Jin Roh: The Wolf Brigade,,,,,,$0,1,5,"$7,098","$94,591","$153,249",$0,"$94,591"
25,"Sep 21, 2001","Sep 21, 2001","In Search of Peace, Part 1",,,,,,$0,2,2,"$7,000","$12,747","$20,651",$0,"$12,747"
26,"Aug 31, 2001","Aug 31, 2001",Speedway Junky,,,,,,"$1,000,000",1,1,"$6,900","$17,127","$27,739",$0,"$17,127"
27,"Mar 28, 2001","Mar 28, 2001",Faat Kine,,,,,,$0,1,2,"$6,855","$28,575","$46,290",$0,"$28,575"
28,"Sep 7, 2001","Sep 7, 2001",The Iron Ladies,,,,,,$0,1,5,"$6,747","$112,199","$181,575",$0,"$112,199"
29,"Jun 8, 2001","Nov 22, 1957",The Wide Blue Road,,,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,1,"$6,741","$6,741","$10,912",$0,"$6,741"
30,"Nov 30, 2001","Nov 30, 2001",Trouble Every Day,Lot 47 Films,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$6,558","$92,943","$143,960",$0,"$92,943"
31,"Oct 12, 2001","Oct 12, 2001","Jails, Hospitals & Hip Hop",,,,,,$0,1,1,"$6,556","$10,791","$17,478",$0,"$10,791"
32,"Jun 8, 2001","Jun 8, 2001",Let it Snow,,Romantic Comedy,,Live Action,,$0,1,2,"$6,433","$20,555","$33,296",$0,"$20,555"
33,"Oct 12, 2001","Oct 12, 2001",The American Astronaut,Artistic License,Musical,Original Screenplay,Live Action,,$0,1,3,"$6,206","$33,884","$54,855",$0,"$33,884"
34,"Jul 27, 2001","Jul 27, 2001",The River,,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$6,087","$6,087","$9,858",$0,"$6,087"
35,"Jan 12, 2001","Jan 12, 2001",The Personals,,,,,,$0,1,1,"$5,870","$12,646","$20,486",$0,"$12,646"
36,"Feb 2, 2001","Feb 2, 2001",Amy,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,4,4,"$5,770","$7,880","$12,765","$6,475,545","$6,483,425"
37,"May 4, 2001","May 4, 2001",The Young Girl and the Monsoon,,,,,,$0,2,2,"$5,768","$8,759","$14,186",$0,"$8,759"
38,"May 4, 2001","May 4, 2001",Ed Gein,,,,,,$0,1,1,"$5,708","$11,821","$19,147",$0,"$11,821"
39,"Sep 7, 2001","Sep 7, 2001",Vengo,,,,,,$0,2,6,"$5,704","$124,994","$202,052",$0,"$124,994"
40,"Sep 14, 2001","Sep 14, 2001",Kill Me Later,,,,,,$0,1,1,"$5,700","$5,700","$9,234",$0,"$5,700"
41,"Jan 19, 2001","Jan 19, 2001",Nationale 7,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$5,632","$25,076","$40,623",$0,"$25,076"
42,"Jun 22, 2001","Jun 22, 2001",Lalee's Kin: Legacy of Cotton,,,,,,$0,1,1,"$5,506","$5,506","$8,913",$0,"$5,506"
43,"Feb 2, 2001","Feb 2, 2001",Une affaire de goÃ»t,Attitude Films,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,4,4,"$5,500","$48,602","$78,734",$0,"$48,602"
