Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jan 17, 2003","Jan 3, 2003",Cidade de Deus,Miramax,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$3,300,000",5,242,"$88,292","$7,563,397","$11,379,732","$24,495,898","$32,059,295"
2,"Dec 24, 2003","Dec 24, 2003",Monster,Newmarket Films,Drama,Based on Real Life Events,Live Action,Dramatization,"$5,000,000",4,"1,093","$86,831","$34,469,210","$50,919,057","$29,731,111","$64,200,321"
3,"Mar 7, 2003","Mar 7, 2003",The Safety of Objects,,Drama,,,,$0,32,43,"$86,250","$319,125","$485,295",$0,"$319,125"
4,"Aug 1, 2003","Oct 25, 2002",The Magdalene Sisters,Miramax,Drama,Original Screenplay,Live Action,Historical Fiction,$0,5,295,"$84,553","$4,890,878","$7,437,695","$20,327,164","$25,218,042"
5,"Sep 12, 2003","Sep 12, 2003",Hangman's Curse,,,,,,$0,18,18,"$78,390","$152,078","$231,267",$0,"$152,078"
6,"Oct 31, 2003","Oct 31, 2003",Shattered Glass,Lionsgate,Drama,Based on Real Life Events,Live Action,Dramatization,"$6,000,000",8,215,"$77,540","$2,207,975","$3,353,185","$1,248,627","$3,456,602"
7,"Sep 5, 2003","Sep 5, 2003",Gaz Bar Blues,Odeon Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,15,23,"$76,112","$884,664","$1,345,331",$0,"$884,664"
8,"May 23, 2003","May 23, 2003",Respiro,Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,7,32,"$71,677","$1,072,534","$1,631,031","$6,216,879","$7,289,413"
9,"Sep 5, 2003","Sep 5, 2003",Kuch Naa Kaho,,,,,,$0,27,32,"$71,266","$224,831","$341,903",$0,"$224,831"
10,"Jul 25, 2003","Jul 25, 2003","Lucia, Lucia",,,,,,$0,49,53,"$70,773","$267,495","$406,781",$0,"$267,495"
11,"May 30, 2003","May 30, 2003",He ni zai yi qi,United Artists,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,6,47,"$69,209","$1,145,190","$1,741,521",$0,"$1,145,190"
12,"Oct 3, 2003","Oct 3, 2003",Concert for George,,Concert/Performance,Based on Real Life Events,Live Action,Factual,$0,105,105,"$67,711","$70,000","$106,445","$41,111","$111,111"
13,"Aug 22, 2003","Aug 22, 2003",Green Card Fever,,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,18,18,"$67,529","$125,596","$190,993",$0,"$125,596"
14,"May 30, 2003","May 30, 2003",Capturing the Friedmans,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,78,"$65,154","$3,117,985","$4,741,605","$1,291,449","$4,409,434"
15,"Mar 28, 2003","Mar 28, 2003",Assassination Tango,MGM,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,7,45,"$64,474","$1,000,673","$1,521,752","$282,204","$1,282,877"
16,"Jan 31, 2003","Jan 31, 2003",Lost in La Mancha,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,8,24,"$63,303","$734,514","$1,116,989","$1,705,831","$2,440,345"
17,"Jul 11, 2003","Jul 11, 2003",Northfork,Paramount Vantage,Drama,Original Screenplay,Live Action,Historical Fiction,"$1,900,000",5,71,"$61,481","$1,420,578","$2,160,314","$24,562","$1,445,140"
18,"May 9, 2003","May 9, 2003",Washington Heights,,,,,,$0,27,27,"$61,332","$156,022","$237,265",$0,"$156,022"
19,"Mar 7, 2003","Jan 31, 2003",Irreversible,Lionsgate,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$5,400,000",7,35,"$60,086","$792,200","$1,204,718","$7,341,056","$8,133,256"
20,"Oct 17, 2003","Oct 17, 2003",Sylvia,Focus Features,Drama,Based on Real Life Events,Live Action,Dramatization,$0,3,109,"$58,940","$1,302,242","$1,980,353","$1,601,895","$2,904,137"
21,"Oct 3, 2003","Oct 3, 2003",The Station Agent,Miramax,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$500,000",3,198,"$57,785","$5,801,558","$8,774,204","$3,668,651","$9,470,209"
22,"Mar 21, 2003","Mar 21, 2003",L'auberge espagnole,,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$5,900,000",11,99,"$57,692","$3,895,664","$5,924,251","$15,197","$3,910,861"
23,"Feb 28, 2003","Aug 10, 2001",Help! I'm a Fish,,Adventure,Original Screenplay,Hand Animation,Kids Fiction,$0,34,34,"$57,626","$473,477","$720,028","$468,137","$941,614"
24,"Sep 26, 2003","Sep 26, 2003",Kart Racer,,,,,,$0,86,86,"$56,146","$56,146","$85,382",$0,"$56,146"
25,"Jul 25, 2003","Jul 25, 2003",Camp,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,116,"$54,294","$1,629,862","$2,478,578","$1,042,225","$2,672,087"
26,"Oct 3, 2003","Oct 3, 2003",The Event,ThinkFilm,,,,,$0,27,27,"$54,288","$54,288","$82,548",$0,"$54,288"
27,"Oct 31, 2003","Oct 31, 2003",Die Mommie Die,,,,,,$0,10,17,"$54,129","$320,092","$486,771",$0,"$320,092"
28,"Nov 7, 2003","Nov 7, 2003",Billabong Odyssey,,Documentary,Based on Real Life Events,Live Action,Factual,$0,27,27,"$54,000","$155,500","$236,467","$83,880","$239,380"
