Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Nov 25, 1998","Nov 25, 1998",Vietnam Long Time Coming,,,,,,$0,2,2,$863,$951,"$1,852",$0,$951
2,"Dec 11, 1998","Dec 11, 1998",Didn't Do It For Love,First Run Features,,,,,$0,1,1,$727,"$10,525","$20,577",$0,"$10,525"
3,"Dec 4, 1998","Dec 4, 1998",Hallelujah! Ron Athey: A Story of Del…,Artistic License,,,,,$0,1,1,$719,$719,"$1,403",$0,$719
4,"Mar 20, 1998","Jun 7, 1997",Madadayo,WinStar Cinema,Drama,Based on Real Life Events,Live Action,Dramatization,"$11,900,000",0,2,$0,"$48,856","$84,621",$596,"$49,452"
5,"Apr 22, 1998","Apr 22, 1998",Deja Vu,Rainbow Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,0,39,$0,"$821,997","$1,607,180","$5,500,000","$6,321,997"
6,"Dec 31, 1998","May 6, 2021",Outnumbered,,Documentary,Based on Real Life Events,Live Action,Factual,$0,0,0,$0,$0,$0,$0,$0
7,"Dec 31, 1998","Dec 31, 1998",Pocahontas II: Journey to a New World,,,,,,$0,0,0,$0,$0,$0,$0,$0
8,"Dec 31, 1998","Dec 31, 1998",Divorce Iranian Style,,,,,,$0,0,0,$0,$0,$0,$0,$0
9,"Dec 31, 1998","Dec 31, 1998",Children Shouldn't Play with Dead Things,,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
10,"Dec 31, 1998","Dec 31, 1998",The Patriot,,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,0,0,$0,$0,$0,$0,$0
11,"Apr 24, 1998","Apr 24, 1998",Music From Another Room,Orion Pictures,,,,,$0,0,0,$0,"$5,000","$9,775",$0,"$5,000"
12,"Mar 6, 1998","Mar 6, 1998",Notes from Underground,Northern Arts Entertainment,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,0,0,$0,"$5,000","$9,775",$0,"$5,000"
