Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Aug 14, 2017","May 5, 2017",Gekij̫ban Fairy Tail: Dragon Cry,FUNimation,Action,Based on Fiction Book/Short Story,Digital Animation,Fantasy,$0,292,292,"$169,203","$519,461","$531,035","$858,851","$1,378,312"
2,"Sep 8, 2017","Sep 8, 2017",9/11,Atlas Distribution,Drama,Based on Play,Live Action,Dramatization,$0,398,398,"$168,500","$172,000","$175,835","$20,318","$192,318"
3,"Dec 1, 2017","Dec 1, 2017",The Shape of Water,Fox Searchlight,Drama,Original Screenplay,Live Action,Historical Fiction,"$19,500,000",2,"2,341","$166,564","$63,859,435","$64,526,209","$131,931,359","$195,790,794"
4,"Aug 4, 2017","Jun 16, 2017",Wind River,Weinstein Co.,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$11,000,000",4,"2,890","$161,558","$33,800,859","$34,554,504","$11,184,120","$44,984,979"
5,"Feb 10, 2017","Jan 27, 2017",Cheng feng po lang,China Lion Film Distribution,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,27,30,"$160,739","$469,706","$480,178","$152,549,032","$153,018,738"
6,"Sep 22, 2017","Sep 13, 2017",Victoria and Abdul,Focus Features,Drama,Based on Factual Book/Article,Live Action,Dramatization,"$21,000,000",4,"1,060","$158,845","$22,245,070","$22,740,866","$46,026,076","$68,271,146"
7,"Oct 6, 2017","Oct 6, 2017",The Florida Project,A24,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$2,000,000",4,434,"$156,833","$5,904,366","$6,026,469","$5,371,279","$11,275,645"
8,"Mar 10, 2017","Mar 10, 2017",The Ottoman Lieutenant,Paladin,Drama,Original Screenplay,Live Action,Historical Fiction,$0,216,216,"$149,830","$240,978","$246,343","$172,866","$413,844"
9,"Aug 4, 2017","Aug 4, 2017",Step,Fox Searchlight,Documentary,Based on Real Life Events,Live Action,Factual,$0,29,306,"$146,488","$1,146,292","$1,171,853","$30,002","$1,176,294"
10,"Oct 27, 2017","Oct 27, 2017",All I See is You,Open Road,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,283,283,"$144,076","$217,644","$222,492","$429,302","$646,946"
