Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jun 18, 1992","Jun 18, 1992",Batman Returns,Warner Bros.,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$80,000,000","2,644","2,644","$45,687,710","$162,833,635","$359,803,473","$103,990,656","$266,824,291"
2,"May 15, 1992","May 15, 1992",Lethal Weapon 3,Warner Bros.,Action,Original Screenplay,Live Action,Contemporary Fiction,"$35,000,000","3,200","3,200","$33,243,086","$144,731,527","$319,804,355","$174,968,473","$319,700,000"
3,"Nov 20, 1992","Nov 20, 1992",Home Alone 2: Lost in New York,20th Century Fox,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$20,000,000","2,222","2,461","$31,126,882","$173,585,516","$383,690,590","$185,409,334","$358,994,850"
4,"Nov 13, 1992","Nov 13, 1992",Bram Stoker's Dracula,Sony Pictures,Horror,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$40,000,000","2,491","2,491","$30,521,679","$82,522,790","$182,347,651","$133,339,876","$215,862,666"
5,"May 22, 1992","May 22, 1992",Alien 3,20th Century Fox,Action,Original Screenplay,Live Action,Science Fiction,"$55,000,000","2,227","2,227","$23,141,188","$54,927,174","$121,369,196","$103,572,826","$158,500,000"
6,"Jun 5, 1992","Jun 5, 1992",Patriot Games,Paramount Pictures,Action,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$45,000,000","2,365","2,396","$18,511,191","$83,287,363","$184,034,967","$94,812,637","$178,100,000"
7,"Feb 14, 1992","Feb 14, 1992",Wayne's World,Paramount Pictures,Comedy,Based on TV,Live Action,Contemporary Fiction,"$20,000,000","1,768","1,878","$18,122,710","$121,697,323","$268,907,096","$61,400,000","$183,097,323"
8,"Nov 25, 1992","Nov 25, 1992",The Bodyguard,Warner Bros.,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$25,000,000","1,717","1,806","$16,611,793","$122,006,740","$269,706,188","$289,000,000","$411,006,740"
9,"Dec 11, 1992","Dec 11, 1992",A Few Good Men,Sony Pictures,Drama,Based on Play,Live Action,Contemporary Fiction,"$33,000,000","1,925","2,201","$15,517,468","$141,340,178","$312,648,885","$95,159,822","$236,500,000"
10,"Mar 20, 1992","Mar 20, 1992",Basic Instinct,Sony Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,567","1,884","$15,129,385","$117,727,224","$260,134,606","$234,972,773","$352,699,997"
11,"Aug 7, 1992","Aug 7, 1992",Unforgiven,Warner Bros.,Western,Original Screenplay,Live Action,Historical Fiction,"$14,400,000","2,071","2,087","$15,018,007","$101,157,447","$223,675,667","$58,000,000","$159,157,447"
12,"Mar 27, 1992","Mar 27, 1992",White Men Can't Jump,20th Century Fox,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,923","1,929","$14,711,124","$76,253,806","$168,493,349","$14,500,000","$90,753,806"
13,"Oct 9, 1992","Oct 9, 1992",Under Siege,Warner Bros.,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,"2,042","2,248","$14,097,770","$83,563,139","$184,658,326","$73,000,000","$156,563,139"
14,"Jul 1, 1992","Jul 1, 1992",A League of Their Own,Sony Pictures,Comedy,Original Screenplay,Live Action,Historical Fiction,"$40,000,000","1,782","2,084","$13,739,456","$107,533,925","$237,611,105","$24,906,141","$132,440,066"
15,"Jul 1, 1992","Jul 1, 1992",Boomerang,Paramount Pictures,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$42,000,000","2,127","2,145","$13,640,706","$70,052,444","$154,790,572","$61,000,000","$131,052,444"
16,"May 22, 1992","May 22, 1992",Far and Away,Universal,Drama,Original Screenplay,Live Action,Historical Fiction,$0,"1,583","1,885","$12,948,940","$58,883,840","$130,112,002",$0,"$58,883,840"
17,"Jul 24, 1992","Jul 24, 1992",Mo' Money,Sony Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,689","1,705","$12,385,415","$40,190,000","$88,805,370",$0,"$40,190,000"
18,"Jul 31, 1992","Jul 31, 1992",Death Becomes Her,Universal,Black Comedy,Original Screenplay,Live Action,Fantasy,"$55,000,000","1,409","1,866","$12,110,355","$58,422,650","$129,092,931","$90,600,000","$149,022,650"
19,"May 29, 1992","May 29, 1992",Sister Act,Walt Disney,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,430","2,087","$11,894,587","$139,605,150","$308,476,920","$91,994,850","$231,600,000"
20,"Jul 17, 1992","Jul 17, 1992",Honey I Blew Up the Kid,Walt Disney,Adventure,Original Screenplay,Live Action,Science Fiction,$0,"2,311","2,429","$11,083,318","$58,662,452","$129,622,810",$0,"$58,662,452"
21,"Sep 25, 1992","Sep 25, 1992",The Last of the Mohicans,20th Century Fox,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$40,000,000","1,491","1,856","$10,976,661","$75,505,856","$166,845,702",$0,"$75,505,856"
22,"Dec 4, 1992","Dec 4, 1992",The Distinguished Gentleman,Walt Disney,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,933","1,984","$10,611,040","$46,434,570","$102,632,098",$0,"$46,434,570"
23,"Nov 6, 1992","Nov 6, 1992",Passenger 57,Warner Bros.,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,734","1,974","$10,513,925","$44,065,653","$97,373,112",$0,"$44,065,653"
24,"Aug 14, 1992","Aug 14, 1992",Single White Female,Sony Pictures,Thriller/Suspense,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,"1,744","1,744","$10,212,401","$48,017,402","$106,101,100",$0,"$48,017,402"
25,"Jun 26, 1992","Jun 26, 1992",Unlawful Entry,20th Century Fox,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,511","1,530","$10,067,609","$57,138,719","$126,255,916",$0,"$57,138,719"
26,"Jul 10, 1992","Jul 10, 1992",Universal Soldier,Sony Pictures,Action,Original Screenplay,Live Action,Science Fiction,$0,"1,916","1,925","$10,057,084","$36,299,898","$80,209,651",$0,"$36,299,898"
27,"Sep 9, 1992","Sep 9, 1992",Sneakers,Universal,Action,Original Screenplay,Live Action,Contemporary Fiction,$0,"1,731","2,062","$10,031,145","$51,433,000","$113,648,331",$0,"$51,433,000"
28,"Apr 10, 1992","Apr 10, 1992",Sleepwalkers,Sony Pictures,Horror,Original Screenplay,Live Action,Fantasy,$0,"1,864","1,914","$10,017,354","$30,524,763","$67,448,688",$0,"$30,524,763"
29,"Nov 18, 1992","Nov 18, 1992",Malcolm X,Warner Bros.,Drama,Based on Fiction Book/Short Story,Live Action,Dramatization,"$35,000,000","1,124","1,249","$9,871,125","$48,169,910","$106,456,566",$0,"$48,169,910"
30,"May 22, 1992","May 22, 1992",Encino Man,Walt Disney,Comedy,Original Screenplay,Live Action,Science Fiction,$0,"2,050","2,090","$9,866,120","$40,057,130","$88,511,774",$0,"$40,057,130"
