Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Jan 17, 2020","Jan 15, 2020",Bad Boys For Life,Sony Pictures,Action,Original Screenplay,Live Action,Contemporary Fiction,"$90,000,000","3,775","3,775","$62,504,105","$204,417,855","$204,417,855","$220,053,808","$424,471,663"
2,"Feb 14, 2020","Feb 13, 2020",Sonic The Hedgehog,Paramount Pictures,Adventure,Based on Game,Animation/Live Action,Kids Fiction,"$90,000,000","4,167","4,198","$58,018,348","$146,066,470","$146,066,470","$156,469,654","$302,536,124"
3,"Mar 6, 2020","Feb 28, 2020",Onward,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$200,000,000","4,310","4,310","$39,119,861","$61,555,145","$61,555,145","$71,802,456","$133,357,601"
4,"Feb 7, 2020","Feb 5, 2020",Birds of Prey (And the Fantabulous Em…,Warner Bros.,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$82,000,000","4,236","4,236","$33,010,017","$84,158,461","$84,158,461","$116,847,091","$201,005,552"
5,"Feb 28, 2020","Feb 26, 2020",The Invisible Man,Universal,Horror,Based on Fiction Book/Short Story,Live Action,Science Fiction,"$7,000,000","3,610","3,636","$28,205,665","$64,914,050","$64,914,050","$74,097,915","$139,011,965"
6,"Feb 21, 2020","Jan 3, 2020",The Call of the Wild,20th Century Studios,Adventure,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$125,000,000","3,752","3,914","$24,791,624","$62,342,368","$62,342,368","$45,008,823","$107,351,191"
7,"Jan 17, 2020","Jan 8, 2020",Dolittle,Universal,Adventure,Based on Fiction Book/Short Story,Animation/Live Action,Kids Fiction,"$175,000,000","4,155","4,155","$21,844,045","$77,047,065","$77,047,065","$174,461,987","$251,509,052"
8,"Sep 3, 2020","Aug 26, 2020",Tenet,Warner Bros.,Action,Original Screenplay,Live Action,Science Fiction,"$205,000,000","2,810","2,930","$20,001,852","$58,504,105","$58,504,105","$301,736,084","$360,240,189"
9,"Dec 25, 2020","Dec 16, 2020",Wonder Woman 1984,Warner Bros.,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$200,000,000","2,151","2,218","$16,701,957","$46,801,036","$46,801,036","$119,559,196","$166,360,232"
10,"Feb 14, 2020","Feb 12, 2020",Fantasy Island,Sony Pictures,Horror,Based on TV,Live Action,Contemporary Fiction,"$7,000,000","2,784","2,784","$12,310,420","$26,441,782","$26,441,782","$22,077,175","$48,518,957"
11,"Feb 14, 2020","Feb 14, 2020",The Photograph,Universal,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$15,000,000","2,516","2,516","$12,181,865","$20,578,185","$20,578,185","$126,196","$20,704,381"
12,"Jan 3, 2020","Dec 31, 2019",The Grudge,Sony Pictures,Horror,Based on Movie,Live Action,Contemporary Fiction,"$10,000,000","2,642","2,642","$11,404,113","$21,216,148","$21,228,587","$28,286,969","$49,503,117"
13,"Jan 24, 2020","Dec 27, 2019",The Gentlemen,STX Entertainment,Action,Original Screenplay,Live Action,Contemporary Fiction,"$22,000,000","2,165","2,675","$10,651,884","$36,471,796","$36,471,796","$76,680,426","$113,152,222"
14,"Jan 10, 2020","Jan 10, 2020",Like a Boss,Paramount Pictures,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$29,000,000","3,078","3,081","$10,011,272","$22,169,514","$22,169,514","$4,394,374","$26,563,888"
15,"Nov 25, 2020","Nov 25, 2020",The Croods: A New Age,Universal,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$65,000,000","2,211","2,211","$9,724,200","$58,568,815","$58,568,815","$156,221,431","$214,790,246"
16,"Mar 13, 2020","Nov 29, 2019",Bloodshot,Sony Pictures,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$45,000,000","2,861","2,861","$9,176,695","$10,021,787","$10,021,787","$27,141,267","$37,163,054"
17,"Mar 13, 2020","Mar 11, 2020",I Still Believe,Lionsgate,Drama,Based on Real Life Events,Live Action,Dramatization,"$12,000,000","3,250","3,250","$9,103,614","$10,410,004","$10,410,004","$6,293,747","$16,703,751"
18,"Mar 6, 2020","Mar 5, 2020",The Way Back,Warner Bros.,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$23,000,000","2,718","2,718","$8,170,315","$13,590,514","$13,590,514","$972,895","$14,563,409"
19,"Aug 28, 2020","Aug 26, 2020",The New Mutants,20th Century Studios,Horror,Based on Comic/Graphic Novel,Live Action,Super Hero,"$67,000,000","2,412","2,754","$7,037,017","$23,855,569","$23,855,569","$20,752,678","$44,608,247"
20,"Jan 10, 2020","Nov 29, 2019",Underwater,20th Century Fox,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,"$65,000,000","2,791","2,791","$7,008,297","$17,291,078","$17,291,078","$21,886,417","$39,177,495"
21,"Jan 24, 2020","Jan 23, 2020",The Turning,Universal,Horror,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,"$12,000,000","2,571","2,571","$6,950,045","$15,472,775","$15,472,775","$2,987,964","$18,460,739"
