Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"May 13, 2022","May 13, 2022",Jazz Fest: A New Orleans Story,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,302,"$7,093","$179,005","$179,008",$0,"$179,005"
2,"Sep 2, 2022","Aug 4, 2022",Loving Highsmith,Zeitgeist,Multiple Genres,Based on Factual Book/Article,Live Action,Multiple Creative Types,$0,1,14,"$6,800","$46,172","$46,172",$642,"$46,814"
3,"Apr 1, 2022","Sep 30, 2021",Memoria,Neon,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$6,797","$52,656","$52,656","$610,125","$662,781"
4,"Apr 8, 2022","Jan 14, 2022",Cow,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,32,32,"$6,517","$22,504","$22,504","$49,547","$72,051"
5,"Apr 29, 2022","Apr 29, 2022",Fiddlerâ€™s Journey to the Big Screen,Zeitgeist,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$6,318","$6,318","$6,318",$0,"$6,318"
6,"Dec 23, 2022","Feb 9, 2022",Khers Nist,Janus Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,23,"$6,173","$163,151","$163,151","$234,516","$397,667"
7,"Nov 18, 2022","Nov 18, 2022",Only in Theaters,The Film Collaborative,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$6,140","$30,296","$30,296",$0,"$30,296"
8,"Sep 9, 2022","Sep 8, 2022",About Fate,United Artists,Romantic Comedy,Based on Play,Live Action,Contemporary Fiction,$0,13,13,"$6,098","$8,688","$8,688","$443,568","$452,256"
9,"Nov 4, 2022","Nov 4, 2022",Salvatore: Shoemaker of Dreams,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,69,"$6,091","$65,970","$65,970","$81,018","$146,988"
10,"Apr 29, 2022","Apr 29, 2022","Hello, Bookstore",Greenwich,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$6,000","$6,000","$6,000",$0,"$6,000"
11,"Sep 16, 2022","Sep 16, 2022","Riotsville, U.S.A.",Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,30,"$5,597","$40,960","$40,960",$0,"$40,960"
12,"Feb 2, 2022","Mar 5, 2021",Poly Styrene: I Am a ClichÃ©,Utopia,Documentary,Original Screenplay,Live Action,Factual,$0,7,35,"$5,506","$48,544","$48,544","$5,385","$53,929"
13,"Dec 2, 2022","Dec 2, 2022",2nd Chance,Bleecker Street,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,51,"$5,267","$18,523","$18,523",$0,"$18,523"
14,"Apr 15, 2022","Dec 2, 2021",Re Granchio,Oscilloscope Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,1,4,"$5,120","$12,896","$12,896","$12,948","$25,844"
15,"Nov 11, 2022","Oct 19, 2022",A Couple,Zipporah,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,"$5,000","$18,334","$18,334",$0,"$18,334"
16,"Apr 22, 2022","Apr 22, 2022",Take Me to the River: New Orleans,360 Distribution,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,33,"$4,992","$43,563","$43,563",$0,"$43,563"
17,"Jun 10, 2022","May 26, 2022",1982,Tricycle Logic,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,5,"$4,900","$43,829","$43,829",$0,"$43,829"
18,"Jun 24, 2022","Jun 24, 2022",Beba,Neon,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,20,"$4,862","$16,254","$16,254",$0,"$16,254"
19,"Jun 24, 2022","Feb 3, 2022",Olga,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,5,"$4,770","$12,494","$12,494","$84,328","$96,822"
20,"Jun 24, 2022","Jun 24, 2022",Slash/Back,Mongrel Media,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,$0,11,11,"$4,679","$16,247","$16,247",$0,"$16,247"
21,"May 27, 2022","Oct 8, 2021",A Chiara,Neon,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,28,"$4,377","$41,925","$41,925","$390,841","$432,766"
22,"Jul 22, 2022","Jul 22, 2022",My Old School,Magnolia Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,38,"$4,364","$103,966","$103,966","$282,126","$386,092"
23,"Apr 8, 2022","Sep 22, 2021",a-ha: The Movie,Lightyear Entertainment,Documentary,Original Screenplay,Live Action,Factual,$0,8,8,"$4,258","$4,258","$4,258","$79,310","$83,568"
24,"Nov 18, 2022","Nov 18, 2022",There There,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,5,5,"$4,244","$8,694","$8,694",$0,"$8,694"
25,"Dec 9, 2022","Dec 9, 2022",752 Is Not a Number,Mongrel Media,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$4,210","$12,398","$12,398",$0,"$12,398"
26,"Mar 18, 2022","Mar 18, 2022",Laleh Drive,Integrity Releasing,Action,Based on Real Life Events,Live Action,Dramatization,$0,9,9,"$4,193","$11,920","$11,920",$0,"$11,920"
27,"Sep 2, 2022","Sep 2, 2022",Burial,IFC Midnight,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,$0,24,24,"$4,149","$8,566","$8,566",$0,"$8,566"
28,"Apr 22, 2022","Apr 22, 2022",Jaddeh Khaki,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,432,"$3,992","$151,018","$151,018","$322,339","$473,357"
29,"Jul 15, 2022","May 27, 2022","Costa Brava, Lebanon",Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,4,"$3,909","$18,712","$18,712","$16,230","$34,942"
30,"Dec 2, 2022","Dec 2, 2022",Lowndes County and the Road to Black …,Greenwich,Documentary,Based on Real Life Events,Live Action,Factual,$0,8,8,"$3,847","$6,603","$6,603",$0,"$6,603"
31,"Jun 24, 2022","Jun 24, 2022",Flux Gourmet,IFC Midnight,Horror,Original Screenplay,Live Action,Contemporary Fiction,$0,19,19,"$3,780","$19,222","$19,222","$60,879","$80,101"
32,"Aug 12, 2022","Aug 12, 2022",Gossamer Folds,Indican Pictures,Drama,Original Screenplay,Live Action,Historical Fiction,$0,3,3,"$3,756","$7,113","$7,113",$0,"$7,113"
33,"Mar 4, 2022","Mar 4, 2022",Adventures in Success,Utopia,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$3,645","$3,695","$3,695",$0,"$3,695"
34,"Dec 2, 2022","Dec 2, 2022",Reflections of a Broken Memory,Indican Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$3,435","$4,323","$4,323",$0,"$4,323"
35,"Jan 14, 2022","Jan 14, 2022",Italian Studies,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,7,7,"$3,401","$5,895","$5,895",$0,"$5,895"
36,"Nov 4, 2022","Nov 4, 2022",Next Exit,Magnet Releasing,Comedy,Original Screenplay,Live Action,Science Fiction,$0,8,9,"$3,255","$4,742","$4,742",$0,"$4,742"
37,"Nov 25, 2022","Nov 25, 2022",Leonor Will Never Die,Music Box Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,9,"$3,213","$28,147","$28,147",$0,"$28,147"
38,"May 20, 2022","May 20, 2022",Hold Your Fire,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,14,14,"$3,041","$7,502","$7,502",$0,"$7,502"
39,"Jun 17, 2022","Dec 8, 2017",Lerd,Big World Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,2,"$3,033","$4,499","$4,499","$915,073","$919,572"
40,"Feb 4, 2022","Feb 4, 2022",Lingui Les Liens Sacres,MUBI,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,9,"$2,914","$27,553","$27,553","$10,060","$37,613"
41,"Jan 28, 2022","Aug 20, 2021",Smagen af Sult,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$2,847","$5,860","$5,860","$149,920","$155,780"
42,"Dec 16, 2022","Dec 6, 2022",Les annÃ©es Super-8,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,4,"$2,778","$14,443","$14,443","$4,769","$19,212"
43,"Mar 11, 2022","Mar 11, 2022",Wildhood,Mongrel Media,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,9,"$2,760","$15,998","$15,998","$3,455","$19,453"
44,"Jan 28, 2022","Jan 28, 2022",Brighton 4th,Kino Lorber,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,9,"$2,726","$22,313","$22,313",$0,"$22,313"
45,"Dec 2, 2022","Dec 2, 2022",Tantura,Reel Peak Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$2,671","$6,967","$6,967",$0,"$6,967"
46,"Feb 18, 2022","Feb 18, 2022",A Banquet,IFC Midnight,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,33,33,"$2,641","$5,238","$5,238","$3,322","$8,560"
