Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Aug 12, 2016","Jan 15, 2016",Maryland,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,8,"$11,699","$42,956","$45,538","$159,034","$201,990"
2,"Oct 21, 2016","Oct 21, 2016",King Cobra,IFC Midnight,Drama,Based on Real Life Events,Live Action,Dramatization,$0,2,17,"$11,624","$74,712","$79,201",$0,"$74,712"
3,"Sep 9, 2016","Jul 26, 2016",The Last Princess,CJ Entertainment,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,1,"$11,607","$25,753","$27,299","$39,232,855","$39,258,608"
4,"Apr 1, 2016","Apr 1, 2016","Kill Me, Deadly",Indican Pictures,Multiple Genres,Based on Play,Live Action,Historical Fiction,$0,2,3,"$11,600","$36,027","$37,955",$0,"$36,027"
5,"Mar 25, 2016","Nov 6, 2015",Avril et le monde truquÃ©,GKIDS,Adventure,Original Screenplay,Digital Animation,Multiple Creative Types,$0,1,35,"$11,413","$295,488","$313,247","$931,074","$1,226,562"
6,"Sep 30, 2016","Sep 30, 2016",Danny Says,Magnolia Pictures,Documentary,Based on Real Life Events,Animation/Live Action,Factual,$0,16,16,"$11,244","$44,213","$46,868",$0,"$44,213"
7,"Jun 10, 2016","Apr 3, 2015",Le Journal d'une femme de chambre,Cohen Media Group,Drama,Remake,Live Action,Historical Fiction,$0,2,9,"$11,067","$53,581","$56,799","$1,794,752","$1,848,333"
8,"Nov 11, 2016","Nov 11, 2016",Disturbing the Peace,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$10,907","$25,287","$26,804",$0,"$25,287"
9,"Jun 3, 2016","Jun 3, 2016",The Fits,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$170,000",1,20,"$10,602","$166,425","$176,422","$2,817","$169,242"
10,"Sep 14, 2016","Jan 24, 1961",La Notte,Rialto Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,2,"$10,547","$39,236","$41,586","$3,859","$43,095"
11,"Dec 9, 2016","Sep 2, 2015",Le tout nouveau testament,Music Box Films,Comedy,Original Screenplay,Live Action,Fantasy,"$8,700,000",6,17,"$10,422","$127,910","$133,625","$19,371,946","$19,499,856"
12,"Sep 16, 2016","Sep 16, 2016",Is That a Gun in Your Pocket?,Area 23a,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,7,"$10,422","$39,928","$42,320",$0,"$39,928"
13,"Jul 13, 2016","Jul 13, 2016",Donâ€™t Blink: Robert Frank,Grasshopper Film,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$10,382","$76,134","$80,705","$1,425","$77,559"
14,"Jul 29, 2016","Jul 29, 2016",Miss Sharon Jones,Starz Media,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,12,"$10,323","$120,880","$128,142",$0,"$120,880"
15,"Mar 18, 2016","Mar 18, 2016",Krisha,A24,Drama,Based on Short Film,Live Action,Contemporary Fiction,"$30,000",2,26,"$10,250","$144,822","$153,524",$0,"$144,822"
16,"Mar 18, 2016","Mar 18, 2016",A Space Program,Zeitgeist,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$10,247","$13,739","$14,562",$0,"$13,739"
17,"Apr 15, 2016","May 22, 2015",La loi du marchÃ©,Kino Lorber,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,6,"$10,011","$112,391","$119,146","$6,291,988","$6,404,379"
18,"Sep 9, 2016","Sep 2, 2016",The Map Against the World,CJ Entertainment,Drama,Based on Real Life Events,Live Action,Dramatization,$0,4,4,"$9,962","$32,893","$34,864","$6,818,555","$6,851,448"
19,"Mar 25, 2016","Jun 19, 2015",Valley of Love,Strand,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,5,"$9,849","$28,648","$30,362","$1,144,041","$1,172,689"
20,"Feb 5, 2016","Jan 7, 2016",Eisenstein In Guanajuato,Strand,Drama,Based on Real Life Events,Live Action,Dramatization,$0,4,5,"$9,823","$34,282","$36,341","$43,281","$77,563"
21,"Sep 9, 2016","Nov 6, 2015","En mai, fais ce qu'il te plaÃ®t",Cohen Media Group,Drama,Original Screenplay,Live Action,Historical Fiction,$0,2,6,"$9,738","$37,858","$40,128","$1,251,072","$1,288,930"
22,"Sep 23, 2016","Sep 23, 2016",The Best Democracy Money Can Buy,Cinema Libre,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,11,"$9,511","$29,500","$31,270",$0,"$29,500"
23,"May 20, 2016","Sep 11, 2015",Ma Ma,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,11,"$9,466","$47,258","$50,096","$1,158,232","$1,205,490"
24,"Feb 5, 2016","Dec 2, 1965",Io la conoscevo bene,Janus Films,Documentary,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$9,312","$18,010","$19,092",$0,"$18,010"
25,"May 27, 2016","May 27, 2016",Holy Hell,WRA Productions LLC,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,3,"$9,238","$18,051","$19,129",$0,"$18,051"
26,"Apr 5, 2016","Apr 5, 2016",Wildflower,CanZion Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,8,8,"$9,237","$18,062","$19,147","$50,515","$68,577"
27,"Jul 15, 2016","Jul 1, 2016",Equals,A24,Drama,Original Screenplay,Live Action,Science Fiction,$0,2,92,"$9,206","$33,258","$35,249","$2,091,101","$2,124,359"
28,"Feb 12, 2016","Jan 8, 2016",Krigen,Magnolia Pictures,Drama,Original Screenplay,Live Action,Historical Fiction,$0,2,30,"$9,095","$122,902","$130,287","$145,180","$268,082"
29,"Aug 5, 2016","Aug 5, 2016",Five Nights in Maine,FilmRise,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,10,10,"$9,059","$15,587","$16,515",$0,"$15,587"
30,"Jun 17, 2016","Jun 17, 2016",Seoul Searching,Mondo Paradiso Films,Comedy,Original Screenplay,Live Action,Historical Fiction,$0,1,2,"$8,966","$18,654","$19,771",$362,"$19,016"
31,"Dec 2, 2016","Dec 2, 2016",The Eyes of My Mother,Magnolia Pictures,Horror,Original Screenplay,Live Action,Contemporary Fiction,"$300,000",5,17,"$8,908","$27,099","$28,720","$21,440","$48,539"
32,"Apr 22, 2016","May 15, 2015",Il racconto dei racconti,IFC Films,Drama,Based on Folk Tale/Legend/Fairytale,Live Action,Fantasy,$0,2,15,"$8,871","$102,186","$108,325","$9,632,328","$9,734,514"
