Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Aug 28, 2009","Jun 18, 2009",Still Walking,IFC Films,Drama,,,,$0,2,13,"$20,298","$167,047","$204,234","$223,742","$390,789"
2,"Dec 23, 2009","Dec 23, 2009","PoliÈ›ist, Adjectiv",,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,8,8,"$19,452","$53,206","$64,749",$0,"$53,206"
3,"Jul 10, 2009","Jul 10, 2009","Yoo-Hoo, Mrs. Goldberg",International Film Circuit,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,25,"$19,302","$1,134,623","$1,387,192",$0,"$1,134,623"
4,"Jul 1, 2009","Jul 1, 2009",Les plages d'AgnÃ¨s,Cinema Guild,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,7,"$19,032","$239,711","$292,202","$9,583","$249,294"
5,"Jul 17, 2009","Jul 17, 2009",The Wonder of it All,Indican Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,3,39,"$18,988","$781,016","$954,890",$0,"$781,016"
6,"Sep 25, 2009","Sep 25, 2009",Brief Interviews with Hideous Men,IFC Films,,,,,$0,1,2,"$18,510","$33,745","$41,256",$0,"$33,745"
7,"Apr 17, 2009","Apr 17, 2009",The Golden Boys,Roadside Attractions,,,,,$0,20,20,"$18,366","$184,169","$225,169",$0,"$184,169"
8,"Mar 13, 2009","Mar 13, 2009",Hope & Redemption: The Lena Baker Story,American World Pictures,Drama,Based on Factual Book/Article,Live Action,Dramatization,$0,1,1,"$18,215","$18,215","$22,265",$0,"$18,215"
9,"Oct 23, 2009","Oct 23, 2009",(Untitled),,,,,,$0,3,25,"$18,002","$230,600","$281,941",$0,"$230,600"
10,"Aug 21, 2009","Aug 21, 2009",Der Baader Meinhof Komplex,Vitagraph Films,Action,Based on Real Life Events,Live Action,Dramatization,"$19,700,000",2,38,"$17,348","$476,270","$582,313","$16,022,557","$16,498,827"
11,"Sep 11, 2009","Sep 11, 2009",Beyond a Reasonable Doubt,Anchor Bay Entertainment,Thriller/Suspense,Remake,Live Action,Contemporary Fiction,$0,5,5,"$17,164","$32,917","$40,238","$1,428,707","$1,461,624"
12,"Oct 16, 2009","Oct 16, 2009",La Nana,Elephant Eye Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,19,"$17,036","$576,610","$699,928",$0,"$576,610"
13,"Sep 9, 2009","Sep 9, 2009",Crude,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,7,"$16,595","$170,295","$207,783","$16,150","$186,445"
