Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Oct 24, 2014","Oct 24, 2014",Low Down,Oscilloscope Pictures,Drama,Based on Real Life Events,Live Action,Dramatization,$0,1,8,"$7,000","$52,337","$58,734",$0,"$52,337"
2,"May 23, 2014","May 23, 2014",Stand Clear of the Closing Doors,Oscilloscope Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,3,"$7,000","$17,282","$19,395",$0,"$17,282"
3,"Aug 15, 2014","Aug 15, 2014",Nightlights,Indican Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$250,000",2,6,"$6,982","$21,147","$23,200",$0,"$21,147"
4,"Jan 31, 2014","Jan 31, 2014",Peter Brook: The Tightrope,First Run Features,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$6,768","$19,365","$21,733",$0,"$19,365"
5,"Apr 4, 2014","Apr 4, 2014",Les Infideles,Weinstein Co.,Comedy,Original Screenplay,Live Action,Multiple Creative Types,$0,50,50,"$6,674","$10,854","$12,178",$0,"$10,854"
6,"Aug 20, 2014","Aug 20, 2014",Ekspeditionen til verdens ende,Argot Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$6,635","$33,416","$37,505",$0,"$33,416"
7,"May 2, 2014","May 2, 2014",Pour une femme,Film Movement,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,4,"$6,530","$122,764","$137,788",$0,"$122,764"
8,"Sep 26, 2014","Sep 26, 2014",Advanced Style,Bond/360,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,12,"$6,500","$87,909","$98,422","$138,994","$226,903"
9,"Sep 5, 2014","Sep 5, 2014",Feuchtgebiete,Strand,Comedy,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,1,6,"$6,488","$59,437","$66,712",$0,"$59,437"
10,"Apr 11, 2014","Apr 11, 2014",Hateship Loveship,IFC Films,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,3,16,"$6,464","$51,610","$57,927",$0,"$51,610"
11,"Jan 17, 2014","Jan 17, 2014",Big Bad Wolves,Magnet Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,6,7,"$6,342","$32,828","$36,845","$258,007","$290,835"
12,"Aug 8, 2014","Aug 8, 2014",After,Paladin,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,1,"$6,333","$24,545","$24,545","$9,813","$34,358"
13,"Jun 20, 2014","Jun 20, 2014",Code Black,Long Shot Factory,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,10,"$6,319","$190,229","$213,505",$0,"$190,229"
14,"Oct 24, 2014","Oct 24, 2014",White Bird in a Blizzard,Magnolia Pictures,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,4,14,"$6,302","$33,821","$37,955","$583,598","$617,419"
15,"Apr 11, 2014","Apr 11, 2014",Hank and Asha,FilmRise,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,2,"$6,192","$16,878","$18,936",$0,"$16,878"
16,"Mar 21, 2014","Mar 21, 2014",Nymphomaniac: Volume II,Mongrel Media,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,34,"$6,187","$327,167","$367,203","$326,747","$653,914"
17,"Nov 28, 2014","Nov 28, 2014",Touch the Wall,"Touch the Wall, LLC",Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$6,150","$12,156","$13,636",$0,"$12,156"
18,"Jan 3, 2014","Jan 3, 2014",In No Great Hurry: 13 Lessons in Life…,Self Distributed,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,4,"$6,100","$12,133","$13,645","$11,552","$23,685"
19,"Sep 26, 2014","Sep 26, 2014",Days and Nights,IFC Films,Comedy,Based on Fiction Book/Short Story,Live Action,Historical Fiction,$0,1,1,"$6,003","$8,647","$9,702",$0,"$8,647"
20,"Nov 7, 2014","Nov 7, 2014",Bhopal: A Prayer for Rain,Revolver Entertainment,Drama,Original Screenplay,Live Action,Historical Fiction,$0,1,2,"$5,948","$12,111","$13,590",$0,"$12,111"
21,"Sep 12, 2014","Jul 5, 2012",I Am Eleven,Proud Mother Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,16,"$5,800","$300,968","$334,402",$0,"$300,968"
22,"Apr 25, 2014","Apr 25, 2014",Who is Dayani Cristal?,Kino Lorber,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,2,"$5,712","$18,190","$20,412",$0,"$18,190"
23,"Feb 21, 2014","Nov 14, 2013",Au bonheur des ogres,Mongrel Media,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$5,712","$17,221","$19,321","$355,937","$373,158"
24,"Feb 21, 2014","Nov 21, 2013",Omar,Adopt Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,3,7,"$5,616","$583,000","$654,353","$205,378","$788,378"
25,"Sep 12, 2014","Sep 12, 2014",The Quitter,Goodface Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,1,"$5,588","$5,588","$6,263",$0,"$5,588"
26,"Apr 18, 2014","Apr 18, 2014",Kid Cannabis,Well Go USA,Drama,Based on Real Life Events,Live Action,Dramatization,$0,10,10,"$5,565","$5,565","$6,245",$0,"$5,565"
27,"Jun 27, 2014","Jun 27, 2014",Radio Free Albemuth,Freestyle Releasing,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,$0,10,10,"$5,553","$8,493","$9,528",$0,"$8,493"
28,"Aug 13, 2014","Aug 13, 2014",La jalousie,Distrib Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,1,6,"$5,533","$63,946","$71,764",$0,"$63,946"
29,"May 2, 2014","May 2, 2014",Documented,"Documented Film, LLC",Documentary,Based on Real Life Events,Live Action,Factual,$0,1,3,"$5,422","$30,662","$34,406",$0,"$30,662"
30,"Apr 4, 2014","Apr 4, 2014",Flex is Kings,Baxter Brothers,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$5,418","$5,418","$6,080",$0,"$5,418"
31,"Sep 5, 2014","Sep 5, 2014",Kelly & Cal,IFC Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,1,6,"$5,387","$15,297","$17,166",$0,"$15,297"
32,"Jun 6, 2014","Nov 20, 2013",Borgman,Drafthouse Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,2,14,"$5,317","$57,475","$64,502","$80,893","$138,368"
33,"Nov 7, 2014","Feb 14, 2013",Viva La Liberta,Distrib Films,,,,,$0,2,10,"$5,272","$49,071","$54,864","$3,429,059","$3,478,130"
