Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"May 7, 2010","May 7, 2010",Iron Man 2,Paramount Pictures,Action,Based on Comic/Graphic Novel,Live Action,Super Hero,"$170,000,000","4,380","4,390","$128,122,480","$312,433,331","$363,119,602","$308,723,058","$621,156,389"
2,"Nov 19, 2010","Nov 17, 2010",Harry Potter and the Deathly Hallows:…,Warner Bros.,Adventure,Based on Fiction Book/Short Story,Animation/Live Action,Fantasy,"$125,000,000","4,125","4,125","$125,017,372","$296,131,568","$343,927,893","$655,636,137","$951,767,705"
3,"Mar 5, 2010","Mar 4, 2010",Alice in Wonderland,Walt Disney,Adventure,Based on Fiction Book/Short Story,Animation/Live Action,Fantasy,"$200,000,000","3,728","3,739","$116,101,023","$334,191,110","$388,407,152","$691,300,000","$1,025,491,110"
4,"Jun 18, 2010","Jun 18, 2010",Toy Story 3,Walt Disney,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$200,000,000","4,028","4,028","$110,307,189","$415,004,880","$482,331,399","$653,874,642","$1,068,879,522"
5,"May 21, 2010","May 21, 2010",Shrek Forever After,Paramount Pictures,Adventure,Based on Fiction Book/Short Story,Digital Animation,Kids Fiction,"$165,000,000","4,359","4,386","$70,838,207","$238,736,787","$277,467,217","$517,507,886","$756,244,673"
6,"Jun 30, 2010","Jun 30, 2010",The Twilight Saga: Eclipse,Summit Entertainment,Drama,Based on Fiction Book/Short Story,Live Action,Fantasy,"$68,000,000","4,468","4,468","$64,832,191","$300,531,751","$349,287,217","$405,571,077","$706,102,828"
7,"Jul 16, 2010","Jul 16, 2010",Inception,Warner Bros.,Thriller/Suspense,Original Screenplay,Animation/Live Action,Science Fiction,"$160,000,000","3,792","3,792","$62,785,337","$292,576,195","$340,040,986","$435,961,765","$728,537,960"
8,"Apr 1, 2010","Apr 1, 2010",Clash of the Titans,Warner Bros.,Action,Remake,Live Action,Fantasy,"$125,000,000","3,777","3,802","$61,235,105","$163,214,888","$189,693,353","$330,000,000","$493,214,888"
9,"Jul 9, 2010","Jul 9, 2010",Despicable Me,Universal,Adventure,Original Screenplay,Digital Animation,Kids Fiction,"$69,000,000","3,476","3,602","$56,397,125","$251,513,985","$292,315,446","$291,950,588","$543,464,573"
10,"Feb 12, 2010","Feb 12, 2010",Valentine's Day,Warner Bros.,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$52,000,000","3,665","3,665","$56,260,707","$110,485,654","$128,409,812","$107,083,674","$217,569,328"
