Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Mar 2, 2012","Mar 25, 2010",Boy,Paladin,Drama,Original Screenplay,Live Action,Historical Fiction,$0,2,18,"$21,244","$256,211","$295,155","$8,405,182","$8,661,393"
2,"Apr 20, 2012","Apr 20, 2012",Un amour de jeunesse,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,5,"$21,077","$64,925","$74,791","$284,861","$349,786"
3,"Dec 7, 2012","Jun 22, 2012",Lay the Favorite,Radius,Comedy,Based on Factual Book/Article,Live Action,Contemporary Fiction,$0,61,61,"$20,998","$20,998","$24,181","$1,074,136","$1,095,134"
4,"Jan 27, 2012","Jan 27, 2012",An Inconsistent Truth,Rocky Mountain Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,2,"$20,733","$52,756","$60,770",$0,"$52,756"
5,"Jul 13, 2012","Jul 13, 2012",Ballplayer: Pelotero,Strand,Documentary,Based on Real Life Events,Live Action,Factual,$0,10,10,"$20,628","$44,689","$51,480",$0,"$44,689"
6,"Mar 2, 2012","Mar 2, 2012",Paan Singh Tomar,UTV Communications,Action,Based on Real Life Events,Live Action,Dramatization,$0,10,10,"$20,568","$40,311","$46,437","$2,274,940","$2,315,251"
7,"Apr 13, 2012","Apr 13, 2012",L!fe Happens,PMK*BNC,Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$930,000",16,16,"$20,186","$30,905","$35,598",$0,"$30,905"
8,"Oct 19, 2012","Oct 19, 2012",The Flat,IFC Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,26,"$19,916","$471,842","$543,442","$282,702","$754,544"
9,"Sep 7, 2012","Sep 7, 2012",Na pude,Hannover House,Adventure,Original Screenplay,Stop-Motion Animation,Kids Fiction,$0,27,27,"$19,913","$64,918","$74,781",$0,"$64,918"
10,"Sep 28, 2012","Sep 21, 2012",The Other Dream Team,Film Arcade,Documentary,Based on Real Life Events,Live Action,Factual,"$500,000",2,14,"$19,821","$134,109","$154,487","$180,335","$314,444"
11,"Nov 2, 2012","Nov 2, 2012",The Bay,Roadside Attractions,Horror,Original Screenplay,Live Action,Science Fiction,$0,23,23,"$19,747","$30,668","$35,323","$1,514,640","$1,545,308"
12,"Jun 22, 2012","Jun 22, 2012",The Invisible War,Cinedigm,Documentary,Based on Real Life Events,Live Action,Factual,$0,4,19,"$19,600","$71,968","$82,576",$0,"$71,968"
13,"Dec 7, 2012","Dec 7, 2012",Waiting for Lightning,Samuel Goldwyn Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,11,11,"$19,537","$19,537","$22,503","$3,557","$23,094"
14,"Dec 7, 2012","Nov 9, 2012",Deadfall,Magnolia Pictures,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$6,000,000",11,17,"$19,391","$66,351","$76,359","$1,607,284","$1,673,635"
15,"Dec 21, 2012","Dec 21, 2012",Not Fade Away,Paramount Vantage,Drama,Original Screenplay,Live Action,Historical Fiction,$0,3,565,"$19,182","$610,792","$698,956",$0,"$610,792"
16,"Mar 2, 2012","Mar 2, 2012",Gianni e le donne,Zeitgeist,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,2,19,"$19,176","$317,405","$365,654","$16,459","$333,864"
17,"Apr 6, 2012","Apr 6, 2012",The Hunter,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,17,"$19,032","$176,669","$203,519","$2,379","$179,048"
18,"Oct 17, 2012","Jul 11, 2012",Holy Motors,Indomina Releasing,Drama,Original Screenplay,Live Action,Science Fiction,"$4,000,000",2,29,"$18,866","$641,054","$736,553","$3,589,372","$4,230,426"
19,"Aug 24, 2012","Jul 2, 2010",Hermano,Music Box Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,49,49,"$18,835","$29,864","$34,397","$1,605,320","$1,635,184"
20,"Oct 19, 2012","Oct 19, 2012",Brooklyn Castle,Producers Distribution Agency,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,13,"$18,761","$219,407","$252,248",$0,"$219,407"
21,"Nov 2, 2012","Nov 2, 2012",The Details,Weinstein Co.,Black Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,14,73,"$18,528","$63,595","$73,259",$0,"$63,595"
22,"May 18, 2012","May 18, 2012",Mansome,Paladin,Documentary,Based on Real Life Events,Live Action,Factual,$0,20,20,"$18,395","$18,395","$21,183",$0,"$18,395"
23,"Feb 17, 2012","Feb 17, 2012",On the Ice,PMK*BNC,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,$0,4,5,"$17,901","$70,526","$81,246",$0,"$70,526"
24,"Apr 20, 2012","Apr 20, 2012",Mai wei,PMK*BNC,Drama,Original Screenplay,Live Action,Historical Fiction,$0,22,22,"$17,817","$70,177","$80,843","$16,583,311","$16,653,488"
25,"Sep 7, 2012","Sep 7, 2012",Detropia,Loki Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,24,"$17,414","$390,024","$449,000",$146,"$390,170"
26,"Oct 19, 2012","Oct 19, 2012",The First Time,Samuel Goldwyn Films,Romantic Comedy,Original Screenplay,Live Action,Contemporary Fiction,"$2,000,000",19,19,"$17,061","$22,836","$26,300",$0,"$22,836"
27,"Nov 9, 2012","Nov 9, 2012",Dangerous Liaisons,Well Go USA,Drama,Based on Fiction Book/Short Story,Live Action,Historical Fiction,"$24,200,000",6,6,"$17,000","$17,000","$19,578","$10,430,579","$10,447,579"
28,"Jan 13, 2012","Jan 13, 2012",The Divide,Anchor Bay Entertainment,Thriller/Suspense,Original Screenplay,Live Action,Science Fiction,"$3,000,000",7,7,"$16,700","$18,000","$20,733","$138,362","$156,362"
29,"May 18, 2012","May 18, 2012",Polisse,IFC Films,Thriller/Suspense,Original Screenplay,Live Action,Contemporary Fiction,"$8,900,000",3,21,"$16,568","$176,988","$203,886","$22,567,144","$22,744,132"
30,"Oct 5, 2012","Oct 5, 2012",The House I Live In,Abramorama Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,12,"$16,453","$210,752","$242,079",$0,"$210,752"
31,"Aug 17, 2012","Aug 17, 2012",Compliance,Magnolia Pictures,Drama,Original Screenplay,Live Action,Contemporary Fiction,"$270,000",1,21,"$16,427","$319,285","$367,818","$511,415","$830,700"
32,"Oct 12, 2012","Oct 12, 2012",Least Among Saints,Brainstorm Media,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,6,"$15,774","$28,026","$32,278",$0,"$28,026"
33,"Oct 26, 2012","Oct 26, 2012",The Loneliest Planet,IFC Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,2,13,"$15,689","$129,579","$149,269","$115,141","$244,720"
34,"Nov 9, 2012","Nov 9, 2012",Starlet,Music Box Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,6,10,"$15,662","$88,212","$101,466","$58,010","$146,222"
35,"May 11, 2012","May 11, 2012","Et maintenant, on va oÃ¹?",Sony Pictures Classics,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,37,"$15,382","$531,813","$612,648",$0,"$531,813"
36,"Jul 13, 2012","Jul 13, 2012",Union Square,Dada Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,4,"$14,406","$44,830","$51,636",$0,"$44,830"
37,"May 4, 2012","May 4, 2012",The Perfect Family,Variance Films,Comedy,Original Screenplay,Live Action,Contemporary Fiction,$0,6,25,"$14,301","$110,013","$126,729",$0,"$110,013"
38,"Mar 28, 2012","Mar 28, 2012",The Island President,Samuel Goldwyn Films,Documentary,Based on Real Life Events,Live Action,Factual,$0,2,5,"$13,998","$75,233","$86,666","$11,098","$86,331"
39,"Dec 25, 2012","Nov 22, 2012",West of Memphis,Sony Pictures Classics,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,40,"$13,856","$309,864","$350,441","$97,653","$407,517"
40,"Dec 7, 2012","Dec 7, 2012",The Fitzgerald Family Christmas,TriBeca Films,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,4,21,"$13,800","$50,292","$57,936",$0,"$50,292"
41,"Oct 12, 2012","Oct 12, 2012",L'homme qui voulait vivre sa vie,MPI Media Group,Drama,Based on Fiction Book/Short Story,Live Action,Contemporary Fiction,$0,2,8,"$13,760","$158,411","$182,483",$0,"$158,411"
