Opening Weekend Rank,Released,Worldwide Release,Title,"Theatrical
Distributor",Genre,Source,"Production
Method","Creative
Type","Production
Budget","Opening Weekend
Theaters","Maximum
Theaters","Opening Weekend
Revenue","Domestic
Box Office","Infl. Adj. Dom.
Box Office","International
Box Office","Worldwide
Box Office"
1,"Aug 20, 2004","Aug 20, 2004",It's Easier for a Camel,New Yorker,Drama,Original Screenplay,Live Action,,$0,1,1,"$5,281","$15,787","$23,310",$0,"$15,787"
2,"Feb 13, 2004","Feb 13, 2004",AprÃ¨s la vie,Magnolia Pictures,Drama,Original Screenplay,Live Action,,$0,1,3,"$5,198","$38,773","$57,248",$0,"$38,773"
3,"Sep 17, 2004","Sep 17, 2004",Merci Docteur Rey,Regent Releasing,Comedy,Original Screenplay,Live Action,,$0,2,5,"$5,184","$19,590","$28,922",$0,"$19,590"
4,"Sep 24, 2004","Sep 24, 2004",The Raspberry Reich,Strand,Comedy,Original Screenplay,Live Action,,$0,1,1,"$5,183","$31,211","$46,033",$0,"$31,211"
5,"Jan 16, 2004","Jan 16, 2004",Cuba: Island of Music,Cinema Four,Documentary,,Live Action,Factual,$0,1,1,"$5,071","$8,806","$13,003",$0,"$8,806"
6,"Apr 16, 2004","Apr 16, 2004",Gypsy 83,Small Planet,Drama,,Live Action,,$0,1,4,"$5,054","$29,367","$43,356",$0,"$29,367"
7,"Jul 30, 2004","Jul 30, 2004",Gozu,Pathfinder,Drama,,Live Action,,$0,1,4,"$5,030","$54,419","$80,357",$0,"$54,419"
8,"Apr 2, 2004","Apr 2, 2004",Poco piÃ¹ di un anno fa,Wolfe Releasing,Drama,Original Screenplay,Live Action,Contemporary Fiction,$0,3,3,"$5,005","$41,703","$61,577",$0,"$41,703"
9,"Jan 16, 2004","Aug 8, 2002",The Tracker,ArtMattan Films,Drama,,Live Action,,$0,1,2,"$4,993","$54,274","$80,072",$0,"$54,274"
10,"May 14, 2004","May 14, 2004",With All Deliberate Speed,CameraPlanet/Discovery,Documentary,Based on Real Life Events,Live Action,Factual,$0,5,5,"$4,920","$4,920","$7,263",$0,"$4,920"
11,"Jul 16, 2004","Jul 16, 2004",Freestyle: The Art of Rhyme,Palm/Manga,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$4,842","$11,255","$16,616",$0,"$11,255"
12,"Apr 30, 2004","Apr 30, 2004",People Say I'm Crazy,Palo Alto Pictures,Documentary,Based on Real Life Events,Live Action,Factual,$0,1,1,"$4,820","$15,679","$23,145",$0,"$15,679"
